    time    temp    dens
   8.51140168357362E-01   6.94428995486193E-02   1.28812063085905E+00
     nin     zin       y       x
  1    0     3.98437475908027E-10   3.98437475908027E-10
  0    1     9.11692378759758E-02   9.11692378759758E-02
  1    1     6.90108934546972E-07   1.38021786909394E-06
  2    1     6.12004947015723E-08   1.83601484104717E-07
  1    2     1.84535562116381E-06   5.53606686349143E-06
  2    2     2.21332192144039E-01   8.85328768576157E-01
  4    2     1.97755425669956E-21   1.18653255401974E-20
  3    3     1.37695489827569E-14   8.26172938965415E-14
  4    3     4.57065685349714E-10   3.19945979744800E-09
  5    3     8.24729525588053E-17   6.59783620470443E-16
  6    3     1.67745010079667E-23   1.50970509071700E-22
  3    4     3.76192157454099E-10   2.63334510217869E-09
  5    4     3.76999471532999E-14   3.39299524379699E-13
  6    4     2.36356293804920E-14   2.36356293804920E-13
  7    4     8.22080440530350E-22   9.04288484583385E-21
  8    4     4.24009951403592E-30   5.08811941684311E-29
  3    5     1.32698923121336E-13   1.06159138497069E-12
  5    5     1.36821145755430E-11   1.36821145755430E-10
  6    5     5.13926930910543E-08   5.65319624001598E-07
  7    5     6.04551925488668E-15   7.25462310586402E-14
  8    5     1.81119706254600E-18   2.35455618130980E-17
  9    5     6.54627732057192E-29   9.16478824880069E-28
  3    6     2.26100520853721E-13   2.03490468768349E-12
  4    6     1.45847811682607E-09   1.45847811682607E-08
  5    6     1.85134065889211E-06   2.03647472478133E-05
  6    6     4.32069628651312E-06   5.18483554381575E-05
  7    6     4.36372558930860E-07   5.67284326610118E-06
  8    6     2.73588303979854E-10   3.83023625571796E-09
  9    6     7.53096631781040E-17   1.12964494767156E-15
 10    6     1.10464891713390E-17   1.76743826741424E-16
 11    6     6.91014288790801E-26   1.17472429094436E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     5.73805233193389E-29   6.31185756512728E-28
  5    7     3.76560353887588E-16   4.51872424665105E-15
  6    7     1.11610866119873E-06   1.45094125955835E-05
  7    7     3.91647784808926E-07   5.48306898732497E-06
  8    7     7.31344536411997E-07   1.09701680461800E-05
  9    7     1.41755415236519E-12   2.26808664378430E-11
 10    7     2.96167507460162E-11   5.03484762682276E-10
 11    7     1.71269120078842E-13   3.08284416141915E-12
 12    7     4.84207445069511E-14   9.19994145632071E-13
 13    7     9.15076542017929E-18   1.83015308403586E-16
 14    7     2.47061495720051E-19   5.18829141012107E-18
  5    8     2.87731334546767E-19   3.74050734910797E-18
  6    8     5.80831730073723E-06   8.13164422103212E-05
  7    8     6.58495239285790E-06   9.87742858928685E-05
  8    8     6.87687628905553E-06   1.10030020624888E-04
  9    8     6.46365678983909E-08   1.09882165427264E-06
 10    8     4.57810581678781E-09   8.24059047021806E-08
 11    8     1.30710033851238E-13   2.48349064317351E-12
 12    8     1.98838420396692E-14   3.97676840793384E-13
 13    8     5.01456302369029E-18   1.05305823497496E-16
 14    8     3.15059445505520E-19   6.93130780112144E-18
  5    9     5.38667558704636E-48   7.54134582186491E-47
  6    9     1.23416743597674E-18   1.85125115396511E-17
  7    9     6.36613139945883E-19   1.01858102391341E-17
  8    9     6.86447606834214E-08   1.16696093161816E-06
  9    9     4.01969272855455E-08   7.23544691139820E-07
 10    9     2.37960483382912E-08   4.52124918427534E-07
 11    9     9.86208049065108E-12   1.97241609813022E-10
 12    9     5.11212704544247E-13   1.07354667954292E-11
 13    9     6.05702642225156E-15   1.33254581289534E-13
 14    9     1.40002480172440E-18   3.22005704396613E-17
 15    9     1.37002630438529E-19   3.28806313052469E-18
 16    9     2.03804240413714E-21   5.09510601034286E-20
 17    9     3.20618616349421E-24   8.33608402508494E-23
  7   10     1.30476767929080E-13   2.21810505479435E-12
  8   10     6.68990460942891E-08   1.20418282969720E-06
  9   10     9.99142042506656E-08   1.89836988076265E-06
 10   10     1.48621319918403E-06   2.97242639836806E-05
 11   10     6.29127735979474E-08   1.32116824555689E-06
 12   10     2.27908389547084E-07   5.01398457003584E-06
 13   10     3.09750330006538E-12   7.12425759015038E-11
 14   10     7.43237374747663E-14   1.78376969939439E-12
 15   10     2.10369084322415E-15   5.25922710806038E-14
 16   10     6.53446430361185E-16   1.69896071893908E-14
 17   10     1.19587584163785E-20   3.22886477242219E-19
 18   10     7.20545176887535E-24   2.01752649528510E-22
 19   10     2.04300362683216E-27   5.92471051781325E-26
 20   10     2.22532679644494E-29   6.67598038933482E-28
 21   10     1.59935078199514E-34   4.95798742418494E-33
 22   10     1.39482025920421E-37   4.46342482945346E-36
 23   10     4.91575562651486E-40   1.62219935674990E-38
 24   10     1.35553926847130E-44   4.60883351280241E-43
 25   10     1.78471832241680E-92   6.24651412845879E-91
 26   10     3.01289798162509E-91   1.08464327338503E-89
 27   10     7.62314138936767E-91   2.82056231406604E-89
 28   10     1.46408897869273E-99   5.56353811903236E-98
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.15714649175041E-15   1.73985783343258E-13
  9   11     3.93726136840004E-09   7.87452273680009E-08
 10   11     1.29988912832307E-07   2.72976716947846E-06
 11   11     2.44614312344012E-07   5.38151487156827E-06
 12   11     3.24886812022741E-07   7.47239667652304E-06
 13   11     2.44453813426001E-10   5.86689152222404E-09
 14   11     1.07268269424673E-11   2.68170673561682E-10
 15   11     4.75601020431176E-13   1.23656265312106E-11
 16   11     4.77913720863947E-14   1.29036704633266E-12
 17   11     1.07820509150768E-17   3.01897425622151E-16
 18   11     3.15559927352268E-21   9.15123789321576E-20
 19   11     3.03771509347184E-23   9.11314528041551E-22
 20   11     1.26451930662656E-25   3.92000985054233E-24
 21   11     3.72662244581238E-30   1.19251918265996E-28
 22   11     9.42928808756595E-33   3.11166506889676E-31
 23   11     4.24183605251978E-36   1.44222425785672E-34
 24   11     1.09339554543175E-39   3.82688440901113E-38
 25   11     1.61960578185717E-44   5.83058081468581E-43
 26   11     2.53436734969423E-50   9.37715919386866E-49
 27   11     4.01197292271464E-80   1.52454971063156E-78
 28   11     4.43036869581464E-90   1.72784379136771E-88
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     5.41181093200099E-13   1.08236218640020E-11
  9   12     1.32107144522859E-09   2.77425003498005E-08
 10   12     2.73338811384924E-07   6.01345385046833E-06
 11   12     9.15267377717338E-08   2.10511496874988E-06
 12   12     3.81750768028708E-07   9.16201843268899E-06
 13   12     9.33278235345799E-07   2.33319558836450E-05
 14   12     9.46130551465062E-07   2.45993943380916E-05
 15   12     1.86075169248994E-11   5.02402956972283E-10
