    time    temp    dens
   1.13561201114341E-01   4.28463573609530E+00   2.93181238088154E+05
     nin     zin       y       x
  1    0     2.42303583372214E-08   2.42303583372214E-08
  0    1     1.03775758730501E-01   1.03775758730501E-01
  1    1     7.40179377304610E-12   1.48035875460922E-11
  2    1     8.43064689822580E-15   2.52919406946774E-14
  1    2     3.43248704081324E-10   1.02974611224397E-09
  2    2     2.21648479155100E-01   8.86593916620399E-01
  4    2     9.40585113786486E-27   5.64351068271892E-26
  3    3     1.44083471728656E-14   8.64500830371938E-14
  4    3     1.70074604239157E-18   1.19052222967410E-17
  5    3     1.20247321802333E-29   9.61978574418661E-29
  6    3     2.45253036967400E-38   2.20727733270660E-37
  3    4     1.57545162658468E-14   1.10281613860927E-13
  5    4     1.75277679731373E-17   1.57749911758235E-16
  6    4     2.85540328265117E-22   2.85540328265117E-21
  7    4     1.15383196280090E-34   1.26921515908099E-33
  8    4     6.67945069062126E-45   8.01534082874551E-44
  3    5     6.07010488704312E-21   4.85608390963449E-20
  5    5     8.13360241761554E-16   8.13360241761554E-15
  6    5     1.21037693362580E-17   1.33141462698838E-16
  7    5     1.94199690316082E-26   2.33039628379298E-25
  8    5     4.84778256146626E-30   6.30211732990614E-29
  9    5     3.79547887639040E-42   5.31367042694656E-41
  3    6     3.37563362860697E-26   3.03807026574628E-25
  4    6     8.18916622761755E-14   8.18916622761755E-13
  5    6     3.17093669609382E-17   3.48803036570320E-16
  6    6     8.18256577334788E-09   9.81907892801745E-08
  7    6     4.14288146391416E-15   5.38574590308841E-14
  8    6     1.91320311286295E-18   2.67848435800813E-17
  9    6     8.30761963753701E-30   1.24614294563055E-28
 10    6     1.72470665636812E-33   2.75953065018899E-32
 11    6     2.24723397371170E-45   3.82029775530988E-44
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.58282453426093E-24   1.74110698768702E-23
  5    7     2.39164556536811E-23   2.86997467844173E-22
  6    7     6.08943743473067E-13   7.91626866514987E-12
  7    7     1.14994639125014E-14   1.60992494775019E-13
  8    7     1.76498222569118E-14   2.64747333853677E-13
  9    7     5.08217502685336E-24   8.13148004296538E-23
 10    7     1.55502011638166E-22   2.64353419784883E-21
 11    7     4.83122236568382E-25   8.69620025823087E-24
 12    7     4.90871355991595E-23   9.32655576384031E-22
 13    7     9.67036864248410E-34   1.93407372849682E-32
 14    7     2.75066235760221E-21   5.77639095096464E-20
  5    8     3.85820538696839E-28   5.01566700305891E-27
  6    8     1.64880603063899E-14   2.30832844289459E-13
  7    8     3.81021969427421E-13   5.71532954141132E-12
  8    8     4.26111593515890E-08   6.81778549625423E-07
  9    8     7.13531047136837E-16   1.21300278013262E-14
 10    8     2.10281025197231E-19   3.78505845355016E-18
 11    8     2.58576624215465E-27   4.91295586009384E-26
 12    8     1.71427263419115E-25   3.42854526838230E-24
 13    8     2.10414981465062E-33   4.41871461076630E-32
 14    8     5.32226552237622E-36   1.17089841492277E-34
  5    9     2.30057301778826E-35   3.22080222490357E-34
  6    9     1.89589443917596E-22   2.84384165876394E-21
  7    9     8.14189778444668E-20   1.30270364551147E-18
  8    9     3.00903322320198E-13   5.11535647944336E-12
  9    9     4.65321763585754E-16   8.37579174454356E-15
 10    9     9.66343187691872E-17   1.83605205661456E-15
 11    9     1.54739654561078E-22   3.09479309122156E-21
 12    9     3.00676190620994E-25   6.31420000304087E-24
 13    9     1.38312560329832E-28   3.04287632725631E-27
 14    9     4.54850415294954E-31   1.04615595517839E-29
