    time    temp    dens
   1.62298659513979E+03   1.00000000000000E-02   1.85786861512921E-10
     nin     zin       y       x
  1    0     1.25056666051354E-08   1.25056666051354E-08
  0    1     9.11626221874248E-02   9.11626221874248E-02
  1    1     1.58406579055094E-06   3.16813158110189E-06
  2    1     4.91339680414157E-07   1.47401904124247E-06
  1    2     1.81888265486139E-06   5.45664796458416E-06
  2    2     2.21332686919736E-01   8.85330747678943E-01
  4    2     8.27364910042678E-27   4.96418946025607E-26
  3    3     9.66932217199699E-14   5.80159330319819E-13
  4    3     7.48984900924902E-10   5.24289430647431E-09
  5    3     1.37170839956841E-23   1.09736671965473E-22
  6    3     5.43859832358287E-38   4.89473849122458E-37
  3    4     1.45313290699616E-10   1.01719303489731E-09
  5    4     3.63950845738285E-13   3.27555761164456E-12
  6    4     1.12005530927991E-13   1.12005530927991E-12
  7    4     2.34774661492797E-27   2.58252127642077E-26
  8    4     6.02435068236191E-44   7.22922081883430E-43
  3    5     3.19549357493887E-35   2.55639485995109E-34
  5    5     1.45626392942671E-09   1.45626392942671E-08
  6    5     1.22756878131062E-06   1.35032565944168E-05
  7    5     2.93744263280072E-21   3.52493115936087E-20
  8    5     1.49129608318086E-24   1.93868490813512E-23
  9    5     3.09317382638940E-44   4.33044335694515E-43
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     1.62442946630584E-19   1.62442946630584E-18
  5    6     7.17221212498539E-07   7.88943333748393E-06
  6    6     4.39310656931789E-06   5.27172788318147E-05
  7    6     1.38601718288636E-06   1.80182233775227E-05
  8    6     3.29454799669871E-10   4.61236719537819E-09
  9    6     2.59787255113507E-23   3.89680882670260E-22
 10    6     1.58534353269019E-23   2.53654965230431E-22
 11    6     3.75746928393085E-41   6.38769778268245E-40
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.88427360807619E-59   3.17270096888381E-58
  5    7     5.65037768272084E-22   6.78045321926501E-21
  6    7     1.66115613269511E-07   2.15950297250364E-06
  7    7     6.06694503479538E-06   8.49372304871353E-05
  8    7     7.24891288039520E-06   1.08733693205928E-04
  9    7     6.07814363239341E-20   9.72502981182945E-19
 10    7     7.08913371598072E-20   1.20515273171672E-18
 11    7     1.40737705495725E-20   2.53327869892304E-19
 12    7     3.26607312480197E-21   6.20553893712374E-20
 13    7     1.16840311715768E-24   2.33680623431536E-23
 14    7     1.81166592652375E-31   3.80449844569987E-30
  5    8     4.51357046339915E-30   5.86764160241890E-29
  6    8     6.86345603088595E-13   9.60883844324033E-12
  7    8     6.25683964402296E-10   9.38525946603444E-09
  8    8     6.87980912797699E-06   1.10076946047632E-04
  9    8     1.28178852284880E-07   2.17904048884297E-06
 10    8     2.33516902703065E-08   4.20330424865516E-07
 11    8     9.78170034306770E-19   1.85852306518286E-17
 12    8     3.80012374110414E-20   7.60024748220829E-19
 13    8     3.64913394430325E-24   7.66318128303683E-23
 14    8     1.77257095923532E-30   3.89965611031771E-29
  5    9     4.27101232975511E-48   5.97941726165715E-47
  6    9     8.05013442056174E-16   1.20752016308426E-14
  7    9     1.98770737990928E-15   3.18033180785485E-14
  8    9     1.61285096331618E-15   2.74184663763750E-14
  9    9     8.31208844789133E-08   1.49617592062044E-06
 10    9     1.23276045824705E-07   2.34224487066939E-06
 11    9     2.69654492886734E-18   5.39308985773468E-17
 12    9     2.71137218676169E-19   5.69388159219954E-18
 13    9     5.19846067072877E-22   1.14366134756033E-20
 14    9     4.22019897331731E-25   9.70645763862982E-24
 15    9     4.34424722899754E-30   1.04261933495941E-28
 16    9     1.33875333820516E-29   3.34688334551290E-28
 17    9     9.15891506799934E-38   2.38131791767983E-36
  7   10     4.23401353589902E-26   7.19782301102833E-25
  8   10     2.51498775090138E-20   4.52697795162249E-19
  9   10     2.59062357584968E-17   4.92218479411439E-16
 10   10     1.49211560873773E-06   2.98423121747546E-05
 11   10     1.93674829325128E-07   4.06717141582769E-06
 12   10     2.58379413698100E-07   5.68434710135820E-06
 13   10     6.53883178675189E-19   1.50393131095293E-17
 14   10     3.75903930568099E-16   9.02169433363438E-15
 15   10     2.01180352929367E-22   5.02950882323417E-21
 16   10     6.03993519695612E-23   1.57038315120859E-21
 17   10     2.30238924509144E-27   6.21645096174689E-26
 18   10     2.15266202355134E-29   6.02745366594376E-28
 19   10     6.22709656162132E-41   1.80585800287018E-39
 20   10     6.26683053992927E-43   1.88004916197878E-41
 21   10     1.86211412530378E-48   5.77255378844171E-47
 22   10     1.29663604345529E-51   4.14923533905692E-50
 23   10     5.77976881599652E-54   1.90732370927885E-52
 24   10     9.92987509393733E-59   3.37615753193869E-57
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     4.69364376969704E-22   8.91792316242438E-21
  9   11     5.51262334162834E-20   1.10252466832567E-18
 10   11     7.21417863282643E-18   1.51497751289355E-16
 11   11     4.85561962671658E-07   1.06823631787765E-05
 12   11     4.14945890343478E-07   9.54375547790000E-06
 13   11     3.76063915309488E-10   9.02553396742771E-09
 14   11     8.21971797385096E-17   2.05492949346274E-15
 15   11     5.49838445968446E-20   1.42957995951796E-18
 16   11     4.02692630606241E-21   1.08727010263685E-19
 17   11     2.07178380321736E-25   5.80099464900860E-24
