    time    temp    dens
   9.43460732993688E-01   6.25625801319945E-02   9.45776041899847E-01
     nin     zin       y       x
  1    0     4.14391502880700E-10   4.14391502880700E-10
  0    1     9.11684452412245E-02   9.11684452412245E-02
  1    1     7.55412240152459E-07   1.51082448030492E-06
  2    1     7.67370131930012E-08   2.30211039579004E-07
  1    2     1.84850527285983E-06   5.54551581857948E-06
  2    2     2.21332310896669E-01   8.85329243586677E-01
  4    2     2.63238784225217E-21   1.57943270535130E-20
  3    3     1.70641327293349E-14   1.02384796376009E-13
  4    3     5.02008577863294E-10   3.51406004504306E-09
  5    3     1.38903518420066E-16   1.11122814736053E-15
  6    3     2.75738194133560E-23   2.48164374720204E-22
  3    4     3.33261087374174E-10   2.33282761161922E-09
  5    4     5.64378276559851E-14   5.07940448903866E-13
  6    4     3.19840453436931E-14   3.19840453436931E-13
  7    4     1.27492869905865E-21   1.40242156896451E-20
  8    4     5.25624972683893E-30   6.30749967220672E-29
  3    5     1.20147565485882E-13   9.61180523887057E-13
  5    5     1.82091756591542E-11   1.82091756591542E-10
  6    5     6.28771553903879E-08   6.91648709294267E-07
  7    5     4.87947272709970E-15   5.85536727251964E-14
  8    5     1.48726938831345E-18   1.93345020480748E-17
  9    5     3.65117865937142E-29   5.11165012311998E-28
  3    6     2.26100522093356E-13   2.03490469884020E-12
  4    6     1.45365298566220E-09   1.45365298566220E-08
  5    6     1.84779363660676E-06   2.03257300026743E-05
  6    6     4.33073787237604E-06   5.19688544685125E-05
  7    6     4.40416903540023E-07   5.72541974602030E-06
  8    6     2.78455466877420E-10   3.89837653628387E-09
  9    6     7.78862595536798E-17   1.16829389330520E-15
 10    6     1.14929674744287E-17   1.83887479590859E-16
 11    6     5.91253065771572E-26   1.00513021181167E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.59565519377470E-29   1.75522071315217E-28
  5    7     2.10682608344015E-16   2.52819130012818E-15
  6    7     1.11201275560914E-06   1.44561658229189E-05
  7    7     3.98187947144210E-07   5.57463126001894E-06
  8    7     7.65562262497306E-07   1.14834339374596E-05
  9    7     1.47050269746464E-12   2.35280431594342E-11
 10    7     2.92866597109461E-11   4.97873215086083E-10
 11    7     1.60025437226991E-13   2.88045787008584E-12
