    time    temp    dens
   9.88972944938488E+01   1.00000000000000E-02   8.21119874801270E-07
     nin     zin       y       x
  1    0     1.94314486806828E-08   1.94314486806828E-08
  0    1     9.11626361921701E-02   9.11626361921701E-02
  1    1     1.58013362515577E-06   3.16026725031153E-06
  2    1     4.88113585958830E-07   1.46434075787649E-06
  1    2     1.81820240366253E-06   5.45460721098759E-06
  2    2     2.21332688881049E-01   8.85330755524194E-01
  4    2     2.27334264141354E-24   1.36400558484812E-23
  3    3     9.10473410250330E-14   5.46284046150198E-13
  4    3     7.47585016460367E-10   5.23309511522257E-09
  5    3     9.64831708655890E-20   7.71865366924712E-19
  6    3     2.68597196484129E-30   2.41737476835716E-29
  3    4     1.45693415332672E-10   1.01985390732870E-09
  5    4     3.43807213463111E-13   3.09426492116800E-12
  6    4     1.11350426940694E-13   1.11350426940694E-12
  7    4     1.04454556069381E-22   1.14900011676320E-21
  8    4     1.84415616182548E-35   2.21298739419058E-34
  3    5     1.46310174348397E-31   1.17048139478717E-30
  5    5     1.41384764730758E-09   1.41384764730758E-08
  6    5     2.39539651342712E-07   2.63493616476983E-06
  7    5     5.81673313145779E-19   6.98007975774935E-18
  8    5     1.53353216132094E-22   1.99359180971723E-21
  9    5     2.18589117169664E-38   3.06024764037530E-37
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     4.31166193535367E-11   4.31166193535367E-10
  5    6     1.70544877409346E-06   1.87599365150280E-05
  6    6     4.39301899720806E-06   5.27162279664967E-05
  7    6     5.80144615642865E-07   7.54188000335725E-06
  8    6     3.27602469959342E-10   4.58643457943079E-09
  9    6     6.63800789327840E-21   9.95701183991759E-20
 10    6     1.66257650783974E-21   2.66012241254358E-20
 11    6     2.73606495419991E-35   4.65131042213985E-34
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.98779937435434E-55   2.18657931178977E-54
  5    7     9.82759021053115E-20   1.17931082526374E-18
  6    7     9.71988606062963E-07   1.26358518788185E-05
  7    7     3.90368784986448E-06   5.46516298981027E-05
  8    7     3.64334251072650E-06   5.46501376608975E-05
  9    7     2.23625572285325E-16   3.57800915656520E-15
 10    7     4.98774438270883E-17   8.47916545060501E-16
 11    7     3.86795454800813E-18   6.96231818641463E-17
 12    7     8.90489205966937E-19   1.69192949133718E-17
 13    7     3.30762407412216E-22   6.61524814824432E-21
 14    7     2.57719510813434E-24   5.41210972708211E-23
  5    8     7.03192739694374E-24   9.14150561602686E-23
  6    8     2.16332439684029E-06   3.02865415557640E-05
  7    8     3.60626283447218E-06   5.40939425170827E-05
  8    8     6.87980969225449E-06   1.10076955076072E-04
  9    8     1.07280645591904E-07   1.82377097506237E-06
 10    8     8.88178102632071E-09   1.59872058473773E-07
 11    8     1.71488433428795E-14   3.25828023514710E-13
 12    8     1.92911086017731E-16   3.85822172035461E-15
 13    8     1.14823842914256E-21   2.41130070119938E-20
 14    8     1.23840759369864E-23   2.72449670613700E-22
  5    9     4.27981732507538E-48   5.99174425510553E-47
  6    9     8.05279692953328E-16   1.20791953942999E-14
  7    9     1.97223209819942E-15   3.15557135711907E-14
  8    9     2.09013900928204E-08   3.55323631577947E-07
  9    9     9.76109442360394E-08   1.75699699624871E-06
 10    9     1.21376435311246E-07   2.30615227091368E-06
 11    9     2.50937212033458E-14   5.01874424066917E-13
 12    9     8.37885914547727E-17   1.75956042055023E-15
 13    9     1.61761985197783E-19   3.55876367435122E-18
 14    9     1.23402028631338E-22   2.83824665852078E-21
 15    9     2.09637310929118E-24   5.03129546229882E-23
 16    9     5.28565947635700E-26   1.32141486908925E-24
 17    9     7.64419921706608E-33   1.98749179643718E-31
  7   10     2.62804608525928E-21   4.46767834494078E-20
  8   10     8.28343516525159E-18   1.49101832974529E-16
  9   10     1.89795620152500E-09   3.60611678289750E-08
 10   10     1.49211567119603E-06   2.98423134239205E-05
 11   10     1.87502513915046E-07   3.93755279221597E-06
 12   10     2.58210384595675E-07   5.68062846110486E-06
 13   10     6.28582586056126E-13   1.44573994792909E-11
 14   10     6.76614041116956E-14   1.62387369868070E-12
 15   10     5.65148129811836E-20   1.41287032452959E-18
 16   10     1.25043817528727E-20   3.25113925574690E-19
 17   10     6.95635635884066E-25   1.87821621688698E-23
 18   10     5.82000007462181E-27   1.62960002089411E-25
 19   10     1.62104772344664E-35   4.70103839799525E-34
 20   10     4.63096270098129E-38   1.38928881029439E-36
 21   10     1.60803878827992E-43   4.98492024366776E-42
 22   10     9.71903222553741E-47   3.11009031217197E-45
 23   10     4.99282496676408E-49   1.64763223903215E-47
 24   10     1.15480815151710E-53   3.92634771515813E-52
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.40507650376443E-19   2.66964535715242E-18
  9   11     1.50936280628670E-17   3.01872561257340E-16
 10   11     6.17229639987131E-09   1.29618224397298E-07
 11   11     4.85732769172104E-07   1.06861209217863E-05
 12   11     4.14748564577882E-07   9.53921698529129E-06
 13   11     3.83129453249528E-10   9.19510687798866E-09
 14   11     4.31692880775611E-12   1.07923220193903E-10
 15   11     1.62547296437857E-17   4.22622970738428E-16
 16   11     8.47582146567118E-19   2.28847179573122E-17
 17   11     6.24071950367247E-23   1.74740146102829E-21
 18   11     7.07956338383084E-24   2.05307338131094E-22
 19   11     1.55143484362923E-29   4.65430453088768E-28
 20   11     1.41258611664212E-30   4.37901696159056E-29
 21   11     1.68546337945197E-38   5.39348281424631E-37
 22   11     1.45603086470802E-41   4.80490185353645E-40
 23   11     2.79244576530690E-45   9.49431560204344E-44
 24   11     5.58135325421235E-49   1.95347363897432E-47
 25   11     1.91436394032098E-53   6.89171018515551E-52
 26   11     1.97913653492701E-59   7.32280517922993E-58
 27   11     1.11266361232831E-98   4.22812172684758E-97
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     6.53723612165784E-22   1.30744722433157E-20
  9   12     1.87071451316063E-20   3.92850047763731E-19
 10   12     6.67588819420470E-15   1.46869540272503E-13
 11   12     1.96390083624767E-10   4.51697192336964E-09
 12   12     4.19878238176852E-07   1.00770777162445E-05
 13   12     1.40998384123153E-06   3.52495960307882E-05
 14   12     9.55110606004096E-07   2.48328757561065E-05
 15   12     2.02523894896443E-11   5.46814516220396E-10
 16   12     1.41803807589118E-12   3.97050661249530E-11
 17   12     5.76755772108093E-19   1.67259173911347E-17
 18   12     1.01251974716260E-19   3.03755924148779E-18
 19   12     5.35134963971831E-24   1.65891838831268E-22
 20   12     4.42577391991539E-24   1.41624765437293E-22
 21   12     3.55601239842312E-29   1.17348409147963E-27
 22   12     1.01407009705919E-31   3.44783833000125E-30
 23   12     1.41352322145707E-35   4.94733127509974E-34
 24   12     4.54068698591556E-40   1.63464731492960E-38
 25   12     1.90232306665925E-41   7.03859534663923E-40
 26   12     1.42138353585448E-44   5.40125743624701E-43
 27   12     6.28502837344109E-52   2.45116106564202E-50
 28   12     7.06171905943644E-64   2.82468762377457E-62
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     2.62405011850807E-27   5.51050524886694E-26
  9   13     3.82605587198082E-22   8.41732291835780E-21
 10   13     2.59597325034082E-19   5.97073847578388E-18
 11   13     1.29633058527981E-16   3.11119340467154E-15
 12   13     3.52706685962096E-11   8.81766714905240E-10
 13   13     2.15310704520122E-07   5.59807831752317E-06
 14   13     1.77351809642813E-06   4.78849886035594E-05
 15   13     1.22573885562776E-09   3.43206879575772E-08
 16   13     8.17910648907996E-11   2.37194088183319E-09
 17   13     1.20391049315167E-16   3.61173147945500E-15
 18   13     4.95122580606530E-18   1.53487999988024E-16
 19   13     5.09220046876212E-23   1.62950415000388E-21
 20   13     3.59608748606469E-22   1.18670887040135E-20
 21   13     8.07308376747267E-26   2.74484848094071E-24
 22   13     8.20355929098864E-29   2.87124575184602E-27
 23   13     1.50275254956293E-30   5.40990917842654E-29
 24   13     5.20010087650870E-34   1.92403732430822E-32
 25   13     4.13167633744196E-38   1.57003700822794E-36
 26   13     1.23726275113636E-41   4.82532472943179E-40
 27   13     1.68019024376481E-47   6.72076097505925E-46
 28   13     1.13084755788436E-51   4.63647498732587E-50
 29   13     1.36439760788049E-73   5.73046995309808E-72
 30   13     3.74546534965651E-85   1.61055010035230E-83
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
