    time    temp    dens
   1.11638059520634E+03   1.00000000000000E-02   5.70851254390705E-10
     nin     zin       y       x
  1    0     1.96800399182920E-08   1.96800399182920E-08
  0    1     9.11626149614677E-02   9.11626149614677E-02
  1    1     1.58405478493680E-06   3.16810956987359E-06
  2    1     4.91276768916270E-07   1.47383030674881E-06
  1    2     1.81883072843734E-06   5.45649218531203E-06
  2    2     2.21332687030556E-01   8.85330748122222E-01
  4    2     1.74959782778421E-26   1.04975869667053E-25
  3    3     9.64963674349572E-14   5.78978204609743E-13
  4    3     7.48976348137017E-10   5.24283443695912E-09
  5    3     6.63887798591242E-23   5.31110238872994E-22
  6    3     1.27379800807626E-36   1.14641820726864E-35
  3    4     1.45311232048587E-10   1.01717862434011E-09
  5    4     3.63249628759414E-13   3.26924665883473E-12
  6    4     1.11982440271076E-13   1.11982440271076E-12
  7    4     1.15447848606048E-26   1.26992633466652E-25
  8    4     1.43249530788362E-42   1.71899436946035E-41
  3    5     9.82757369217219E-35   7.86205895373775E-34
  5    5     1.45626513630193E-09   1.45626513630193E-08
  6    5     9.88353417966936E-07   1.08718875976363E-05
  7    5     6.31678239869254E-21   7.58013887843105E-20
  8    5     2.53811777420343E-24   3.29955310646445E-23
  9    5     2.54559237710429E-43   3.56382932794601E-42
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     3.49348579063247E-19   3.49348579063247E-18
  5    6     9.56436971398122E-07   1.05208066853793E-05
  6    6     4.39310656093226E-06   5.27172787311872E-05
  7    6     1.25329589396419E-06   1.62928466215345E-05
  8    6     3.29446785370416E-10   4.61225499518583E-09
  9    6     5.51624320044990E-23   8.27436480067485E-22
 10    6     2.69944556559356E-23   4.31911290494969E-22
 11    6     3.09472108464893E-40   5.26102584390318E-39
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.39473074004080E-58   1.53420381404488E-57
  5    7     1.19432931979070E-21   1.43319518374884E-20
  6    7     2.98836896436600E-07   3.88487965367580E-06
  7    7     6.06684651191016E-06   8.49358511667423E-05
  8    7     7.23841122874734E-06   1.08576168431210E-04
  9    7     1.39127675444511E-19   2.22604280711218E-18
 10    7     1.43381881071800E-19   2.43749197822060E-18
 11    7     2.97630518425826E-20   5.35734933166488E-19
 12    7     6.90556056757372E-21   1.31205650783901E-19
 13    7     2.48605294122600E-24   4.97210588245199E-23
 14    7     9.99510651443535E-31   2.09897236803142E-29
  5    8     1.69670439275233E-28   2.20571571057803E-27
  6    8     9.92330270877377E-11   1.38926237922833E-09
  7    8     1.11272761709440E-08   1.66909142564159E-07
  8    8     6.87980914572724E-06   1.10076946331636E-04
  9    8     1.28178481162246E-07   2.17903417975818E-06
 10    8     1.88023573129049E-08   3.38442431632288E-07
 11    8     2.11976266819124E-18   4.02754906956336E-17
 12    8     8.12618908742380E-20   1.62523781748476E-18
 13    8     7.78532060722140E-24   1.63491732751649E-22
 14    8     1.61115640512570E-29   3.54454409127655E-28
  5    9     4.27103694867944E-48   5.97945172815121E-47
  6    9     8.05017513676345E-16   1.20752627051452E-14
  7    9     1.98724828997342E-15   3.17959726395747E-14
  8    9     3.72618167694635E-13   6.33450885080879E-12
  9    9     8.76702674168572E-08   1.57806481350343E-06
 10    9     1.23276038924963E-07   2.34224473957430E-06
 11    9     5.75473085617479E-18   1.15094617123496E-16
 12    9     5.75068567567814E-19   1.20764399189241E-17
 13    9     1.10264828638239E-21   2.42582623004126E-20
 14    9     8.93657424539944E-25   2.05541207644187E-23
 15    9     9.14153755689780E-29   2.19396901365547E-27
 16    9     6.89787889393742E-29   1.72446972348436E-27
 17    9     4.10627087559860E-37   1.06763042765564E-35
  7   10     8.95040197909839E-26   1.52156833644673E-24
  8   10     5.32322211831056E-20   9.58179981295901E-19
  9   10     5.55889387803107E-17   1.05618983682590E-15
 10   10     1.49211561118465E-06   2.98423122236929E-05
 11   10     1.93674827161613E-07   4.06717137039387E-06
 12   10     2.58376880672390E-07   5.68429137479258E-06
 13   10     2.24209834450371E-18   5.15682619235853E-17
 14   10     2.10871202018894E-15   5.06090884845346E-14
 15   10     4.25490643806209E-22   1.06372660951552E-20
 16   10     1.27448567433834E-22   3.31366275327968E-21
 17   10     5.05092335467395E-27   1.36374930576197E-25
 18   10     4.55020459548977E-29   1.27405728673714E-27
 19   10     3.01878663794790E-40   8.75448125004891E-39
 20   10     2.78075026862190E-42   8.34225080586570E-41
 21   10     8.68862680363488E-48   2.69347430912681E-46
 22   10     5.82007327446437E-51   1.86242344782860E-49
 23   10     2.71893480542628E-53   8.97248485790673E-52
 24   10     4.63903847289758E-58   1.57727308078518E-56
 25   10     1.00000000000000E-99   1.00000000000000E-99
