    time    temp    dens
   9.76551304920696E-01   6.04150288394121E-02   8.52853827281526E-01
     nin     zin       y       x
  1    0     4.20293989213127E-10   4.20293989213127E-10
  0    1     9.11682054249061E-02   9.11682054249061E-02
  1    1     7.77231211506313E-07   1.55446242301263E-06
  2    1     8.26799955474586E-08   2.48039986642376E-07
  1    2     1.84890435372004E-06   5.54671306116011E-06
  2    2     2.21332344420528E-01   8.85329377682113E-01
  4    2     2.85931778414298E-21   1.71559067048579E-20
  3    3     1.82823202441679E-14   1.09693921465007E-13
  4    3     5.15379487640557E-10   3.60765641348390E-09
  5    3     1.60108198053599E-16   1.28086558442879E-15
  6    3     3.17328538572244E-23   2.85595684715019E-22
  3    4     3.21319204028226E-10   2.24923442819758E-09
  5    4     6.31850057172433E-14   5.68665051455189E-13
  6    4     3.47956972718051E-14   3.47956972718051E-13
  7    4     1.44274082458364E-21   1.58701490704200E-20
  8    4     5.50499807541174E-30   6.60599769049409E-29
  3    5     1.16048712518150E-13   9.28389700145203E-13
  5    5     1.98475221265549E-11   1.98475221265549E-10
  6    5     6.64439040119861E-08   7.30882944131847E-07
  7    5     4.46486217578406E-15   5.35783461094087E-14
  8    5     1.39081990368926E-18   1.80806587479603E-17
  9    5     3.00293649641081E-29   4.20411109497513E-28
  3    6     2.26100522260399E-13   2.03490470034359E-12
  4    6     1.45192725171966E-09   1.45192725171966E-08
  5    6     1.84665417338292E-06   2.03131959072121E-05
  6    6     4.33372690387273E-06   5.20047228464728E-05
  7    6     4.41619243746100E-07   5.74105016869930E-06
  8    6     2.79934383981209E-10   3.91908137573692E-09
  9    6     7.84832183009383E-17   1.17724827451407E-15
 10    6     1.15839014955903E-17   1.85342423929445E-16
 11    6     5.55340179721313E-26   9.44078305526232E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00858806628762E-29   1.10944687291638E-28
  5    7     1.83072881315152E-16   2.19687457578182E-15
  6    7     1.11079508550027E-06   1.44403361115036E-05
