    time    temp    dens
   5.70604948759462E+01   1.00000000000000E-02   4.27516809210374E-06
     nin     zin       y       x
  1    0     1.27355154438588E-08   1.27355154438588E-08
  0    1     9.11626715633785E-02   9.11626715633785E-02
  1    1     1.57517395279723E-06   3.15034790559447E-06
  2    1     4.85019462952410E-07   1.45505838885723E-06
  1    2     1.81823727333317E-06   5.45471181999951E-06
  2    2     2.21332689218615E-01   8.85330756874458E-01
  4    2     6.94332954463618E-24   4.16599772678171E-23
  3    3     8.82113538057865E-14   5.29268122834719E-13
  4    3     7.45933481182802E-10   5.22153436827961E-09
  5    3     3.34643968299000E-19   2.67715174639200E-18
  6    3     3.22976426047440E-29   2.90678783442696E-28
  3    4     1.46263625837859E-10   1.02384538086501E-09
  5    4     3.33672613336690E-13   3.00305352003021E-12
  6    4     1.10864760756400E-13   1.10864760756400E-12
  7    4     6.88866662182260E-22   7.57753328400486E-21
  8    4     4.15243930359199E-34   4.98292716431039E-33
  3    5     7.85694996449561E-31   6.28555997159649E-30
  5    5     1.26407280292042E-09   1.26407280292042E-08
  6    5     1.98162645829316E-07   2.17978910412248E-06
  7    5     1.31271537186630E-18   1.57525844623956E-17
  8    5     4.38530369939958E-22   5.70089480921945E-21
  9    5     2.13412899802201E-37   2.98778059723081E-36
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     1.93726299901676E-10   1.93726299901676E-09
  5    6     1.74698904140242E-06   1.92168794554267E-05
  6    6     4.39283141599424E-06   5.27139769919309E-05
  7    6     5.31761167111401E-07   6.91289517244822E-06
  8    6     3.26035882475889E-10   4.56450235466244E-09
  9    6     1.91885017949086E-20   2.87827526923629E-19
 10    6     4.83362471944973E-21   7.73379955111957E-20
 11    6     2.73732117985062E-34   4.65344600574605E-33
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     6.80782981496790E-55   7.48861279646469E-54
  5    7     2.12718862470529E-19   2.55262634964635E-18
  6    7     1.02037286239847E-06   1.32648472111801E-05
  7    7     2.80477594124883E-06   3.92668631774836E-05
  8    7     2.67504447001406E-06   4.01256670502109E-05
  9    7     9.05709098991147E-15   1.44913455838584E-13
 10    7     3.14229391485104E-15   5.34189965524676E-14
 11    7     1.17441333414533E-17   2.11394400146159E-16
 12    7     2.68634598380146E-18   5.10405736922278E-17
 13    7     1.01373905736910E-21   2.02747811473821E-20
 14    7     1.26651623985324E-23   2.65968410369181E-22
  5    8     2.68734328463002E-23   3.49354627001903E-22
  6    8     3.26242349835062E-06   4.56739289769087E-05
  7    8     4.57472224027133E-06   6.86208336040699E-05
  8    8     6.87980965804014E-06   1.10076954528642E-04
  9    8     9.54061292772359E-08   1.62190419771301E-06
 10    8     8.42917112369685E-09   1.51725080226543E-07
 11    8     4.96612019314010E-14   9.43562836696618E-13
 12    8     1.54411324294447E-15   3.08822648588895E-14
 13    8     4.09350479522236E-21   8.59636006996695E-20
 14    8     6.46613837086941E-23   1.42255044159127E-21
  5    9     4.29094913050412E-48   6.00732878270577E-47
  6    9     8.04181687482452E-16   1.20627253122368E-14
  7    9     1.96009169106859E-15   3.13614670570975E-14
  8    9     3.27856702841584E-08   5.57356394830693E-07
  9    9     9.80891781324174E-08   1.76560520638351E-06
 10    9     1.13026866606340E-07   2.14751046552046E-06
 11    9     3.25376013686305E-13   6.50752027372610E-12
 12    9     3.55750100367601E-16   7.47075210771962E-15
 13    9     1.18924760656946E-18   2.61634473445281E-17
 14    9     3.97787834655263E-22   9.14912019707105E-21
 15    9     7.89735361803608E-24   1.89536486832866E-22
 16    9     1.71534278460423E-25   4.28835696151056E-24
 17    9     8.91758661775127E-32   2.31857252061533E-30
  7   10     3.43442055346864E-20   5.83851494089669E-19
  8   10     4.05359578879430E-17   7.29647241982974E-16
  9   10     1.02459040243861E-08   1.94672176463337E-07
 10   10     1.49211533700756E-06   2.98423067401511E-05
 11   10     1.71275267851072E-07   3.59678062487252E-06
 12   10     2.58004833834733E-07   5.67610634436412E-06
 13   10     1.36716269323264E-12   3.14447419443507E-11
 14   10     7.79200047204585E-14   1.87008011329100E-12
 15   10     1.73457357384516E-19   4.33643393461290E-18
