    time    temp    dens
   9.95236148511928E-01   5.92658683629725E-02   8.05714855620646E-01
     nin     zin       y       x
  1    0     4.23658738476856E-10   4.23658738476856E-10
  0    1     9.11680785106401E-02   9.11680785106401E-02
  1    1     7.89204303498654E-07   1.57840860699731E-06
  2    1     8.61070766237554E-08   2.58321229871266E-07
  1    2     1.84901212845951E-06   5.54703638537853E-06
  2    2     2.21332361667176E-01   8.85329446668705E-01
  4    2     2.98420771110473E-21   1.79052462666284E-20
  3    3     1.89752513278056E-14   1.13851507966833E-13
  4    3     5.22373193680743E-10   3.65661235576520E-09
  5    3     1.72030788041605E-16   1.37624630433284E-15
  6    3     3.40922049027495E-23   3.06829844124746E-22
  3    4     3.15187607858220E-10   2.20631325500754E-09
  5    4     6.69446186435297E-14   6.02501567791767E-13
  6    4     3.63294244625998E-14   3.63294244625998E-13
  7    4     1.53755171473827E-21   1.69130688621209E-20
  8    4     5.61976275339866E-30   6.74371530407839E-29
  3    5     1.13816678933343E-13   9.10533431466747E-13
  5    5     2.07741473284813E-11   2.07741473284813E-10
  6    5     6.83408658389890E-08   7.51749524228879E-07
  7    5     4.23884161620819E-15   5.08660993944983E-14
  8    5     1.34024591619430E-18   1.74231969105259E-17
  9    5     2.69717374439682E-29   3.77604324215555E-28
  3    6     2.26100522325617E-13   2.03490470093056E-12
  4    6     1.45095368013617E-09   1.45095368013617E-08
  5    6     1.84603757630218E-06   2.03064133393240E-05
  6    6     4.33529864997474E-06   5.20235837996969E-05
  7    6     4.42251358806744E-07   5.74926766448767E-06
  8    6     2.80718347220219E-10   3.93005686108307E-09
  9    6     7.87594666578529E-17   1.18139199986779E-15
 10    6     1.16216854074126E-17   1.85946966518602E-16
 11    6     5.35355922122966E-26   9.10105067609042E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.78430394005435E-30   8.56273433405978E-29
  5    7     1.70852532749925E-16   2.05023039299910E-15
  6    7     1.11015491480265E-06   1.44320138924345E-05
  7    7     4.01696031107777E-07   5.62374443550888E-06
  8    7     7.81445326473547E-07   1.17216798971032E-05
  9    7     1.49324783684390E-12   2.38919653895024E-11
 10    7     2.90914927694663E-11   4.94555377080926E-10
 11    7     1.53662713565993E-13   2.76592884418788E-12
 12    7     3.91192567813299E-14   7.43265878845268E-13
 13    7     6.49523205625818E-18   1.29904641125164E-16
 14    7     1.58727021735040E-19   3.33326745643584E-18
  5    8     1.91997482998924E-19   2.49596727898601E-18
  6    8     5.76802693707168E-06   8.07523771190036E-05
  7    8     6.52126824743469E-06   9.78190237115203E-05
  8    8     6.87755624118838E-06   1.10040899859014E-04
  9    8     6.54734328443471E-08   1.11304835835390E-06
 10    8     5.03216503754366E-09   9.05789706757859E-08
 11    8     1.43033430128454E-13   2.71763517244062E-12
 12    8     2.07979976115661E-14   4.15959952231323E-13
 13    8     5.32324993826385E-18   1.11788248703541E-16
 14    8     3.23031025985206E-19   7.10668257167452E-18
  5    9     5.22578007532518E-48   7.31609210545525E-47
  6    9     8.52322167151152E-18   1.27848325072673E-16
  7    9     3.47493296601418E-18   5.55989274562268E-17
  8    9     6.67932431111627E-08   1.13548513288977E-06
  9    9     4.34196732519209E-08   7.81554118534576E-07
 10    9     2.47380869592501E-08   4.70023652225752E-07
 11    9     9.97306050794621E-12   1.99461210158924E-10
 12    9     5.27471727795618E-13   1.10769062837080E-11
 13    9     5.91694492750664E-15   1.30172788405146E-13
 14    9     1.40450126323667E-18   3.23035290544433E-17
 15    9     1.17963764734529E-19   2.83113035362870E-18
 16    9     1.28799570722135E-21   3.21998926805337E-20
 17    9     2.14183453485898E-24   5.56876979063334E-23
  7   10     5.22080799586788E-14   8.87537359297540E-13
  8   10     6.23025232544623E-08   1.12144541858032E-06
  9   10     9.89101235034226E-08   1.87929234656503E-06
 10   10     1.48777193364640E-06   2.97554386729281E-05
 11   10     6.45766258750346E-08   1.35610914337573E-06
