    time    temp    dens
   1.23733216072326E-01   2.61476301173254E+00   6.63081822357229E+04
     nin     zin       y       x
  1    0     4.24329880376759E-11   4.24329880376759E-11
  0    1     9.54918314302116E-02   9.54918314302116E-02
  1    1     2.76147755732474E-13   5.52295511464948E-13
  2    1     5.79313650045150E-14   1.73794095013545E-13
  1    2     1.52983263004321E-07   4.58949789012963E-07
  2    2     2.21799327065949E-01   8.87197308263794E-01
  4    2     1.38086699934574E-30   8.28520199607443E-30
  3    3     6.75078361446933E-15   4.05047016868160E-14
  4    3     6.23285179441330E-17   4.36299625608931E-16
  5    3     7.86730805176577E-30   6.29384644141262E-29
  6    3     1.25509831326782E-38   1.12958848194104E-37
  3    4     5.39941828962419E-11   3.77959280273693E-10
  5    4     3.19500177400530E-19   2.87550159660477E-18
  6    4     1.37057703343013E-22   1.37057703343013E-21
  7    4     1.74198131688201E-37   1.91617944857021E-36
  8    4     2.01036726215861E-48   2.41244071459033E-47
  3    5     1.15139033567822E-17   9.21112268542580E-17
  5    5     5.35926983182938E-13   5.35926983182938E-12
  6    5     3.17323722563164E-21   3.49056094819481E-20
  7    5     6.40092614755946E-25   7.68111137707136E-24
  8    5     1.83724792933795E-31   2.38842230813933E-30
  9    5     6.39089108140905E-46   8.94724751397266E-45
  3    6     2.63255690993937E-22   2.36930121894543E-21
  4    6     9.17151755229745E-14   9.17151755229745E-13
  5    6     5.04440669535195E-13   5.54884736488715E-12
  6    6     1.87696418011689E-09   2.25235701614026E-08
  7    6     1.28322944721293E-12   1.66819828137681E-11
  8    6     4.67360204388068E-19   6.54304286143296E-18
  9    6     8.74053042030823E-30   1.31107956304624E-28
 10    6     1.20528567110660E-32   1.92845707377056E-31
 11    6     4.65525532153462E-47   7.91393404660886E-46
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.37464669098700E-24   1.51211136008571E-23
  5    7     4.71969471877633E-19   5.66363366253160E-18
  6    7     1.69849148384254E-12   2.20803892899530E-11
  7    7     1.66743587985636E-10   2.33441023179891E-09
  8    7     1.08394860089955E-17   1.62592290134932E-16
  9    7     1.19473679441814E-22   1.91157887106902E-21
 10    7     5.59348954336135E-18   9.50893222371430E-17
 11    7     3.72953353499106E-23   6.71316036298391E-22
 12    7     2.57995502050483E-19   4.90191453895919E-18
 13    7     9.15774335855787E-32   1.83154867171157E-30
 14    7     2.52667659358801E-21   5.30602084653482E-20
  5    8     4.51729586439113E-23   5.87248462370847E-22
  6    8     2.86553998093733E-11   4.01175597331226E-10
  7    8     3.86076365797355E-09   5.79114548696033E-08
  8    8     4.03204684280807E-07   6.45127494849292E-06
  9    8     1.46845153322864E-12   2.49636760648869E-11
 10    8     7.75722071193047E-22   1.39629972814748E-20
 11    8     1.37753431953943E-25   2.61731520712492E-24
 12    8     7.53037586188200E-22   1.50607517237640E-20
 13    8     3.84646309877275E-32   8.07757250742276E-31
 14    8     2.78319424807034E-35   6.12302734575475E-34
  5    9     5.91457331875559E-42   8.28040264625783E-41
  6    9     1.12419422176093E-20   1.68629133264139E-19
  7    9     1.46740618658810E-16   2.34784989854096E-15
  8    9     3.54068292513662E-12   6.01916097273225E-11
  9    9     5.62708078307780E-14   1.01287454095400E-12
 10    9     3.95038299509640E-19   7.50572769068316E-18
 11    9     7.12424797347530E-22   1.42484959469506E-20
 12    9     5.53602026318007E-22   1.16256425526781E-20
 13    9     7.47488424691895E-27   1.64447453432217E-25
 14    9     1.24177771378274E-29   2.85608874170029E-28
 15    9     4.42190137534594E-33   1.06125633008302E-31
 16    9     9.39922095961942E-36   2.34980523990486E-34
 17    9     7.19790061691650E-42   1.87145416039829E-40
  7   10     4.38191421665656E-21   7.44925416831615E-20
  8   10     2.02036332540568E-14   3.63665398573022E-13
  9   10     1.20221532996580E-11   2.28420912693502E-10
 10   10     1.30099207927294E-08   2.60198415854588E-07
 11   10     3.34207444626755E-14   7.01835633716186E-13
 12   10     4.77455825146977E-17   1.05040281532335E-15
 13   10     1.14550339854427E-23   2.63465781665182E-22
 14   10     6.33968161289635E-23   1.52152358709513E-21
 15   10     4.03063016677431E-28   1.00765754169358E-26
 16   10     4.19530100324381E-28   1.09077826084339E-26
 17   10     4.00201082166024E-37   1.08054292184826E-35
 18   10     7.87731366515612E-39   2.20564782624371E-37
 19   10     7.71868187341085E-45   2.23841774328915E-43
 20   10     1.68642857459455E-47   5.05928572378365E-46
 21   10     4.71785770424613E-54   1.46253588831630E-52
 22   10     1.18993189595815E-55   3.80778206706607E-54
 23   10     3.89958643164648E-62   1.28686352244334E-60
 24   10     7.84984962489508E-69   2.66894887246433E-67
 25   10     7.95145312720109E-91   2.78300859452038E-89
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.25801660612226E-20   2.39023155163229E-19
  9   11     1.42734962503705E-14   2.85469925007410E-13
 10   11     2.37636233801739E-10   4.99036090983651E-09
 11   11     1.29577572164977E-11   2.85070658762949E-10
 12   11     1.23931014397856E-12   2.85041333115069E-11
 13   11     1.89715023174832E-19   4.55316055619597E-18
 14   11     7.22776996338330E-21   1.80694249084582E-19
 15   11     4.49914296903704E-25   1.16977717194963E-23
 16   11     4.05600333074144E-26   1.09512089930019E-24
 17   11     9.13704720119697E-33   2.55837321633515E-31
 18   11     1.48748196034337E-34   4.31369768499576E-33
 19   11     2.04027054498221E-40   6.12081163494661E-39
 20   11     3.57180423520129E-41   1.10725931291240E-39
 21   11     1.10287889636107E-47   3.52921246835543E-46
 22   11     1.17681067819946E-52   3.88347523805822E-51
 23   11     8.49560301028874E-58   2.88850502349817E-56
 24   11     7.44865356752196E-61   2.60702874863269E-59
 25   11     8.86305120210044E-68   3.19069843275616E-66
 26   11     1.13978264025011E-76   4.21719576892540E-75
 27   11     7.13648436364180E-95   2.71186405818388E-93
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     7.02466223803818E-21   1.40493244760764E-19
  9   12     1.63950085215007E-15   3.44295178951514E-14
 10   12     2.98759865858782E-10   6.57271704889320E-09
 11   12     4.81757882480431E-11   1.10804312970499E-09
 12   12     3.99738984728831E-08   9.59373563349195E-07
 13   12     3.18323967121129E-12   7.95809917802822E-11
 14   12     1.88384627228129E-13   4.89800030793135E-12
 15   12     2.09036883433016E-22   5.64399585269144E-21
 16   12     8.30289317610042E-22   2.32481008930812E-20
 17   12     1.18709844479961E-26   3.44258548991888E-25
 18   12     1.05625486807862E-28   3.16876460423587E-27
 19   12     2.08438790427875E-34   6.46160250326413E-33
 20   12     2.14972498710271E-35   6.87911995872866E-34
 21   12     1.37684427360687E-40   4.54358610290266E-39
 22   12     8.71690394201032E-44   2.96374734028351E-42
 23   12     3.05359257597934E-50   1.06875740159277E-48
 24   12     2.31435113004603E-52   8.33166406816570E-51
 25   12     8.69187697922889E-59   3.21599448231469E-57
 26   12     5.03546914472023E-62   1.91347827499369E-60
 27   12     6.58187565042094E-69   2.56693150366417E-67
 28   12     9.32876756436320E-82   3.73150702574528E-80
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     1.35704692565006E-22   2.84979854386513E-21
  9   13     9.01000685695865E-22   1.98220150853090E-20
 10   13     1.49968644124698E-16   3.44927881486806E-15
 11   13     3.20891145678230E-14   7.70138749627753E-13
 12   13     4.06441342673431E-10   1.01610335668358E-08
 13   13     1.01727407549401E-11   2.64491259628443E-10
 14   13     9.39308251644199E-11   2.53613227943934E-09
 15   13     3.88208851834773E-16   1.08698478513737E-14
 16   13     2.80102084497472E-19   8.12296045042670E-18
 17   13     1.47562223925732E-24   4.42686671777197E-23
 18   13     6.12950462006016E-25   1.90014643221865E-23
 19   13     3.72674955686305E-30   1.19255985819617E-28
 20   13     1.72018459104570E-32   5.67660915045082E-31
 21   13     3.25698344818152E-37   1.10737437238172E-35
 22   13     1.06827637948643E-40   3.73896732820252E-39
 23   13     6.14183508463551E-44   2.21106063046878E-42
 24   13     3.24622168704127E-48   1.20110202420527E-46
 25   13     4.67505938003264E-54   1.77652256441240E-52
 26   13     2.83968680392263E-56   1.10747785352983E-54
 27   13     3.11411608208914E-59   1.24564643283566E-57
 28   13     9.16616364053644E-66   3.75812709261994E-64
 29   13     2.59593863317334E-83   1.09029422593280E-81
 30   13     1.84649020424694E-94   7.93990787826184E-93
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     5.28097196654768E-22   1.16181383264049E-20
  9   14     9.37463446285117E-25   2.15616592645577E-23
 10   14     2.95764303708692E-18   7.09834328900861E-17
 11   14     5.12436509096629E-15   1.28109127274157E-13
 12   14     6.89845911743888E-10   1.79359937053411E-08
 13   14     4.91353332299640E-10   1.32665399720903E-08
 14   14     1.62680947985224E-07   4.55506654358627E-06
 15   14     1.96539191181223E-12   5.69963654425546E-11
 16   14     3.10297414846613E-12   9.30892244539838E-11
 17   14     2.31167315917358E-20   7.16618679343810E-19
 18   14     1.94291592680553E-21   6.21733096577768E-20
 19   14     1.75530356926079E-26   5.79250177856062E-25
 20   14     6.90063598297078E-28   2.34621623421006E-26
 21   14     4.92390462122235E-33   1.72336661742782E-31
 22   14     3.62584570392928E-34   1.30530445341454E-32
 23   14     2.24359489728145E-39   8.30130111994137E-38
 24   14     8.50712416311854E-44   3.23270718198505E-42
 25   14     1.22441767426533E-46   4.77522892963479E-45
