    time    temp    dens
   1.23791372842563E-01   2.60798324382709E+00   6.57931148054715E+04
     nin     zin       y       x
  1    0     4.20952020663239E-11   4.20952020663239E-11
  0    1     9.54669680610181E-02   9.54669680610181E-02
  1    1     2.79396174040608E-13   5.58792348081217E-13
  2    1     5.86122012717091E-14   1.75836603815127E-13
  1    2     1.54321212095300E-07   4.62963636285900E-07
  2    2     2.21796344720873E-01   8.87185378883492E-01
  4    2     1.39216920240889E-30   8.35301521445334E-30
  3    3     6.50296398701550E-15   3.90177839220930E-14
  4    3     6.35605465468675E-17   4.44923825828072E-16
  5    3     8.10477392928746E-30   6.48381914342997E-29
  6    3     1.33622850319227E-38   1.20260565287305E-37
  3    4     5.52603420344022E-11   3.86822394240816E-10
  5    4     3.00949949535440E-19   2.70854954581896E-18
  6    4     1.35733539297102E-22   1.35733539297102E-21
  7    4     1.71658117391100E-37   1.88823929130210E-36
  8    4     2.03051343676497E-48   2.43661612411796E-47
  3    5     1.17535096904612E-17   9.40280775236899E-17
  5    5     5.41786221741464E-13   5.41786221741464E-12
  6    5     3.21691858705571E-21   3.53861044576128E-20
  7    5     6.67437509382725E-25   8.00925011259270E-24
  8    5     1.86883438742918E-31   2.42948470365793E-30
  9    5     6.49613681945814E-46   9.09459154724140E-45
  3    6     2.71650880382839E-22   2.44485792344555E-21
  4    6     9.17257650657409E-14   9.17257650657409E-13
  5    6     5.21895873511768E-13   5.74085460862945E-12
  6    6     1.84774816960038E-09   2.21729780352046E-08
  7    6     1.29367284847758E-12   1.68177470302085E-11
  8    6     4.81616172606071E-19   6.74262641648500E-18
  9    6     9.02988163817057E-30   1.35448224572559E-28
 10    6     1.28253620232885E-32   2.05205792372616E-31
 11    6     4.93675467693788E-47   8.39248295079440E-46
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.37353886371839E-24   1.51089275009023E-23
  5    7     4.89668537687173E-19   5.87602245224607E-18
  6    7     1.70165333427508E-12   2.21214933455760E-11
  7    7     1.72303992794129E-10   2.41225589911781E-09
  8    7     1.10918223571593E-17   1.66377335357390E-16
  9    7     1.23456695204425E-22   1.97530712327080E-21
 10    7     5.85619264724852E-18   9.95552750032248E-17
 11    7     3.75398771102401E-23   6.75717787984321E-22
 12    7     2.65893146615426E-19   5.05196978569309E-18
 13    7     9.50113226316068E-32   1.90022645263214E-30
 14    7     2.52545034926983E-21   5.30344573346664E-20
  5    8     4.74957357349088E-23   6.17444564553815E-22
  6    8     2.93905079968574E-11   4.11467111956004E-10
  7    8     3.99604565192820E-09   5.99406847789230E-08
  8    8     4.05016219963663E-07   6.48025951941861E-06
  9    8     1.49743818675010E-12   2.54564491747518E-11
 10    8     7.85301705612673E-22   1.41354307010281E-20
 11    8     1.44141726341286E-25   2.73869280048443E-24
 12    8     7.77593426975253E-22   1.55518685395051E-20
 13    8     3.90632556006400E-32   8.20328367613440E-31
 14    8     2.85745947361122E-35   6.28641084194469E-34
  5    9     5.44057335670846E-42   7.61680269939184E-41
  6    9     1.12880160013588E-20   1.69320240020382E-19
  7    9     1.50323125203929E-16   2.40517000326286E-15
  8    9     3.56656766538212E-12   6.06316503114961E-11
  9    9     5.68629875213821E-14   1.02353377538488E-12
 10    9     4.13172112991333E-19   7.85027014683533E-18
 11    9     7.35583802437432E-22   1.47116760487486E-20
 12    9     5.67541499936628E-22   1.19183714986692E-20
 13    9     7.83853762111426E-27   1.72447827664514E-25
 14    9     1.24682149067319E-29   2.86768942854833E-28
 15    9     4.51490086103288E-33   1.08357620664789E-31
 16    9     9.30278036963533E-36   2.32569509240883E-34
 17    9     7.52661936191334E-42   1.95692103409747E-40
  7   10     4.61359849446842E-21   7.84311744059631E-20
  8   10     2.07236084442704E-14   3.73024951996868E-13
  9   10     1.26602207875264E-11   2.40544194963002E-10
 10   10     1.30104455754684E-08   2.60208911509368E-07
 11   10     3.36963202448780E-14   7.07622725142438E-13
 12   10     4.98178832922310E-17   1.09599343242908E-15
 13   10     1.17308870685209E-23   2.69810402575981E-22
 14   10     6.43555336955954E-23   1.54453280869429E-21
 15   10     4.13306548188568E-28   1.03326637047142E-26
 16   10     4.12667154429488E-28   1.07293460151667E-26
 17   10     4.03443640018857E-37   1.08929782805091E-35
 18   10     8.26064205417925E-39   2.31297977517019E-37
 19   10     8.06488492085137E-45   2.33881662704690E-43
 20   10     1.68376804808730E-47   5.05130414426191E-46
 21   10     4.85403389999042E-54   1.50475050899703E-52
 22   10     1.25338300956084E-55   4.01082563059469E-54
 23   10     4.11689128828322E-62   1.35857412513346E-60
 24   10     8.01290864290884E-69   2.72438893858901E-67
 25   10     7.73020923895019E-91   2.70557323363257E-89
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
