    time    temp    dens
   1.09530402015264E-01   5.30203290721467E+00   5.58260847884041E+05
     nin     zin       y       x
  1    0     2.15044969272538E-05   2.15044969272538E-05
  0    1     1.10744102069290E-01   1.10744102069290E-01
  1    1     3.04713943251177E-09   6.09427886502354E-09
  2    1     1.85950190329564E-13   5.57850570988691E-13
  1    2     1.76387428731427E-10   5.29162286194282E-10
  2    2     2.21764438043243E-01   8.87057752172974E-01
  4    2     8.54383008433351E-21   5.12629805060011E-20
  3    3     5.64659643919668E-14   3.38795786351801E-13
  4    3     4.53301263832611E-17   3.17310884682828E-16
  5    3     2.90849651971818E-25   2.32679721577454E-24
  6    3     7.82766723561993E-32   7.04490051205793E-31
  3    4     4.80480118637836E-15   3.36336083046485E-14
  5    4     5.62780795908559E-16   5.06502716317703E-15
  6    4     2.68617316297811E-20   2.68617316297811E-19
  7    4     1.09695273495091E-29   1.20664800844601E-28
  8    4     1.50214011144128E-37   1.80256813372954E-36
  3    5     2.54429109056925E-21   2.03543287245540E-20
  5    5     3.65671608531219E-16   3.65671608531219E-15
  6    5     1.42413158654814E-15   1.56654474520295E-14
  7    5     3.00279276361206E-23   3.60335131633448E-22
  8    5     1.08498760228471E-28   1.41048388297013E-27
  9    5     6.30136190704379E-38   8.82190666986131E-37
  3    6     1.06497743238603E-26   9.58479689147427E-26
  4    6     6.22583295720027E-14   6.22583295720027E-13
  5    6     1.91211503205221E-15   2.10332653525743E-14
  6    6     2.31794400137491E-08   2.78153280164989E-07
  7    6     1.03041590307664E-13   1.33954067399963E-12
  8    6     3.52778803816717E-16   4.93890325343404E-15
  9    6     1.15652225488761E-24   1.73478338233141E-23
 10    6     1.91043315706306E-31   3.05669305130089E-30
 11    6     2.08524684216121E-40   3.54491963167406E-39
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.67393852381018E-24   1.84133237619120E-23
  5    7     1.57216993492058E-21   1.88660392190469E-20
  6    7     9.39872195088900E-13   1.22183385361557E-11
  7    7     5.26590012524057E-13   7.37226017533679E-12
  8    7     6.19362749281640E-13   9.29044123922460E-12
  9    7     1.60163861553347E-20   2.56262178485355E-19
 10    7     3.68058475208013E-24   6.25699407853621E-23
 11    7     5.11412739499007E-26   9.20542931098213E-25
 12    7     1.42479595478477E-24   2.70711231409106E-23
 13    7     7.85358850598371E-32   1.57071770119674E-30
 14    7     2.84261614639417E-21   5.96949390742775E-20
  5    8     1.81370984728089E-26   2.35782280146516E-25
  6    8     3.39172653659973E-15   4.74841715123963E-14
  7    8     1.19870545007186E-12   1.79805817510779E-11
  8    8     2.17260734586089E-08   3.47617175337742E-07
  9    8     5.91032426890461E-14   1.00475512571378E-12
 10    8     5.29186866786030E-17   9.52536360214854E-16
 11    8     6.21394251311171E-23   1.18064907749123E-21
 12    8     3.62668699826582E-26   7.25337399653165E-25
 13    8     3.29938461938240E-32   6.92870770070303E-31
 14    8     5.77660342461502E-34   1.27085275341530E-32
  5    9     5.09128793520293E-35   7.12780310928411E-34
  6    9     1.22871382336408E-22   1.84307073504613E-21
  7    9     4.81713558544372E-19   7.70741693670995E-18
  8    9     1.65264518222336E-13   2.80949680977971E-12
  9    9     5.61306156450776E-15   1.01035108161140E-13
 10    9     3.02666219290884E-15   5.75065816652679E-14
 11    9     2.53262189726201E-19   5.06524379452402E-18
 12    9     1.82171929017327E-22   3.82561050936387E-21
 13    9     1.06023838202367E-27   2.33252444045207E-26
 14    9     1.02691675761935E-28   2.36190854252450E-27
 15    9     2.74184739691141E-32   6.58043375258739E-31
 16    9     2.06032486216973E-32   5.15081215542433E-31
 17    9     1.66766897312981E-37   4.33593933013750E-36
  7   10     2.79861504791640E-25   4.75764558145787E-24
  8   10     3.21493996007634E-17   5.78689192813741E-16
  9   10     5.05551747158824E-16   9.60548319601766E-15
 10   10     8.03063503604316E-11   1.60612700720863E-09
 11   10     1.76854057496327E-14   3.71393520742287E-13
 12   10     2.38976779489204E-15   5.25748914876248E-14
 13   10     9.48518347875651E-20   2.18159220011400E-18
 14   10     7.91882355380758E-23   1.90051765291382E-21
 15   10     1.24929565468904E-25   3.12323913672259E-24
 16   10     2.27950340190665E-26   5.92670884495729E-25
 17   10     7.74449580182116E-31   2.09101386649171E-29
 18   10     2.05088003296055E-33   5.74246409228953E-32
 19   10     1.17943993794606E-39   3.42037582004358E-38
 20   10     8.15086202964154E-45   2.44525860889246E-43
 21   10     1.28567205247979E-50   3.98558336268736E-49
 22   10     5.05192532570912E-53   1.61661610422692E-51
 23   10     3.60271364710116E-58   1.18889550354338E-56
 24   10     4.05515426457250E-64   1.37875244995465E-62
 25   10     7.46981882486549E-77   2.61443658870292E-75
 26   10     4.50286830888959E-88   1.62103259120025E-86
 27   10     3.38386004312006E-99   1.25202821595442E-97
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     5.12578466438743E-23   9.73899086233612E-22
  9   11     1.54853405306935E-20   3.09706810613870E-19
 10   11     2.27856013063702E-14   4.78497627433774E-13
 11   11     2.42904292233045E-14   5.34389442912699E-13
 12   11     1.30057708683897E-12   2.99132729972962E-11
 13   11     1.56926291489295E-16   3.76623099574309E-15
 14   11     1.83402660383018E-18   4.58506650957546E-17
 15   11     7.14508631726240E-23   1.85772244248822E-21
 16   11     1.39283593046475E-24   3.76065701225481E-23
 17   11     1.35316107533207E-27   3.78885101092980E-26
 18   11     3.13974392522503E-29   9.10525738315260E-28
 19   11     1.81205671136422E-33   5.43617013409265E-32
 20   11     1.29623909880861E-37   4.01834120630669E-36
 21   11     1.44783270561400E-44   4.63306465796480E-43
 22   11     2.43680986498712E-49   8.04147255445750E-48
 23   11     1.19278583897867E-53   4.05547185252749E-52
 24   11     3.66938615044675E-57   1.28428515265636E-55
 25   11     1.97708712382755E-64   7.11751364577918E-63
 26   11     7.60325749702163E-72   2.81320527389800E-70
 27   11     2.67879341994111E-83   1.01794149957762E-81
 28   11     3.53490981107646E-92   1.37861482631982E-90
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     6.23290554728064E-26   1.24658110945613E-24
  9   12     1.15557752595583E-23   2.42671280450724E-22
 10   12     1.22910098294757E-16   2.70402216248465E-15
 11   12     8.74265783171661E-14   2.01081130129482E-12
 12   12     2.63511828738915E-09   6.32428388973395E-08
 13   12     6.96930529524247E-12   1.74232632381062E-10
 14   12     3.30807707299651E-12   8.60100038979094E-11
 15   12     4.43775693104696E-16   1.19819437138268E-14
 16   12     1.06727287565507E-18   2.98836405183419E-17
 17   12     2.36419500174669E-24   6.85616550506540E-23
 18   12     7.78773167419248E-25   2.33631950225774E-23
 19   12     3.56696728682582E-29   1.10575985891600E-27
 20   12     6.25892442134795E-31   2.00285581483134E-29
 21   12     1.13017550790968E-36   3.72957917610195E-35
 22   12     9.14685819480902E-41   3.10993178623507E-39
 23   12     5.11014621088306E-47   1.78855117380907E-45
 24   12     1.37116027976192E-49   4.93617700714291E-48
 25   12     1.09150541512100E-53   4.03857003594772E-52
 26   12     3.76551623624472E-56   1.43089616977299E-54
 27   12     3.41943774802064E-63   1.33358072172805E-61
 28   12     1.19882898830617E-71   4.79531595322469E-70
 29   12     1.46256553852694E-85   5.99651870796045E-84
 30   12     1.29750315185097E-97   5.44951323777408E-96
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     9.59940166574183E-29   2.01587434980579E-27
  9   13     1.94202792387303E-26   4.27246143252067E-25
 10   13     1.80008106925191E-22   4.14018645927940E-21
 11   13     2.89219983132928E-18   6.94127959519027E-17
 12   13     5.46830911551267E-13   1.36707727887817E-11
 13   13     4.39700202322130E-12   1.14322052603754E-10
 14   13     2.15102918891356E-10   5.80777881006660E-09
 15   13     5.53687294901579E-13   1.55032442572442E-11
 16   13     1.19339427152871E-14   3.46084338743326E-13
 17   13     3.74360174841316E-19   1.12308052452395E-17
 18   13     9.56253470285710E-23   2.96438575788570E-21
 19   13     2.00895679037503E-26   6.42866172920009E-25
 20   13     7.01796962634839E-28   2.31592997669497E-26
 21   13     1.46691334251421E-32   4.98750536454830E-31
 22   13     6.77728623069710E-36   2.37205018074398E-34
 23   13     1.04295381026256E-41   3.75463371694522E-40
 24   13     1.64810925472915E-45   6.09800424249786E-44
 25   13     1.23224896619619E-49   4.68254607154552E-48
 26   13     1.61490271512983E-51   6.29812058900635E-50
 27   13     6.45679340468209E-55   2.58271736187284E-53
 28   13     3.98050154908098E-60   1.63200563512320E-58
 29   13     3.02974723093361E-72   1.27249383699211E-70
 30   13     5.44185363859764E-83   2.33999706459699E-81
 31   13     2.99057448601429E-94   1.31585277384629E-92
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     2.95514696329712E-31   6.50132331925367E-30
  9   14     8.42470904307735E-30   1.93768307990779E-28
 10   14     6.38273163995718E-22   1.53185559358972E-20
 11   14     3.50088327664269E-21   8.75220819160673E-20
 12   14     5.32635907717988E-15   1.38485336006677E-13
 13   14     5.58447575068050E-12   1.50780845268374E-10
 14   14     1.04808675736783E-06   2.93464292062993E-05
 15   14     1.59276210352288E-08   4.61901010021635E-07
 16   14     3.92191939037122E-09   1.17657581711137E-07
 17   14     1.55309301643921E-12   4.81458835096156E-11
 18   14     1.09530461061423E-14   3.50497475396553E-13
 19   14     5.28144763527148E-20   1.74287771963959E-18
 20   14     8.64444116165982E-24   2.93910999496434E-22
 21   14     2.61644761504376E-28   9.15756665265314E-27
 22   14     3.32217846811785E-30   1.19598424852243E-28
 23   14     2.19706185595633E-34   8.12912886703842E-33
 24   14     1.35323143487209E-37   5.14227945251395E-36
 25   14     6.23437629090969E-43   2.43140675345478E-41
 26   14     3.49477793436521E-45   1.39791117374608E-43
 27   14     4.09324601251218E-49   1.67823086512999E-47
 28   14     4.83509732516728E-51   2.03074087657026E-49
 29   14     3.41081066872028E-57   1.46664858754972E-55
 30   14     1.58784645102062E-66   6.98652438449073E-65
 31   14     1.87936955946877E-77   8.45716301760949E-76
 32   14     2.23742587268364E-82   1.02921590143447E-80
 33   14     6.91534362319857E-96   3.25021150290333E-94
 34   14     1.00000000000000E-99   1.00000000000000E-99
 35   14     1.00000000000000E-99   1.00000000000000E-99
 36   14     1.00000000000000E-99   1.00000000000000E-99
 37   14     1.00000000000000E-99   1.00000000000000E-99
 38   14     1.00000000000000E-99   1.00000000000000E-99
 39   14     1.00000000000000E-99   1.00000000000000E-99
 40   14     1.00000000000000E-99   1.00000000000000E-99
  8   15     8.34775286549056E-36   1.91998315906283E-34
  9   15     2.45992577809810E-32   5.90382186743545E-31
 10   15     5.33009051462820E-28   1.33252262865705E-26
 11   15     2.21936857010738E-26   5.77035828227919E-25
 12   15     5.59925245230583E-20   1.51179816212257E-18
 13   15     2.73617290988613E-16   7.66128414768116E-15
 14   15     2.95739891431166E-10   8.57645685150383E-09
 15   15     1.84703716050280E-09   5.54111148150839E-08
