    time    temp    dens
   3.93819479081518E-01   1.54836092137994E-01   1.40241005879165E+01
     nin     zin       y       x
  1    0     3.42711709887225E-10   3.42711709887225E-10
  0    1     9.11828765423582E-02   9.11828765423582E-02
  1    1     2.36545682182224E-07   4.73091364364447E-07
  2    1     1.59389579015644E-08   4.78168737046933E-08
  1    2     1.57784441354211E-06   4.73353324062633E-06
  2    2     2.21329090613081E-01   8.85316362452323E-01
  4    2     6.36699218831646E-23   3.82019531298988E-22
  3    3     2.63969013298201E-15   1.58381407978921E-14
  4    3     1.26267249509953E-10   8.83870746569673E-10
  5    3     1.46937427994744E-19   1.17549942395795E-18
  6    3     2.18085806102260E-25   1.96277225492034E-24
  3    4     2.68477975009292E-09   1.87934582506505E-08
  5    4     2.80232990327945E-16   2.52209691295150E-15
  6    4     2.70294701589378E-16   2.70294701589378E-15
  7    4     3.73350061488550E-25   4.10685067637405E-24
  8    4     1.02995648544154E-32   1.23594778252984E-31
  3    5     1.13142233919574E-13   9.05137871356593E-13
  5    5     1.42785188608175E-13   1.42785188608175E-12
  6    5     4.63832182641376E-10   5.10215400905514E-09
  7    5     6.67758818444385E-16   8.01310582133262E-15
  8    5     2.16785410595353E-18   2.81821033773959E-17
  9    5     1.40648231495941E-27   1.96907524094317E-26
  3    6     2.26094352342159E-13   2.03484917107943E-12
  4    6     1.48258547882132E-09   1.48258547882132E-08
  5    6     1.88278255877752E-06   2.07106081465527E-05
  6    6     4.06679957846332E-06   4.88015949415599E-05
  7    6     3.56455630710316E-07   4.63392319923411E-06
  8    6     1.93813921356875E-10   2.71339489899625E-09
  9    6     1.10744753324147E-17   1.66117129986221E-16
 10    6     1.62439647642530E-18   2.59903436228048E-17
 11    6     2.95036411164566E-26   5.01561898979762E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.25168697063129E-26   3.57685566769441E-25
  5    7     5.23218713783976E-12   6.27862456540772E-11
  6    7     1.19685763036243E-06   1.55591491947116E-05
  7    7     3.34701019946548E-07   4.68581427925167E-06
  8    7     1.79911586872063E-07   2.69867380308094E-06
  9    7     4.15065607241667E-13   6.64104971586667E-12
 10    7     2.97701543461570E-11   5.06092623884668E-10
 11    7     1.72437317540003E-13   3.10387171572005E-12
 12    7     6.70242827308413E-14   1.27346137188598E-12
 13    7     1.71333430711358E-17   3.42666861422717E-16
 14    7     1.03627886670525E-18   2.17618562008102E-17
  5    8     3.31606442782123E-15   4.31088375616760E-14
  6    8     6.26924665387581E-06   8.77694531542613E-05
  7    8     7.37768755060360E-06   1.10665313259054E-04
  8    8     6.86817448662631E-06   1.09890791786021E-04
  9    8     5.36030107291843E-08   9.11251182396134E-07
 10    8     7.84962461123388E-10   1.41293243002210E-08
 11    8     4.30252204463776E-14   8.17479188481174E-13
 12    8     8.85500333079419E-15   1.77100066615884E-13
 13    8     1.75360657719211E-18   3.68257381210343E-17
 14    8     1.37947458358925E-19   3.03484408389636E-18
  5    9     7.86049559630571E-48   1.10046938348280E-46
  6    9     1.41365760801342E-20   2.12048641202013E-19
  7    9     1.33126940139104E-20   2.13003104222567E-19
  8    9     9.34869454053153E-08   1.58927807189036E-06
  9    9     2.68207716444985E-08   4.82773889600973E-07
 10    9     1.51586988925460E-08   2.88015278958374E-07
 11    9     5.16052819595196E-12   1.03210563919039E-10
 12    9     2.74037502164383E-13   5.75478754545204E-12
 13    9     4.02873021191577E-15   8.86320646621469E-14
 14    9     9.00637024885315E-19   2.07146515723623E-17
 15    9     1.22492045913054E-19   2.93980910191330E-18
 16    9     8.20969118836315E-21   2.05242279709079E-19
 17    9     2.71486504110179E-23   7.05864910686465E-22
  7   10     2.81005985460856E-12   4.77710175283455E-11
  8   10     9.52230878563807E-08   1.71401558141485E-06
  9   10     1.08675540295744E-07   2.06483526561914E-06
 10   10     1.46393594629617E-06   2.92787189259234E-05
 11   10     4.50010656748503E-08   9.45022379171857E-07
 12   10     1.69475051533368E-07   3.72845113373410E-06
 13   10     1.82692054571768E-12   4.20191725515067E-11
 14   10     4.82003896511967E-14   1.15680935162872E-12
 15   10     1.90223985222445E-15   4.75559963056114E-14
 16   10     1.37411441464274E-15   3.57269747807112E-14
 17   10     5.41892891940018E-20   1.46311080823805E-18
 18   10     5.47665047428717E-23   1.53346213280041E-21
 19   10     1.79515119900027E-26   5.20593847710079E-25
 20   10     1.83355905823986E-28   5.50067717471958E-27
 21   10     1.46888818850571E-33   4.55355338436771E-32
 22   10     1.78635865436489E-36   5.71634769396765E-35
 23   10     3.21781070002230E-38   1.06187753100736E-36
 24   10     5.49587160246978E-43   1.86859634483972E-41
 25   10     1.51246392044128E-88   5.29362372154448E-87
 26   10     3.42133592191522E-91   1.23168093188948E-89
 27   10     8.59920762384094E-89   3.18170682082115E-87
 28   10     1.45448970100168E-96   5.52706086380639E-95
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     2.24131007874567E-15   4.25848914961678E-14
  9   11     1.02973289506856E-08   2.05946579013712E-07
 10   11     1.28779098466681E-07   2.70436106780030E-06
 11   11     2.34104978595119E-07   5.15030952909261E-06
 12   11     2.76382183556372E-07   6.35679022179656E-06
 13   11     1.32527207429414E-10   3.18065297830594E-09
 14   11     7.41865612043313E-12   1.85466403010828E-10
 15   11     4.14934745970993E-13   1.07883033952458E-11
 16   11     7.64915832579111E-14   2.06527274796360E-12
 17   11     1.60555811246472E-17   4.49556271490123E-16
 18   11     3.02854737076646E-20   8.78278737522273E-19
 19   11     2.66861282091825E-22   8.00583846275474E-21
 20   11     1.06819844348334E-24   3.31141517479837E-23
 21   11     2.90782557615792E-29   9.30504184370536E-28
 22   11     8.14905937798583E-32   2.68918959473532E-30
 23   11     4.82131626399284E-35   1.63924752975757E-33
 24   11     2.06395084018665E-38   7.22382794065327E-37
 25   11     1.02507244639427E-42   3.69026080701936E-41
 26   11     2.26008247867381E-48   8.36230517109309E-47
 27   11     5.28894494047492E-79   2.00979907738047E-77
 28   11     3.05514198723033E-88   1.19150537501983E-86
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.09078371367957E-11   4.18156742735915E-10
  9   12     2.79300381106764E-08   5.86530800324204E-07
 10   12     3.49896589254985E-07   7.69772496360966E-06
 11   12     1.38421539478052E-07   3.18369540799519E-06
 12   12     3.02919334175473E-07   7.27006402021135E-06
 13   12     8.02702380197348E-07   2.00675595049337E-05
 14   12     6.02785473226177E-08   1.56724223038806E-06
 15   12     1.33515304944924E-11   3.60491323351294E-10
 16   12     9.10246877830378E-13   2.54869125792506E-11
 17   12     2.04371695022459E-14   5.92677915565132E-13
 18   12     6.64477602509344E-15   1.99343280752803E-13
 19   12     8.74749699550578E-19   2.71172406860679E-17
 20   12     2.19699249809293E-20   7.03037599389739E-19
 21   12     5.39473360112621E-24   1.78026208837165E-22
 22   12     2.24330053752304E-26   7.62722182757834E-25
 23   12     3.00527587289161E-31   1.05184655551207E-29
 24   12     1.16742698793809E-31   4.20273715657714E-30
 25   12     1.63043741554525E-39   6.03261843751743E-38
