    time    temp    dens
   9.98389249424036E-01   5.90762135999861E-02   7.98105142324679E-01
     nin     zin       y       x
  1    0     4.24229050208700E-10   4.24229050208700E-10
  0    1     9.11680576579920E-02   9.11680576579920E-02
  1    1     7.91200648087730E-07   1.58240129617546E-06
  2    1     8.66900134965731E-08   2.60070040489719E-07
  1    2     1.84902304078975E-06   5.54706912236925E-06
  2    2     2.21332364467108E-01   8.85329457868431E-01
  4    2     3.00502247597475E-21   1.80301348558485E-20
  3    3     1.90924427465952E-14   1.14554656479571E-13
  4    3     5.23516036024579E-10   3.66461225217205E-09
  5    3     1.74032820222155E-16   1.39226256177724E-15
  6    3     3.44897071846115E-23   3.10407364661503E-22
  3    4     3.14192434638747E-10   2.19934704247123E-09
  5    4     6.75743613600155E-14   6.08169252240139E-13
  6    4     3.65842482872810E-14   3.65842482872810E-13
  7    4     1.55352880791597E-21   1.70888168870757E-20
  8    4     5.63737655856549E-30   6.76485187027859E-29
  3    5     1.13445630470392E-13   9.07565043763136E-13
  5    5     2.09305882845121E-11   2.09305882845121E-10
  6    5     6.86530074681953E-08   7.55183082150148E-07
  7    5     4.20139203090949E-15   5.04167043709139E-14
  8    5     1.33197126218030E-18   1.73156264083440E-17
  9    5     2.64928089963415E-29   3.70899325948781E-28
  3    6     2.26100522335055E-13   2.03490470101550E-12
  4    6     1.45078945071512E-09   1.45078945071512E-08
  5    6     1.84593533978666E-06   2.03052887376532E-05
  6    6     4.33555620566083E-06   5.20266744679299E-05
  7    6     4.42354938037533E-07   5.75061419448792E-06
  8    6     2.80847245237449E-10   3.93186143332429E-09
  9    6     7.88020926643574E-17   1.18203138996536E-15
 10    6     1.16271568254356E-17   1.86034509206969E-16
 11    6     5.32010946659501E-26   9.04418609321152E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.45137144825393E-30   8.19650859307932E-29
  5    7     1.68975401719723E-16   2.02770482063668E-15
  6    7     1.11005001593262E-06   1.44306502071241E-05
  7    7     4.01906689312766E-07   5.62669365037873E-06
  8    7     7.82350229509309E-07   1.17352534426396E-05
  9    7     1.49450102911118E-12   2.39120164657789E-11
 10    7     2.90794275753924E-11   4.94350268781670E-10
 11    7     1.53276251976209E-13   2.75897253557176E-12
 12    7     3.89316779056582E-14   7.39701880207505E-13
