    time    temp    dens
   1.60173793540148E-01   8.37644258692200E-01   2.18930882253156E+03
     nin     zin       y       x
  1    0     6.95807221317744E-11   6.95807221317744E-11
  0    1     9.14363749901070E-02   9.14363749901070E-02
  1    1     4.13617287798851E-09   8.27234575597703E-09
  2    1     1.54853524745921E-10   4.64560574237763E-10
  1    2     2.53318991502236E-07   7.59956974506707E-07
  2    2     2.21288752682737E-01   8.85155010730950E-01
  4    2     3.25828110729703E-28   1.95496866437822E-27
  3    3     9.43114713203276E-17   5.65868827921966E-16
  4    3     1.76431509285098E-12   1.23502056499568E-11
  5    3     8.71529699255222E-22   6.97223759404178E-21
  6    3     8.46702627190559E-28   7.62032364471503E-27
  3    4     1.79269938767671E-07   1.25488957137370E-06
  5    4     2.34721112369776E-20   2.11249001132799E-19
  6    4     1.72166777479521E-22   1.72166777479521E-21
  7    4     3.91127968119590E-36   4.30240764931549E-35
  8    4     5.83129143808066E-43   6.99754972569679E-42
  3    5     2.42165791833665E-14   1.93732633466932E-13
  5    5     4.18811965626437E-14   4.18811965626437E-13
  6    5     1.44725935940536E-15   1.59198529534590E-14
  7    5     1.06479914518624E-20   1.27775897422349E-19
  8    5     5.76866293884350E-25   7.49926182049655E-24
  9    5     5.51314908461356E-36   7.71840871845899E-35
  3    6     1.32843216899519E-14   1.19558895209568E-13
  4    6     1.45017043686685E-12   1.45017043686685E-11
  5    6     1.51736946554313E-07   1.66910641209744E-06
  6    6     5.57874945524004E-09   6.69449934628805E-08
  7    6     4.02223037158055E-13   5.22889948305471E-12
  8    6     4.12208258645154E-14   5.77091562103215E-13
  9    6     1.21248612143843E-25   1.81872918215765E-24
 10    6     1.89773010558434E-25   3.03636816893495E-24
 11    6     2.22509115553491E-37   3.78265496440934E-36
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     8.29462604775125E-25   9.12408865252637E-24
  5    7     7.14731167147578E-12   8.57677400577094E-11
  6    7     6.19525046153156E-09   8.05382559999102E-08
  7    7     4.37548429751845E-08   6.12567801652583E-07
  8    7     9.20116721044215E-13   1.38017508156632E-11
  9    7     4.54293849177520E-18   7.26870158684032E-17
 10    7     8.38441949420403E-12   1.42535131401469E-10
 11    7     6.53311224050069E-17   1.17596020329012E-15
 12    7     7.83879244603575E-18   1.48937056474679E-16
 13    7     2.27861756238894E-23   4.55723512477788E-22
 14    7     1.86976952743606E-21   3.92651600761573E-20
  5    8     8.26059287936381E-11   1.07387707431730E-09
  6    8     1.82778357014086E-06   2.55889699819720E-05
  7    8     1.71141688130422E-05   2.56712532195633E-04
  8    8     6.31152030136788E-06   1.00984324821886E-04
  9    8     3.11593969240424E-14   5.29709747708721E-13
 10    8     1.01779999387800E-17   1.83203998898039E-16
 11    8     1.33738632874221E-20   2.54103402461019E-19
 12    8     3.36818759443529E-20   6.73637518887058E-19
 13    8     1.52628484621661E-28   3.20519817705487E-27
 14    8     1.31788409404353E-29   2.89934500689577E-28
  5    9     3.75545170012920E-46   5.25763238018088E-45
  6    9     9.63840139354312E-23   1.44576020903147E-21
  7    9     9.33375455090778E-17   1.49340072814524E-15
  8    9     2.38572602090810E-09   4.05573423554377E-08
  9    9     2.87807611779468E-12   5.18053701203042E-11
 10    9     2.12455775085552E-13   4.03665972662548E-12
 11    9     1.10710360598955E-18   2.21420721197911E-17
 12    9     4.17891175258164E-21   8.77571468042144E-20
 13    9     3.04435960240478E-21   6.69759112529051E-20
 14    9     2.92806540436694E-26   6.73455043004396E-25
 15    9     3.85474995597412E-29   9.25139989433788E-28
 16    9     9.61756871807668E-31   2.40439217951917E-29
 17    9     5.74747286454990E-32   1.49434294478297E-30
  7   10     2.66499597160858E-11   4.53049315173458E-10
  8   10     3.44417588141706E-07   6.19951658655071E-06
  9   10     7.49807685626140E-08   1.42463460268967E-06
 10   10     1.00342522674862E-07   2.00685045349724E-06
 11   10     1.68209583320901E-11   3.53240124973892E-10
 12   10     3.84876691035270E-12   8.46728720277593E-11
 13   10     5.90565127691000E-19   1.35829979368930E-17
 14   10     4.82596171702643E-20   1.15823081208634E-18
 15   10     2.00159946515756E-22   5.00399866289389E-21
 16   10     1.43981471704961E-23   3.74351826432900E-22
 17   10     2.16730061554118E-29   5.85171166196119E-28
 18   10     6.30660568453269E-32   1.76584959166915E-30
 19   10     2.22515017143742E-34   6.45293549716850E-33
 20   10     3.29429701690595E-37   9.88289105071786E-36
 21   10     8.76440744719313E-43   2.71696630862987E-41
 22   10     3.21315322560321E-45   1.02820903219303E-43
 23   10     1.18191962042677E-49   3.90033474740836E-48
 24   10     3.42452011412996E-51   1.16433683880419E-49
 25   10     2.91589413475065E-86   1.02056294716273E-84
 26   10     7.46941694586640E-93   2.68899010051191E-91
 27   10     9.67519966460925E-93   3.57982387590542E-91
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     4.13109496276497E-16   7.84908042925344E-15
  9   11     3.71285550480088E-08   7.42571100960176E-07
 10   11     5.14599082688920E-08   1.08065807364673E-06
 11   11     6.00038260213536E-09   1.32008417246978E-07
 12   11     1.58632210360200E-11   3.64854083828461E-10
 13   11     6.76064167815038E-17   1.62255400275609E-15
 14   11     1.35400439334092E-17   3.38501098335230E-16
 15   11     5.12979858440845E-19   1.33374763194620E-17
 16   11     2.58891288404972E-21   6.99006478693423E-20
 17   11     1.53214354714133E-26   4.29000193199573E-25
 18   11     6.75535815109098E-28   1.95905386381638E-26
 19   11     5.33415132125221E-30   1.60024539637566E-28
 20   11     2.46803916595199E-32   7.65092141445118E-31
 21   11     7.29653664262407E-38   2.33489172563970E-36
 22   11     1.87179665192755E-40   6.17692895136091E-39
 23   11     5.39911890349236E-43   1.83570042718740E-41
 24   11     1.53265145157573E-45   5.36428008051505E-44
 25   11     9.29025994669415E-53   3.34449358080989E-51
 26   11     9.87564733045491E-56   3.65398951226832E-54
 27   11     2.08612696670893E-78   7.92728247349392E-77
 28   11     4.42053323724292E-91   1.72400796252474E-89
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     7.01339427044609E-10   1.40267885408922E-08
  9   12     2.08806763447605E-06   4.38494203239970E-05
 10   12     2.90379725270013E-06   6.38835395594028E-05
 11   12     1.31318728340006E-07   3.02033075182014E-06
 12   12     6.55653200297426E-10   1.57356768071382E-08
 13   12     8.09849076563034E-11   2.02462269140758E-09
 14   12     3.47168188684011E-13   9.02637290578428E-12
 15   12     1.03825978858247E-16   2.80330142917266E-15
 16   12     4.54479745648718E-19   1.27254328781641E-17
