    time    temp    dens
   9.60507508115966E-01   6.14376631747446E-02   8.96308478842605E-01
     nin     zin       y       x
  1    0     4.17421360655619E-10   4.17421360655619E-10
  0    1     9.11683191888171E-02   9.11683191888171E-02
  1    1     7.66751983598884E-07   1.53350396719777E-06
  2    1     7.97772378406262E-08   2.39331713521879E-07
  1    2     1.84874703410456E-06   5.54624110231369E-06
  2    2     2.21332328666963E-01   8.85329314667854E-01
  4    2     2.75013031900063E-21   1.65007819140038E-20
  3    3     1.76899991089033E-14   1.06139994653420E-13
  4    3     5.09059594659053E-10   3.56341716261337E-09
  5    3     1.49824795778545E-16   1.19859836622836E-15
  6    3     2.97096059829183E-23   2.67386453846265E-22
  3    4     3.26925664379757E-10   2.28847965065830E-09
  5    4     5.99247809253979E-14   5.39323028328581E-13
  6    4     3.34472317463831E-14   3.34472317463831E-13
  7    4     1.36129208177488E-21   1.49742128995237E-20
  8    4     5.39182375784412E-30   6.47018850941295E-29
  3    5     1.18012058368292E-13   9.44096466946335E-13
  5    5     1.90526448740344E-11   1.90526448740344E-10
  6    5     6.47485457563191E-08   7.12234003319510E-07
  7    5     4.66392793563813E-15   5.59671352276576E-14
  8    5     1.43644042311687E-18   1.86737255005193E-17
  9    5     3.29859507435421E-29   4.61803310409590E-28
  3    6     2.26100522189096E-13   2.03490469970186E-12
  4    6     1.45276371736257E-09   1.45276371736257E-08
  5    6     1.84719881630185E-06   2.03191869793203E-05
  6    6     4.33231201714448E-06   5.19877442057338E-05
  7    6     4.41050155673042E-07   5.73365202374955E-06
  8    6     2.79232424148730E-10   3.90925393808222E-09
  9    6     7.82118746114834E-17   1.17317811917225E-15
 10    6     1.15438042140879E-17   1.84700867425407E-16
 11    6     5.72686801472435E-26   9.73567562503139E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.25981614580299E-29   1.38579776038329E-28
  5    7     1.95346856224327E-16   2.34416227469192E-15
  6    7     1.11137142859196E-06   1.44478285716955E-05
  7    7     3.99353701766157E-07   5.59095182472619E-06
  8    7     7.71015710844204E-07   1.15652356626631E-05
  9    7     1.47846477325689E-12   2.36554363721102E-11
 10    7     2.92230565143818E-11   4.96791960744491E-10
 11    7     1.57928763305621E-13   2.84271773950117E-12
 12    7     4.12325583445074E-14   7.83418608545641E-13
 13    7     7.04966886677277E-18   1.40993377335455E-16
 14    7     1.75515785428996E-19   3.68583149400892E-18
  5    8     2.10144763538071E-19   2.73188192599492E-18
  6    8     5.77651509407182E-06   8.08712113170055E-05
  7    8     6.53447408399582E-06   9.80171112599372E-05
  8    8     6.87741669157261E-06   1.10038667065162E-04
  9    8     6.52996769682580E-08   1.11009450846039E-06
 10    8     4.93582133480424E-09   8.88447840264762E-08
 11    8     1.40380890176439E-13   2.66723691335233E-12
 12    8     2.06131034956938E-14   4.12262069913876E-13
