    time    temp    dens
   3.42946949689298E+02   1.00000000000000E-02   1.96915074250470E-08
     nin     zin       y       x
  1    0     3.13190854532530E-08   3.13190854532530E-08
  0    1     9.11626047088370E-02   9.11626047088370E-02
  1    1     1.58369607506330E-06   3.16739215012661E-06
  2    1     4.90735359416289E-07   1.47220607824887E-06
  1    2     1.81854208663661E-06   5.45562625990984E-06
  2    2     2.21332687707960E-01   8.85330750831839E-01
  4    2     1.86162932004532E-25   1.11697759202719E-24
  3    3     9.50876147926711E-14   5.70525688756026E-13
  4    3     7.48833100004984E-10   5.24183170003489E-09
  5    3     3.66644452428733E-21   2.93315561942986E-20
  6    3     3.88247111085740E-33   3.49422399977166E-32
  3    4     1.45325463378852E-10   1.01727824365196E-09
  5    4     3.58228079325401E-13   3.22405271392861E-12
  6    4     1.11833754670123E-13   1.11833754670123E-12
  7    4     7.19456432684127E-25   7.91402075952539E-24
  8    4     4.90224235252502E-39   5.88269082303003E-38
  3    5     3.41352173659944E-33   2.73081738927955E-32
  5    5     1.45631915686018E-09   1.45631915686018E-08
  6    5     4.60548623188085E-07   5.06603485506893E-06
  7    5     6.84332362227229E-20   8.21198834672675E-19
  8    5     1.62782756192403E-23   2.11617583050124E-22
  9    5     8.96381438052773E-41   1.25493401327388E-39
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     6.73577555785568E-15   6.73577555785568E-14
  5    6     1.48426173251970E-06   1.63268790577167E-05
  6    6     4.39310498067524E-06   5.27172597681029E-05
  7    6     8.19678213304977E-07   1.06558167729647E-05
  8    6     3.29231331110809E-10   4.60923863555132E-09
  9    6     5.97629269817943E-22   8.96443904726914E-21
 10    6     1.73801960907007E-22   2.78083137451211E-21
 11    6     1.09647874102165E-37   1.86401385973680E-36
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.66072307109548E-57   8.42679537820503E-56
  5    7     1.22549749638164E-20   1.47059699565796E-19
  6    7     7.32454569536554E-07   9.52190940397520E-06
  7    7     5.86993223072808E-06   8.21790512301931E-05
  8    7     6.34834553861829E-06   9.52251830792744E-05
  9    7     2.45569799680716E-18   3.92911679489145E-17
 10    7     1.43689193622573E-18   2.44271629158374E-17
 11    7     3.16771486915681E-19   5.70188676448226E-18
 12    7     7.33752370404858E-20   1.39412950376923E-18
 13    7     2.66810407865518E-23   5.33620815731036E-22
 14    7     1.23445031871441E-26   2.59234566930025E-25
  5    8     1.45728290677135E-25   1.89446777880275E-24
  6    8     1.97014190342950E-07   2.75819866480130E-06
  7    8     9.01192631745136E-07   1.35178894761770E-05
  8    8     6.87980927402886E-06   1.10076948384462E-04
  9    8     1.26661870033476E-07   2.15325179056909E-06
 10    8     1.13705673332272E-08   2.04670211998089E-07
 11    8     6.02393673956467E-17   1.14454798051729E-15
 12    8     9.47642407898101E-19   1.89528481579620E-17
 13    8     8.51857907246823E-23   1.78890160521833E-21
 14    8     5.78455542675083E-26   1.27260219388518E-24
  5    9     4.27183943120077E-48   5.98057520368108E-47
  6    9     8.05138500434890E-16   1.20770775065233E-14
  7    9     1.98381846062781E-15   3.17410953700450E-14
  8    9     1.51699741533665E-09   2.57889560607230E-08
  9    9     9.51038361289216E-08   1.71186905032059E-06
 10    9     1.23275774324761E-07   2.34223971217046E-06
 11    9     6.58637640551019E-17   1.31727528110204E-15
 12    9     6.25514324560662E-18   1.31358008157739E-16
 13    9     1.20001140401479E-20   2.64002508883254E-19
 14    9     9.61115992586398E-24   2.21056678294871E-22
