    time    temp    dens
   9.64670192807547E-01   6.11690445372159E-02   8.84755392274413E-01
     nin     zin       y       x
  1    0     4.18164835970614E-10   4.18164835970614E-10
  0    1     9.11682892302734E-02   9.11682892302734E-02
  1    1     7.69488735683274E-07   1.53897747136655E-06
  2    1     8.05266472817687E-08   2.41579941845306E-07
  1    2     1.84879405499246E-06   5.54638216497739E-06
  2    2     2.21332332842081E-01   8.85329331368325E-01
  4    2     2.77862078223706E-21   1.66717246934224E-20
  3    3     1.78434037360367E-14   1.07060422416220E-13
  4    3     5.10728169647881E-10   3.57509718753516E-09
  5    3     1.52494389264809E-16   1.21995511411847E-15
  6    3     3.02337433375944E-23   2.72103690038349E-22
  3    4     3.25439080455444E-10   2.27807356318811E-09
  5    4     6.07730460681487E-14   5.46957414613339E-13
  6    4     3.37998304369824E-14   3.37998304369824E-13
  7    4     1.38241718469586E-21   1.52065890316545E-20
  8    4     5.42251359403117E-30   6.50701631283740E-29
  3    5     1.17498395687400E-13   9.39987165499200E-13
  5    5     1.92587978474489E-11   1.92587978474489E-10
  6    5     6.51944648893213E-08   7.17139113782535E-07
  7    5     4.61188353287977E-15   5.53426023945573E-14
  8    5     1.42440216450598E-18   1.85172281385778E-17
  9    5     3.21870137039415E-29   4.50618191855180E-28
  3    6     2.26100522209167E-13   2.03490469988250E-12
  4    6     1.45254664518019E-09   1.45254664518019E-08
  5    6     1.84705611802196E-06   2.03176172982416E-05
  6    6     4.33268515227275E-06   5.19922218272730E-05
  7    6     4.41200243564917E-07   5.73560316634392E-06
  8    6     2.79417207933373E-10   3.91184091106722E-09
  9    6     7.82854451762842E-17   1.17428167764426E-15
 10    6     1.15549117429612E-17   1.84878587887379E-16
 11    6     5.68172149816856E-26   9.65892654688655E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.18917369715733E-29   1.30809106687306E-28
  5    7     1.91980988090036E-16   2.30377185708043E-15
  6    7     1.11121942711593E-06   1.44458525525071E-05
  7    7     3.99636700089494E-07   5.59491380125291E-06
  8    7     7.72312623716966E-07   1.15846893557545E-05
  9    7     1.48033566359032E-12   2.36853706174451E-11
 10    7     2.92074224403898E-11   4.96526181486626E-10
 11    7     1.57416819818121E-13   2.83350275672618E-12
 12    7     4.09747133915378E-14   7.78519554439219E-13
 13    7     6.98052471975028E-18   1.39610494395006E-16
 14    7     1.73378172659366E-19   3.64094162584668E-18
  5    8     2.07837139414098E-19   2.70188281238328E-18
  6    8     5.77546295344478E-06   8.08564813482270E-05
  7    8     6.53283026283617E-06   9.79924539425426E-05
  8    8     6.87743411507861E-06   1.10038945841258E-04
  9    8     6.53212945132793E-08   1.11046200672575E-06
 10    8     4.94775068497002E-09   8.90595123294603E-08
 11    8     1.40708478334248E-13   2.67346108835072E-12
 12    8     2.06362856458976E-14   4.12725712917952E-13
 13    8     5.26900566098404E-18   1.10649118880665E-16
 14    8     3.21980100243844E-19   7.08356220536456E-18
  5    9     5.25434865435342E-48   7.35608811609479E-47
  6    9     5.64781111133107E-18   8.47171666699660E-17
  7    9     2.39052999784734E-18   3.82484799655574E-17
  8    9     6.71271527415490E-08   1.14116159660633E-06
  9    9     4.27510643643821E-08   7.69519158558878E-07
 10    9     2.45539242177711E-08   4.66524560137651E-07
 11    9     9.95994935821650E-12   1.99198987164330E-10
 12    9     5.24881063086602E-13   1.10225023248186E-11
 13    9     5.94630120135129E-15   1.30818626429728E-13
 14    9     1.40531584861274E-18   3.23222645180931E-17
 15    9     1.21986086283576E-19   2.92766607080582E-18
 16    9     1.41166302614830E-21   3.52915756537075E-20
 17    9     2.31991060358943E-24   6.03176756933252E-23
  7   10     6.33210037678627E-14   1.07645706405367E-12
  8   10     6.32221625125058E-08   1.13799892522510E-06
  9   10     9.91060922793723E-08   1.88301575330807E-06
 10   10     1.48749592715951E-06   2.97499185431902E-05
 11   10     6.42641099946819E-08   1.34954630988832E-06
 12   10     2.31991649121087E-07   5.10381628066391E-06
 13   10     3.18829065677643E-12   7.33306851058579E-11
 14   10     7.70213785651396E-14   1.84851308556335E-12
 15   10     1.96782953640045E-15   4.91957384100112E-14
 16   10     4.97960095787005E-16   1.29469624904621E-14
 17   10     9.11960101681387E-21   2.46229227453974E-19
 18   10     5.88215770079480E-24   1.64700415622254E-22
 19   10     1.48544157771145E-27   4.30778057536321E-26
 20   10     1.61344616752011E-29   4.84033850256032E-28
 21   10     1.09756593049598E-34   3.40245438453753E-33
 22   10     8.93822545602197E-38   2.86023214592703E-36
 23   10     2.36275070720725E-40   7.79707733378392E-39
 24   10     7.15251624474724E-45   2.43185552321406E-43
 25   10     4.40438248476120E-93   1.54153386966642E-91
 26   10     7.47361733541416E-92   2.69050224074910E-90
 27   10     1.89346574924424E-91   7.00582327220367E-90
 28   10     1.00000000000000E-99   9.65949926522441E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.86810182919972E-15   1.87493934754795E-13
  9   11     3.18162549567422E-09   6.36325099134844E-08
 10   11     1.29103311328842E-07   2.71116953790568E-06
 11   11     2.47933835833032E-07   5.45454438832670E-06
 12   11     3.27343931887089E-07   7.52891043340304E-06
 13   11     2.57192981704553E-10   6.17263156090928E-09
 14   11     1.10916724778275E-11   2.77291811945688E-10
 15   11     4.57032433936223E-13   1.18828432823418E-11
 16   11     3.93690368300459E-14   1.06296399441124E-12
 17   11     8.60801688122452E-18   2.41024472674287E-16
 18   11     5.44259700294955E-21   1.57835313085537E-19
 19   11     2.13104908306226E-23   6.39314724918679E-22
