    time    temp    dens
   1.07763578159812E-01   5.83125841155322E+00   7.44894582525563E+05
     nin     zin       y       x
  1    0     3.18153296300542E-04   3.18153296300542E-04
  0    1     1.15376449340273E-01   1.15376449340273E-01
  1    1     3.49273443151839E-08   6.98546886303678E-08
  2    1     9.38368745782659E-12   2.81510623734798E-11
  1    2     7.44335335458970E-10   2.23300600637691E-09
  2    2     2.21074929850283E-01   8.84299719401133E-01
  4    2     2.05574776006843E-18   1.23344865604106E-17
  3    3     5.08214072474850E-13   3.04928443484910E-12
  4    3     1.68395596772477E-15   1.17876917740734E-14
  5    3     1.15932651515216E-22   9.27461212121727E-22
  6    3     2.38308285651408E-28   2.14477457086267E-27
  3    4     1.83173558006152E-14   1.28221490604306E-13
  5    4     8.45980712568587E-15   7.61382641311728E-14
  6    4     1.61161128880977E-18   1.61161128880977E-17
  7    4     1.74566040290854E-26   1.92022644319939E-25
  8    4     2.18036220895827E-33   2.61643465074992E-32
  3    5     1.13794628699962E-20   9.10357029599695E-20
  5    5     2.64131512468681E-15   2.64131512468681E-14
  6    5     9.07965677287712E-15   9.98762245016483E-14
  7    5     5.17661662956902E-21   6.21193995548282E-20
  8    5     1.09479038694703E-25   1.42322750303114E-24
  9    5     8.97638673959074E-34   1.25669414354270E-32
  3    6     4.44423104650718E-26   3.99980794185646E-25
  4    6     2.21927109166819E-14   2.21927109166819E-13
  5    6     1.64104401806857E-14   1.80514841987543E-13
  6    6     4.73412004537362E-08   5.68094405444834E-07
  7    6     1.70770370712096E-12   2.22001481925724E-11
  8    6     8.97940136087882E-15   1.25711619052303E-13
  9    6     4.20690723372914E-22   6.31036085059370E-21
 10    6     3.96824087330871E-28   6.34918539729393E-27
 11    6     6.40571325389332E-36   1.08897125316186E-34
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.71864207876834E-24   1.89050628664518E-23
  5    7     1.43696986095942E-20   1.72436383315130E-19
  6    7     1.58279754477415E-12   2.05763680820640E-11
  7    7     2.94903861603905E-12   4.12865406245468E-11
  8    7     3.24663417533748E-12   4.86995126300622E-11
  9    7     1.08026713082270E-18   1.72842740931632E-17
 10    7     5.06537238929801E-23   8.61113306180661E-22
 11    7     4.49362873664986E-26   8.08853172596975E-25
 12    7     7.66060535677049E-25   1.45551501778639E-23
 13    7     1.17826000529699E-30   2.35652001059397E-29
 14    7     2.00938158857418E-21   4.21970133600577E-20
  5    8     1.41475785762796E-25   1.83918521491635E-24
  6    8     2.74549745559154E-15   3.84369643782816E-14
  7    8     1.04610883855456E-12   1.56916325783183E-11
  8    8     1.67481528749644E-08   2.67970445999430E-07
  9    8     4.08524743932411E-13   6.94492064685099E-12
 10    8     6.57765768183243E-16   1.18397838272984E-14
 11    8     9.75084975392769E-21   1.85266145324626E-19
 12    8     5.44352639859296E-24   1.08870527971859E-22
 13    8     5.07727533044304E-29   1.06622781939304E-27
 14    8     2.41958234968467E-32   5.32308116930628E-31
  5    9     1.21859135909596E-34   1.70602790273435E-33
  6    9     1.62970377577492E-22   2.44455566366238E-21
  7    9     6.03668973380505E-19   9.65870357408808E-18
  8    9     1.37764290507160E-13   2.34199293862173E-12
  9    9     1.04711475707865E-14   1.88480656274157E-13
 10    9     1.18706248493923E-14   2.25541872138453E-13
 11    9     6.38251661722618E-18   1.27650332344524E-16
 12    9     3.35616789084914E-20   7.04795257078319E-19
 13    9     1.14603204265533E-24   2.52127049384172E-23
 14    9     2.15477904136920E-27   4.95599179514916E-26
 15    9     4.65261775003919E-32   1.11662826000941E-30
 16    9     1.00649580643103E-31   2.51623951607758E-30
 17    9     4.57130483355243E-36   1.18853925672363E-34
  7   10     1.11337594726530E-24   1.89273911035101E-23
  8   10     2.82438926878086E-17   5.08390068380554E-16
  9   10     1.42891902744852E-15   2.71494615215219E-14
 10   10     7.83578821504537E-11   1.56715764300907E-09
 11   10     2.39823443597462E-13   5.03629231554670E-12
 12   10     4.40585249557851E-14   9.69287549027273E-13
 13   10     4.55470760836515E-18   1.04758274992398E-16
 14   10     2.93492546809545E-20   7.04382112342908E-19
 15   10     2.51469750265557E-25   6.28674375663894E-24
 16   10     8.12104641564660E-27   2.11147206806811E-25
 17   10     1.15995087040817E-30   3.13186735010207E-29
 18   10     7.84909168857720E-33   2.19774567280162E-31
 19   10     3.05648912150000E-38   8.86381845234999E-37
 20   10     4.84147738720485E-43   1.45244321616146E-41
 21   10     3.83992677087988E-50   1.19037729897276E-48
 22   10     5.60970908805259E-54   1.79510690817683E-52
 23   10     2.28615417390584E-58   7.54430877388926E-57
 24   10     5.05479263061797E-64   1.71862949441011E-62
 25   10     2.52414995171309E-75   8.83452483099583E-74
 26   10     2.29205546709608E-85   8.25139968154588E-84
 27   10     1.30153629537977E-95   4.81568429290516E-94
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     8.28193353138444E-23   1.57356737096304E-21
  9   11     3.26048078832676E-20   6.52096157665352E-19
 10   11     1.76847916056192E-14   3.71380623718003E-13
 11   11     8.38849992877327E-14   1.84546998433012E-12
 12   11     2.10058723931931E-12   4.83135065043440E-11
 13   11     3.75464756056586E-15   9.01115414535806E-14
 14   11     1.11995897358401E-16   2.79989743396002E-15
 15   11     1.15633193333101E-20   3.00646302666063E-19
 16   11     3.89615008317844E-24   1.05196052245818E-22
 17   11     5.72349951890297E-28   1.60257986529283E-26
 18   11     1.93725272612858E-29   5.61803290577289E-28
 19   11     4.94364530372336E-33   1.48309359111701E-31
 20   11     1.02195340355639E-36   3.16805555102481E-35
 21   11     9.50434791341104E-43   3.04139133229153E-41
 22   11     3.32801059801204E-48   1.09824349734397E-46
 23   11     2.89508945214475E-54   9.84330413729214E-53
