    time    temp    dens
   1.10858610017595E-01   4.93896712427476E+00   4.50405749468722E+05
     nin     zin       y       x
  1    0     2.66143025882070E-06   2.66143025882070E-06
  0    1     1.08094050866831E-01   1.08094050866831E-01
  1    1     4.72476188041578E-10   9.44952376083155E-10
  2    1     1.89993898843409E-14   5.69981696530226E-14
  1    2     9.61355970884835E-11   2.88406791265450E-10
  2    2     2.21670229025596E-01   8.86680916102382E-01
  4    2     1.23233757849481E-22   7.39402547096885E-22
  3    3     1.64149699000189E-14   9.84898194001135E-14
  4    3     4.95012028790702E-18   3.46508420153492E-17
  5    3     3.97324610758014E-27   3.17859688606412E-26
  6    3     2.28359613498800E-34   2.05523652148920E-33
  3    4     3.03907712754863E-15   2.12735398928404E-14
  5    4     8.63328962323947E-17   7.76996066091552E-16
  6    4     1.98802226624581E-21   1.98802226624581E-20
  7    4     8.70032026446173E-32   9.57035229090790E-31
  8    4     2.20301141365496E-40   2.64361369638595E-39
  3    5     1.44106641734100E-21   1.15285313387280E-20
  5    5     1.99228219121688E-16   1.99228219121688E-15
  6    5     3.23642090534520E-16   3.56006299587972E-15
  7    5     1.12012874672012E-24   1.34415449606415E-23
  8    5     7.71571334035957E-30   1.00304273424674E-28
  9    5     5.81675886096728E-40   8.14346240535419E-39
  3    6     6.50755383593761E-27   5.85679845234384E-26
  4    6     7.21627275211814E-14   7.21627275211814E-13
  5    6     3.57358111072254E-16   3.93093922179480E-15
  6    6     1.49006982765549E-08   1.78808379318658E-07
  7    6     1.28369803122590E-14   1.66880744059367E-13
  8    6     5.85056929226643E-17   8.19079700917300E-16
  9    6     2.32936728509788E-26   3.49405092764683E-25
 10    6     1.48122441586412E-32   2.36995906538260E-31
 11    6     2.02112930878968E-42   3.43591982494245E-41
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.64326265507125E-24   1.80758892057837E-23
  5    7     2.83697752850457E-22   3.40437303420549E-21
  6    7     7.19952148081410E-13   9.35937792505833E-12
  7    7     1.56279005649649E-13   2.18790607909508E-12
  8    7     1.83364065936424E-13   2.75046098904636E-12
  9    7     6.43398111475765E-22   1.02943697836122E-20
 10    7     9.71567324667184E-24   1.65166445193421E-22
 11    7     9.26259549282745E-26   1.66726718870894E-24
 12    7     3.85126598642836E-24   7.31740537421389E-23
 13    7     5.88438985624506E-33   1.17687797124901E-31
 14    7     2.81334871056456E-21   5.90803229218558E-20
  5    8     3.64149469067578E-27   4.73394309787851E-26
  6    8     4.79150574632410E-15   6.70810804485374E-14
  7    8     1.10575546714596E-12   1.65863320071894E-11
  8    8     2.79556876778583E-08   4.47291002845733E-07
  9    8     1.48226007777495E-14   2.51984213221741E-13
 10    8     8.50367392437148E-18   1.53066130638687E-16
 11    8     1.63219823169510E-24   3.10117664022069E-23
 12    8     1.70307865723869E-26   3.40615731447737E-25
 13    8     1.53629543699359E-33   3.22622041768654E-32
 14    8     1.13977665764763E-35   2.50750864682478E-34
  5    9     3.68041842040210E-35   5.15258578856295E-34
  6    9     1.20058118270442E-22   1.80087177405663E-21
  7    9     3.60017107672302E-19   5.76027372275683E-18
  8    9     2.05197241774350E-13   3.48835311016395E-12
  9    9     3.41197701225081E-15   6.14155862205146E-14
 10    9     1.09009670817851E-15   2.07118374553916E-14
 11    9     2.48820575436386E-20   4.97641150872772E-19
 12    9     8.67182811015683E-24   1.82108390313293E-22
 13    9     6.15153477796962E-29   1.35333765115332E-27
 14    9     6.34649385864216E-31   1.45969358748770E-29
 15    9     8.07018912232359E-35   1.93684538935766E-33
 16    9     5.32630082291819E-34   1.33157520572955E-32
 17    9     5.08289982508797E-41   1.32155395452287E-39
  7   10     4.84416422940642E-26   8.23507918999092E-25
  8   10     4.79009246275445E-17   8.62216643295801E-16
  9   10     1.25398248381023E-16   2.38256671923943E-15
 10   10     1.28407283204322E-10   2.56814566408644E-09
 11   10     2.19808058997886E-15   4.61596923895560E-14
 12   10     4.46949928321110E-16   9.83289842306441E-15
 13   10     7.47686346493164E-21   1.71967859693428E-19
 14   10     4.63757196335091E-25   1.11301727120422E-23
 15   10     1.26295785186646E-27   3.15739462966614E-26
 16   10     1.40993929028811E-28   3.66584215474909E-27
 17   10     1.39097221804990E-33   3.75562498873473E-32
 18   10     1.82323422137567E-36   5.10505581985187E-35
 19   10     2.33249643402575E-43   6.76423965867468E-42
 20   10     1.34264365119352E-46   4.02793095358055E-45
 21   10     2.76438532228755E-52   8.56959449909140E-51
 22   10     6.17015031936429E-55   1.97444810219657E-53
 23   10     1.09763258402486E-60   3.62218752728204E-59
 24   10     7.48034333106801E-67   2.54331673256312E-65
 25   10     9.85984910353137E-81   3.45094718623598E-79
 26   10     7.37642922339580E-93   2.65551452042249E-91
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     5.78022523007736E-23   1.09824279371470E-21
  9   11     4.77746318978142E-21   9.55492637956285E-20
 10   11     4.64617564067317E-14   9.75696884541365E-13
 11   11     3.24540612915533E-15   7.13989348414171E-14
 12   11     1.44339978993209E-12   3.31981951684381E-11
 13   11     2.50342472372351E-18   6.00821933693642E-17
 14   11     2.50743862516178E-20   6.26859656290444E-19
 15   11     1.09749174587155E-24   2.85347853926604E-23
 16   11     1.21741863583624E-26   3.28703031675784E-25
 17   11     8.10912524822773E-30   2.27055506950376E-28
 18   11     1.13522284550016E-31   3.29214625195046E-30
 19   11     1.94867381660800E-36   5.84602144982401E-35
 20   11     6.26534930066194E-41   1.94225828320520E-39
 21   11     1.06807459619566E-47   3.41783870782612E-46
 22   11     6.40816007449104E-51   2.11469282458204E-49
 23   11     1.64962866346673E-55   5.60873745578687E-54
 24   11     2.52050077866195E-59   8.82175272531683E-58
 25   11     5.72220330869756E-67   2.05999319113112E-65
 26   11     2.81391975929236E-73   1.04115031093817E-71
 27   11     1.06980145874425E-85   4.06524554322815E-84
 28   11     1.82006827984818E-96   7.09826629140790E-95
 29   11     1.00000000000000E-99   1.00000000000000E-99
