    time    temp    dens
   9.54119212366407E-01   6.18544882686991E-02   9.14432964959090E-01
     nin     zin       y       x
  1    0     4.16283321665779E-10   4.16283321665779E-10
  0    1     9.11683657841782E-02   9.11683657841782E-02
  1    1     7.62527447161342E-07   1.52505489432268E-06
  2    1     7.86324181269625E-08   2.35897254380888E-07
  1    2     1.84866594178578E-06   5.54599782535733E-06
  2    2     2.21332322136156E-01   8.85329288544625E-01
  4    2     2.70620105833287E-21   1.62372063499972E-20
  3    3     1.74549941531567E-14   1.04729964918940E-13
  4    3     5.06458700939355E-10   3.54521090657548E-09
  5    3     1.45728589557647E-16   1.16582871646117E-15
  6    3     2.89069290132536E-23   2.60162361119282E-22
  3    4     3.29252350966707E-10   2.30476645676695E-09
  5    4     5.86202622563167E-14   5.27582360306850E-13
  6    4     3.29024789018762E-14   3.29024789018762E-13
  7    4     1.32889387119287E-21   1.46178325831215E-20
  8    4     5.34289141275321E-30   6.41146969530385E-29
  3    5     1.18806265082002E-13   9.50450120656015E-13
  5    5     1.87364024884946E-11   1.87364024884946E-10
  6    5     6.40558337564310E-08   7.04614171320741E-07
  7    5     4.74427913048605E-15   5.69313495658326E-14
  8    5     1.45519693186915E-18   1.89175601142989E-17
  9    5     3.42580603516861E-29   4.79612844923605E-28
  3    6     2.26100522155902E-13   2.03490469940312E-12
  4    6     1.45309690989613E-09   1.45309690989613E-08
  5    6     1.84741973840866E-06   2.03216171224953E-05
  6    6     4.33173091139657E-06   5.19807709367588E-05
  7    6     4.40816401934773E-07   5.73061322515205E-06
  8    6     2.78945122039754E-10   3.90523170855655E-09
  9    6     7.80945050118034E-17   1.17141757517705E-15
 10    6     1.15257730620683E-17   1.84412368993093E-16
 11    6     5.79631306599100E-26   9.85373221218470E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.37647576055022E-29   1.51412333660524E-28
  5    7     2.00786749582057E-16   2.40944099498468E-15
  6    7     1.11160816285184E-06   1.44509061170739E-05
  7    7     3.98918140887932E-07   5.58485397243104E-06
  8    7     7.68999228024071E-07   1.15349884203611E-05
  9    7     1.47553835468288E-12   2.36086136749260E-11
 10    7     2.92469724950754E-11   4.97198532416282E-10
 11    7     1.58714519281426E-13   2.85686134706566E-12
 12    7     4.16306376033263E-14   7.90982114463199E-13
 13    7     7.15724320596406E-18   1.43144864119281E-16
 14    7     1.78866961840625E-19   3.75620619865312E-18
  5    8     2.13761510405472E-19   2.77889963527114E-18
  6    8     5.77814919609346E-06   8.08940887453084E-05
  7    8     6.53703086164383E-06   9.80554629246575E-05
  8    8     6.87738956376354E-06   1.10038233020217E-04
  9    8     6.52660586499668E-08   1.10952299704944E-06
 10    8     4.91730224462592E-09   8.85114404032665E-08
 11    8     1.39872872295129E-13   2.65758457360745E-12
 12    8     2.05769585565706E-14   4.11539171131412E-13
 13    8     5.24904146005896E-18   1.10229870661238E-16
 14    8     3.21547222110266E-19   7.07403888642586E-18
  5    9     5.26480305446696E-48   7.37072427625374E-47
  6    9     4.89530523095857E-18   7.34295784643785E-17
  7    9     2.10412604969330E-18   3.36660167950928E-17
  8    9     6.72487331484138E-08   1.14322846352304E-06
  9    9     4.25184627529710E-08   7.65332329553478E-07
 10    9     2.44886933747117E-08   4.65285174119522E-07
 11    9     9.95437380847600E-12   1.99087476169520E-10
 12    9     5.23892975163639E-13   1.10017524784364E-11
 13    9     5.95649606759525E-15   1.31042913487096E-13
 14    9     1.40540689871049E-18   3.23243586703412E-17
 15    9     1.23382491054463E-19   2.96117978530711E-18
 16    9     1.45809795664625E-21   3.64524489161564E-20
 17    9     2.38630682402350E-24   6.20439774246110E-23
  7   10     6.76943542830344E-14   1.15080402281159E-12
  8   10     6.35458134415492E-08   1.14382464194789E-06
  9   10     9.91755548099141E-08   1.88433554138837E-06
 10   10     1.48739481935096E-06   2.97478963870193E-05
 11   10     6.41519099981922E-08   1.34719010996204E-06
 12   10     2.31662751007972E-07   5.09658052217540E-06
 13   10     3.18087272685634E-12   7.31600727176958E-11
 14   10     7.68032717815555E-14   1.84327852275733E-12
 15   10     1.98086422853885E-15   4.95216057134713E-14
 16   10     5.10771179315268E-16   1.32800506621970E-14
 17   10     9.33804306194330E-21   2.52127162672469E-19
 18   10     5.55920549556919E-24   1.55657753875937E-22
 19   10     1.52714319181235E-27   4.42871525625581E-26
 20   10     1.65937434122547E-29   4.97812302367640E-28
 21   10     1.13477956365654E-34   3.51781664733529E-33
 22   10     9.29945587535146E-38   2.97582588011247E-36
 23   10     2.51874929922465E-40   8.31187268744134E-39
 24   10     7.56761110427415E-45   2.57298777545321E-43
 25   10     4.97555286340890E-93   1.74144350219311E-91
 26   10     8.44153084950760E-92   3.03895110582273E-90
 27   10     2.13843765180378E-91   7.91221931167398E-90
 28   10     1.00000000000000E-99   1.12559855019551E-98
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.83029655255043E-15   1.86775634498458E-13
  9   11     3.24491151879419E-09   6.48982303758838E-08
 10   11     1.29185459619197E-07   2.71289465200314E-06
 11   11     2.47614166025995E-07   5.44751165257189E-06
 12   11     3.27143465665218E-07   7.52429971030002E-06
 13   11     2.56099617183720E-10   6.14639081240927E-09
 14   11     1.10622968932316E-11   2.76557422330791E-10
 15   11     4.58877425221842E-13   1.19308130557679E-11
 16   11     4.00956681352803E-14   1.08258303965257E-12
 17   11     8.79244506672849E-18   2.46188461868398E-16
