    time    temp    dens
   7.81868818340688E-01   7.56796318328322E-02   1.66172103168481E+00
     nin     zin       y       x
  1    0     3.86168888699198E-10   3.86168888699198E-10
  0    1     9.11699913261918E-02   9.11699913261918E-02
  1    1     6.36576684591329E-07   1.27315336918266E-06
  2    1     5.07828793538852E-08   1.52348638061656E-07
  1    2     1.83977020533156E-06   5.51931061599468E-06
  2    2     2.21332069303629E-01   8.85328277214516E-01
  4    2     1.49547232790325E-21   8.97283396741951E-21
  3    3     1.14568117178593E-14   6.87408703071556E-14
  4    3     4.14988036282114E-10   2.90491625397480E-09
  5    3     4.77049903253229E-17   3.81639922602583E-16
  6    3     1.02962468723530E-23   9.26662218511772E-23
  3    4     4.22183722554770E-10   2.95528605788339E-09
  5    4     2.49504797383039E-14   2.24554317644735E-13
  6    4     1.72427723929462E-14   1.72427723929462E-13
  7    4     5.22150938130460E-22   5.74366031943506E-21
  8    4     3.21335928275659E-30   3.85603113930791E-29
  3    5     1.43394807143857E-13   1.14715845715086E-12
  5    5     1.03880784903160E-11   1.03880784903160E-10
  6    5     4.12585102473314E-08   4.53843612720645E-07
  7    5     6.73425977208625E-15   8.08111172650350E-14
  8    5     2.11945514177781E-18   2.75529168431116E-17
  9    5     1.05635662617354E-28   1.47889927664295E-27
  3    6     2.26100517742055E-13   2.03490465967850E-12
  4    6     1.46210857550947E-09   1.46210857550947E-08
  5    6     1.85443046601095E-06   2.03987351261205E-05
  6    6     4.31096511188928E-06   5.17315813426713E-05
  7    6     4.32442738574408E-07   5.62175560146730E-06
  8    6     2.68997300430141E-10   3.76596220602197E-09
  9    6     7.21745893851181E-17   1.08261884077677E-15
 10    6     1.04772640595312E-17   1.67636224952499E-16
 11    6     7.57722844267705E-26   1.28812883525510E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.49906291260189E-28   1.64896920386208E-27
  5    7     7.65603291249645E-16   9.18723949499573E-15
  6    7     1.12008845946559E-06   1.45611499730527E-05
  7    7     3.86407054865465E-07   5.40969876811651E-06
  8    7     6.98896513548785E-07   1.04834477032318E-05
  9    7     1.36368924951457E-12   2.18190279922331E-11
 10    7     2.98425502452352E-11   5.07323354168999E-10
 11    7     1.79307546669284E-13   3.22753584004712E-12
 12    7     5.33118365964618E-14   1.01292489533277E-12
 13    7     1.07818137463813E-17   2.15636274927626E-16
 14    7     3.12806551164936E-19   6.56893757446366E-18
  5    8     3.61363979057170E-19   4.69773172774321E-18
  6    8     5.83390772915643E-06   8.16747082081900E-05
  7    8     6.62646452463255E-06   9.93969678694883E-05
  8    8     6.87642689323334E-06   1.10022830291734E-04
  9    8     6.40909295461950E-08   1.08954580228532E-06
 10    8     4.29589182587195E-09   7.73260528656952E-08
 11    8     1.23331536468863E-13   2.34329919290840E-12
 12    8     1.92671941751914E-14   3.85343883503828E-13
 13    8     4.80595601646716E-18   1.00925076345810E-16
 14    8     3.07760753549459E-19   6.77073657808809E-18
  5    9     5.49572249920156E-48   7.69401149888218E-47
  6    9     5.13466049504652E-19   7.70199074256978E-18
  7    9     3.02174803198834E-19   4.83479685118135E-18
  8    9     6.98657699794160E-08   1.18771808965007E-06
  9    9     3.85773918874049E-08   6.94393053973289E-07
 10    9     2.32529086903409E-08   4.41805265116478E-07
 11    9     9.74342516760553E-12   1.94868503352111E-10
 12    9     4.98702713513442E-13   1.04727569837823E-11
 13    9     6.12560352766000E-15   1.34763277608520E-13
 14    9     1.38801817032849E-18   3.19244179175553E-17
 15    9     1.45735174932835E-19   3.49764419838804E-18
 16    9     2.59863856225561E-21   6.49659640563901E-20
 17    9     4.00606124392986E-24   1.04157592342176E-22
  7   10     2.03764939335875E-13   3.46400396870987E-12
  8   10     6.94001820473811E-08   1.24920327685286E-06
  9   10     1.00493678879626E-07   1.90937989871289E-06
 10   10     1.48515276509269E-06   2.97030553018538E-05
 11   10     6.18841198607776E-08   1.29956651707633E-06
 12   10     2.24662779393031E-07   4.94258114664669E-06
 13   10     3.02730583185910E-12   6.96280341327592E-11
 14   10     7.21926416733049E-14   1.73262340015932E-12
 15   10     2.17809225739870E-15   5.44523064349674E-14
 16   10     7.68555601864778E-16   1.99824456484842E-14
 17   10     1.44011437865395E-20   3.88830882236567E-19
 18   10     8.90002127190562E-24   2.49200595613357E-22
 19   10     2.54801225782922E-27   7.38923554770475E-26
 20   10     2.77549800842050E-29   8.32649402526149E-28
 21   10     2.05781736276524E-34   6.37923382457226E-33
 22   10     1.87373805179140E-37   5.99596176573248E-36
 23   10     8.09166442149610E-40   2.67024925909371E-38
 24   10     2.08360176097745E-44   7.08424598732332E-43
 25   10     4.76853226655676E-92   1.66898629329487E-90
 26   10     7.84487064693414E-91   2.82415343289629E-89
 27   10     1.98471173965574E-90   7.34343343672622E-89
 28   10     4.86005260508628E-99   1.84681998993279E-97
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     8.38472898025095E-15   1.59309850624768E-13
  9   11     4.49135224385924E-09   8.98270448771848E-08
 10   11     1.30504757922421E-07   2.74059991637085E-06
 11   11     2.42748009780729E-07   5.34045621517604E-06
 12   11     3.22957689740718E-07   7.42802686403652E-06
 13   11     2.35396216380587E-10   5.64950919313409E-09
