    time    temp    dens
   7.50436209171831E-01   7.88918585064986E-02   1.87939667405329E+00
     nin     zin       y       x
  1    0     3.81453523938852E-10   3.81453523938852E-10
  0    1     9.11703935642697E-02   9.11703935642697E-02
  1    1     6.10983853086761E-07   1.22196770617352E-06
  2    1     4.64784135272911E-08   1.39435240581873E-07
  1    2     1.83579911261109E-06   5.50739733783327E-06
  2    2     2.21332000111107E-01   8.85328000444428E-01
  4    2     1.28961537363227E-21   7.73769224179365E-21
  3    3     1.04709696195395E-14   6.28258177172373E-14
  4    3     3.93486331623141E-10   2.75440432136199E-09
  5    3     3.53010667827985E-17   2.82408534262388E-16
  6    3     7.98083944645887E-24   7.18275550181299E-23
  3    4     4.48926869909546E-10   3.14248808936682E-09
  5    4     1.99253200315163E-14   1.79327880283646E-13
  6    4     1.44651108927130E-14   1.44651108927130E-13
  7    4     4.05347638124967E-22   4.45882401937463E-21
  8    4     2.71476899466195E-30   3.25772279359434E-29
  3    5     1.48670525516242E-13   1.18936420412994E-12
  5    5     8.95151206993724E-12   8.95151206993724E-11
  6    5     3.63057454478003E-08   3.99363199925804E-07
  7    5     6.92051149488802E-15   8.30461379386563E-14
  8    5     2.28100049271199E-18   2.96530064052559E-17
  9    5     1.33049858731870E-28   1.86269802224618E-27
  3    6     2.26100514680146E-13   2.03490463212131E-12
  4    6     1.46375871751080E-09   1.46375871751080E-08
  5    6     1.85597874108759E-06   2.04157661519635E-05
  6    6     4.30571006948277E-06   5.16685208337932E-05
  7    6     4.30316416936988E-07   5.59411342018085E-06
  8    6     2.66562503965103E-10   3.73187505551144E-09
  9    6     7.02888696572540E-17   1.05433304485881E-15
 10    6     1.01365942604055E-17   1.62185508166488E-16
 11    6     7.82535770171136E-26   1.33031080929093E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.31773162229046E-28   2.54950478451951E-27
  5    7     1.15805074842807E-15   1.38966089811368E-14
  6    7     1.12224173686766E-06   1.45891425792796E-05
  7    7     3.83899619088727E-07   5.37459466724218E-06
  8    7     6.81596586050725E-07   1.02239487907609E-05
  9    7     1.33391000205897E-12   2.13425600329435E-11
 10    7     2.99363420452552E-11   5.08917814769339E-10
 11    7     1.82724722895863E-13   3.28904501212554E-12
 12    7     5.55797387319082E-14   1.05601503590626E-12
 13    7     1.15972547290108E-17   2.31945094580216E-16
 14    7     3.49732406448599E-19   7.34438053542057E-18
  5    8     4.04417796334208E-19   5.25743135234471E-18
  6    8     5.84743934959411E-06   8.18641508943176E-05
  7    8     6.64866280016298E-06   9.97299420024447E-05
  8    8     6.87618556165058E-06   1.10018968986409E-04
  9    8     6.37985734742333E-08   1.08457574906197E-06
 10    8     4.14911335214981E-09   7.46840403386966E-08
 11    8     1.19591091598785E-13   2.27223074037691E-12
 12    8     1.89338304891033E-14   3.78676609782066E-13
 13    8     4.69375492604436E-18   9.85688534469315E-17
