    time    temp    dens
   1.27915535606726E-01   2.18513007203359E+00   3.86853891271971E+04
     nin     zin       y       x
  1    0     2.92667299406181E-11   2.92667299406181E-11
  0    1     9.40110006897706E-02   9.40110006897706E-02
  1    1     9.56370939772336E-13   1.91274187954467E-12
  2    1     1.36305479821318E-13   4.08916439463955E-13
  1    2     2.38436152003657E-07   7.15308456010972E-07
  2    2     2.21625518832998E-01   8.86502075331993E-01
  4    2     2.35068588470058E-30   1.41041153082035E-29
  3    3     3.20503005269214E-16   1.92301803161528E-15
  4    3     2.43569638518378E-16   1.70498746962865E-15
  5    3     9.72036881688594E-29   7.77629505350875E-28
  6    3     1.54635369382114E-36   1.39171832443902E-35
  3    4     2.56937426585868E-10   1.79856198610108E-09
  5    4     6.75256874327119E-21   6.07731186894407E-20
  6    4     5.86394354017393E-23   5.86394354017393E-22
  7    4     6.47847598572439E-38   7.12632358429683E-37
  8    4     6.25171888809357E-48   7.50206266571229E-47
  3    5     4.64268564069007E-17   3.71414851255206E-16
  5    5     9.88048854764610E-13   9.88048854764610E-12
  6    5     9.35547465376050E-21   1.02910221191365E-19
  7    5     7.80494025613760E-24   9.36592830736512E-23
  8    5     1.12802955092469E-30   1.46643841620210E-29
  9    5     4.81561924658216E-45   6.74186694521503E-44
  3    6     2.47409263865518E-21   2.22668337478966E-20
  4    6     9.21319770317292E-14   9.21319770317292E-13
  5    6     5.12751223535716E-12   5.64026345889287E-11
  6    6     8.05375998610027E-10   9.66451198332033E-09
  7    6     1.99273761723450E-12   2.59055890240485E-11
  8    6     3.36974900387426E-18   4.71764860542397E-17
  9    6     5.35363254097661E-29   8.03044881146491E-28
 10    6     1.11912221961268E-30   1.79059555138029E-29
 11    6     4.32518775616335E-45   7.35281918547770E-44
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.29721213307079E-24   1.42693334637787E-23
  5    7     6.10393328724344E-18   7.32471994469212E-17
  6    7     2.83787833711882E-12   3.68924183825446E-11
  7    7     1.09407613125573E-09   1.53170658375802E-08
  8    7     7.81869168688721E-17   1.17280375303308E-15
  9    7     7.36805326884378E-22   1.17888852301501E-20
 10    7     9.37832850121149E-17   1.59431584520595E-15
 11    7     1.33088074268183E-22   2.39558533682729E-21
 12    7     8.04047221031295E-19   1.52768971995946E-17
 13    7     7.02407245248714E-31   1.40481449049743E-29
 14    7     2.43999170825101E-21   5.12398258732713E-20
  5    8     1.64893786026962E-21   2.14361921835050E-20
  6    8     9.99456920768868E-11   1.39923968907642E-09
  7    8     3.27624016688751E-08   4.91436025033126E-07
  8    8     4.96018883459065E-07   7.93630213534504E-06
