    time    temp    dens
   4.41634753736833E+01   1.00000000000000E-02   9.22083116904105E-06
     nin     zin       y       x
  1    0     1.01802684954002E-08   1.01802684954002E-08
  0    1     9.11626955334968E-02   9.11626955334968E-02
  1    1     1.57151139399537E-06   3.14302278799073E-06
  2    1     4.82809012684914E-07   1.44842703805474E-06
  1    2     1.81833109190858E-06   5.45499327572575E-06
  2    2     2.21332689253955E-01   8.85330757015820E-01
  4    2     1.17291830282084E-23   7.03750981692506E-23
  3    3     8.66803698882805E-14   5.20082219329683E-13
  4    3     7.44778543901820E-10   5.21344980731274E-09
  5    3     5.83761580938851E-19   4.67009264751081E-18
  6    3     9.82438240738582E-29   8.84194416664724E-28
  3    4     1.46694110466539E-10   1.02685877326577E-09
  5    4     3.28195675975206E-13   2.95376108377685E-12
  6    4     1.10531178946330E-13   1.10531178946330E-12
  7    4     1.25685102755457E-21   1.38253613031003E-20
  8    4     1.30661555230821E-33   1.56793866276985E-32
  3    5     3.10200957846661E-30   2.48160766277329E-29
  5    5     1.15049771265315E-09   1.15049771265315E-08
  6    5     1.85052631722790E-07   2.03557894895069E-06
  7    5     1.89701653724151E-18   2.27641984468981E-17
  8    5     7.20589182793006E-22   9.36765937630908E-21
  9    5     6.04819609384756E-37   8.46747453138658E-36
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     3.07856366648310E-10   3.07856366648310E-09
  5    6     1.76018636023661E-06   1.93620499626027E-05
  6    6     4.39267322371688E-06   5.27120786846025E-05
  7    6     5.16327994878815E-07   6.71226393342459E-06
  8    6     3.25129044963933E-10   4.55180662949506E-09
  9    6     3.27295766471608E-20   4.90943649707411E-19
 10    6     8.03689011251676E-21   1.28590241800268E-19
 11    6     7.89364845675864E-34   1.34192023764897E-32
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.17683290301927E-54   1.29451619332120E-53
  5    7     2.99931812776476E-19   3.59918175331771E-18
  6    7     1.03580667629612E-06   1.34654867918496E-05
  7    7     2.36436330683016E-06   3.31010862956222E-05
  8    7     2.32674370123027E-06   3.49011555184541E-05
  9    7     3.08142781448169E-14   4.93028450317071E-13
 10    7     2.41773673606043E-14   4.11015245130273E-13
 11    7     1.96809069222353E-17   3.54256324600235E-16
 12    7     4.48137466050102E-18   8.51461185495194E-17
 13    7     1.70849706969287E-21   3.41699413938575E-20
 14    7     2.46338451399274E-23   5.17310747938476E-22
  5    8     4.83733856911722E-23   6.28854013985239E-22
  6    8     3.70300893488099E-06   5.18421250883339E-05
  7    8     4.92316182403804E-06   7.38474273605706E-05
  8    8     6.87980908902044E-06   1.10076945424327E-04
  9    8     9.05253111172341E-08   1.53893028899298E-06
 10    8     8.27967039922174E-09   1.49034067185991E-07
 11    8     6.88906339312789E-14   1.30892204469430E-12
 12    8     2.95874565106099E-15   5.91749130212198E-14
 13    8     9.15705945801541E-21   1.92298248618324E-19
 14    8     1.32965881931249E-22   2.92524940248748E-21
  5    9     4.29918826421540E-48   6.01886356990156E-47
  6    9     8.02922665787230E-16   1.20438399868084E-14
  7    9     1.95120590482297E-15   3.12192944771675E-14
  8    9     3.76757320916470E-08   6.40487445558000E-07
  9    9     9.82575455182008E-08   1.76863581932761E-06
 10    9     1.06041259067327E-07   2.01478392227921E-06
 11    9     7.22623325142437E-13   1.44524665028487E-11
 12    9     1.08554134281328E-15   2.27963681990790E-14
 13    9     6.21395063149329E-18   1.36706913892852E-16
 14    9     7.02905810009954E-22   1.61668336302289E-20
 15    9     1.41943458431608E-23   3.40664300235858E-22
 16    9     2.93670491201032E-25   7.34176228002581E-24
 17    9     4.52691481676190E-31   1.17699785235809E-29
  7   10     9.11647912631267E-20   1.54980145147315E-18
  8   10     1.12303480992061E-15   2.02146265785711E-14
  9   10     1.72308075170690E-08   3.27385342824310E-07
 10   10     1.49211471125539E-06   2.98422942251078E-05
 11   10     1.60345239635741E-07   3.36725003235057E-06
 12   10     2.57853076823107E-07   5.67276769010835E-06
 13   10     1.73651658637716E-12   3.99398814866747E-11
 14   10     8.13405881609426E-14   1.95217411586262E-12
 15   10     2.93374420579984E-19   7.33436051449960E-18
 16   10     5.77188176762431E-20   1.50068925958232E-18
 17   10     3.51533458829703E-24   9.49140338840199E-23
 18   10     2.93353480351347E-26   8.21389744983771E-25
 19   10     5.18632901946526E-33   1.50403541564492E-31
 20   10     1.50324175353439E-36   4.50972526060316E-35
 21   10     4.23369947055025E-42   1.31244683587058E-40
 22   10     2.50995665214243E-45   8.03186128685578E-44
 23   10     1.28577484940307E-47   4.24305700303013E-46
 24   10     3.10703452620925E-52   1.05639173891114E-50
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.00375687444593E-18   1.90713806144726E-17
