    time    temp    dens
   7.31474427410298E-01   8.09639872122458E-02   2.02937522375183E+00
     nin     zin       y       x
  1    0     3.78323310030567E-10   3.78323310030567E-10
  0    1     9.11706582326617E-02   9.11706582326617E-02
  1    1     5.95140349595689E-07   1.19028069919138E-06
  2    1     4.40168452729760E-08   1.32050535818928E-07
  1    2     1.83283509022708E-06   5.49850527068125E-06
  2    2     2.21331953081868E-01   8.85327812327473E-01
  4    2     1.17132459766668E-21   7.02794758600008E-21
  3    3     9.89960436724241E-15   5.93976262034545E-14
  4    3     3.79851195432720E-10   2.65895836802904E-09
  5    3     2.89416061144696E-17   2.31532848915757E-16
  6    3     6.78067179122465E-24   6.10260461210219E-23
  3    4     4.67417769331015E-10   3.27192438531710E-09
  5    4     1.71867843793557E-14   1.54681059414201E-13
  6    4     1.28655213140943E-14   1.28655213140943E-13
  7    4     3.42086390529269E-22   3.76295029582196E-21
  8    4     2.41544341591985E-30   2.89853209910382E-29
  3    5     1.51990477116928E-13   1.21592381693542E-12
  5    5     8.11085742388123E-12   8.11085742388123E-11
  6    5     3.32497368134023E-08   3.65747104947425E-07
  7    5     6.97756681361372E-15   8.37308017633646E-14
  8    5     2.38534339926672E-18   3.10094641904674E-17
  9    5     1.53553404042372E-28   2.14974765659321E-27
  3    6     2.26100511884259E-13   2.03490460695833E-12
  4    6     1.46475499730381E-09   1.46475499730381E-08
  5    6     1.85696302221515E-06   2.04265932443667E-05
  6    6     4.30222746729055E-06   5.16267296074866E-05
  7    6     4.28906096970097E-07   5.57577926061127E-06
  8    6     2.64964905983567E-10   3.70950868376994E-09
  9    6     6.89803034788829E-17   1.03470455218324E-15
 10    6     9.90269484296047E-18   1.58443117487367E-16
 11    6     7.95034674552481E-26   1.35155894673922E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.01456409142352E-28   3.31602050056588E-27
  5    7     1.52666333031590E-15   1.83199599637907E-14
  6    7     1.12366989472424E-06   1.46077086314151E-05
  7    7     3.82338434753556E-07   5.35273808654979E-06
  8    7     6.70207563267383E-07   1.00531134490107E-05
  9    7     1.31399159883076E-12   2.10238655812922E-11
 10    7     2.99896659942363E-11   5.09824321902017E-10
 11    7     1.84685975899287E-13   3.32434756618717E-12
 12    7     5.69518056559481E-14   1.08208430746301E-12
 13    7     1.21096739827061E-17   2.42193479654121E-16
 14    7     3.74514226348249E-19   7.86479875331322E-18
  5    8     4.34211186597149E-19   5.64474542576294E-18
  6    8     5.85631305166355E-06   8.19883827232897E-05
  7    8     6.66329936542417E-06   9.99494904813625E-05
  8    8     6.87602618612175E-06   1.10016418977948E-04
  9    8     6.36054977691260E-08   1.08129346207514E-06
 10    8     4.05382642446201E-09   7.29688756403161E-08
 11    8     1.17200035028191E-13   2.22680066553563E-12
 12    8     1.87132388990473E-14   3.74264777980947E-13
 13    8     4.61982722851885E-18   9.70163717988958E-17
 14    8     3.00447879023757E-19   6.60985333852265E-18
  5    9     5.59487719008994E-48   7.83282806612592E-47
  6    9     2.81259767613980E-19   4.21889651420970E-18
  7    9     1.81751921323424E-19   2.90803074117478E-18
  8    9     7.09571875066980E-08   1.20627218761387E-06
  9    9     3.73643941689309E-08   6.72559095040756E-07
 10    9     2.28005548024535E-08   4.33210541246616E-07
 11    9     9.61183465450002E-12   1.92236693090000E-10
 12    9     4.87181761477782E-13   1.02308169910334E-11
 13    9     6.14122499217279E-15   1.35106949827801E-13
 14    9     1.37333047626804E-18   3.15866009541649E-17
 15    9     1.51485619465384E-19   3.63565486716922E-18
 16    9     3.12259700673644E-21   7.80649251684110E-20
 17    9     4.78240499948887E-24   1.24342529986710E-22
  7   10     2.82485673679650E-13   4.80225645255404E-12
  8   10     7.13852256900231E-08   1.28493406242042E-06
  9   10     1.00975464533021E-07   1.91853382612739E-06
