    time    temp    dens
   1.13636742706946E-01   4.26786574223665E+00   2.89731915046094E+05
     nin     zin       y       x
  1    0     2.10756565129370E-08   2.10756565129370E-08
  0    1     1.03671151081997E-01   1.03671151081997E-01
  1    1     6.54813551508774E-12   1.30962710301755E-11
  2    1     8.49638716118601E-15   2.54891614835580E-14
  1    2     3.63873474143343E-10   1.09162042243003E-09
  2    2     2.21651648135547E-01   8.86606592542187E-01
  4    2     7.10538712268968E-27   4.26323227361381E-26
  3    3     1.46518569001240E-14   8.79111414007437E-14
  4    3     1.72036656953451E-18   1.20425659867416E-17
  5    3     1.06821121648926E-29   8.54568973191411E-29
  6    3     1.99749239752379E-38   1.79774315777141E-37
  3    4     1.68937905867193E-14   1.18256534107035E-13
  5    4     1.74369978229349E-17   1.56932980406414E-16
  6    4     2.81395337143163E-22   2.81395337143163E-21
  7    4     9.94206926139712E-35   1.09362761875368E-33
  8    4     5.14701691430433E-45   6.17642029716520E-44
  3    5     6.47336944577939E-21   5.17869555662351E-20
  5    5     8.65334800177575E-16   8.65334800177575E-15
  6    5     1.09831390990885E-17   1.20814530089974E-16
  7    5     1.80388606245239E-26   2.16466327494287E-25
  8    5     4.80701061524850E-30   6.24911379982305E-29
  9    5     3.28787258269431E-42   4.60302161577204E-41
  3    6     3.62458693123126E-26   3.26212823810813E-25
  4    6     8.20657480771579E-14   8.20657480771579E-13
  5    6     3.29844267522235E-17   3.62828694274459E-16
  6    6     8.09992235768730E-09   9.71990682922476E-08
  7    6     4.36125351160395E-15   5.66962956508513E-14
  8    6     1.73332017916400E-18   2.42664825082960E-17
  9    6     6.59371444451800E-30   9.89057166677701E-29
 10    6     1.63208608490044E-33   2.61133773584070E-32
 11    6     1.85315277549172E-45   3.15035971833593E-44
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.58116781553138E-24   1.73928459708452E-23
  5    7     2.48594981944604E-23   2.98313978333525E-22
  6    7     6.11030951329180E-13   7.94340236727934E-12
  7    7     1.10386128469098E-14   1.54540579856737E-13
  8    7     1.65891404571724E-14   2.48837106857586E-13
  9    7     4.90603339611328E-24   7.84965343378125E-23
 10    7     1.68314048049000E-22   2.86133881683300E-21
 11    7     5.04485918787820E-25   9.08074653818076E-24
 12    7     5.26342722827770E-23   1.00005117337276E-21
 13    7     9.11704080179899E-34   1.82340816035980E-32
 14    7     2.74892787573513E-21   5.77274853904378E-20
  5    8     4.03929855880483E-28   5.25108812644628E-27
  6    8     1.72588188346023E-14   2.41623463684432E-13
  7    8     3.65554687861470E-13   5.48332031792205E-12
  8    8     4.30665626040966E-08   6.89065001665545E-07
  9    8     6.73649708464757E-16   1.14520450439009E-14
 10    8     1.89838977551575E-19   3.41710159592834E-18
 11    8     2.40313447926252E-27   4.56595551059879E-26
 12    8     1.83123096864879E-25   3.66246193729759E-24
 13    8     2.14687675857577E-33   4.50844119300912E-32
 14    8     5.27984309670374E-36   1.16156548127482E-34
  5    9     2.27064261907373E-35   3.17889966670322E-34
  6    9     1.94041347943815E-22   2.91062021915722E-21
  7    9     7.71770038851328E-20   1.23483206216212E-18
  8    9     3.03968018999105E-13   5.16745632298479E-12
  9    9     4.34100249685432E-16   7.81380449433778E-15
 10    9     8.97414122579694E-17   1.70508683290142E-15
 11    9     1.37098861564499E-22   2.74197723128998E-21
 12    9     3.16008217873443E-25   6.63617257534231E-24
 13    9     1.40689701452053E-28   3.09517343194516E-27
 14    9     4.72924477994481E-31   1.08772629938731E-29
 15    9     2.08950745776256E-35   5.01481789863015E-34
 16    9     7.07635675089228E-34   1.76908918772307E-32
 17    9     7.75672242239474E-43   2.01674782982263E-41
  7   10     6.75263799881139E-26   1.14794845979794E-24
  8   10     1.44065441661945E-16   2.59317794991501E-15
  9   10     3.18510199175420E-17   6.05169378433298E-16
 10   10     5.14848104389207E-10   1.02969620877841E-08
 11   10     3.03099117945732E-16   6.36508147686038E-15
 12   10     5.33249186750848E-17   1.17314821085187E-15
 13   10     2.96994198287038E-23   6.83086656060188E-22
 14   10     8.25167730995181E-26   1.98040255438843E-24
 15   10     3.57085090869888E-28   8.92712727174720E-27
 16   10     8.70711856749352E-29   2.26385082754832E-27
 17   10     1.10775450681037E-36   2.99093716838801E-35
 18   10     7.09530196634650E-39   1.98668455057702E-37
 19   10     1.71516294192172E-45   4.97397253157298E-44
 20   10     2.01772190497567E-47   6.05316571492701E-46
 21   10     2.61546787317208E-54   8.10795040683345E-53
 22   10     1.99649434094025E-57   6.38878189100879E-56
 23   10     1.11208106920485E-64   3.66986752837600E-63
 24   10     2.50971738553593E-69   8.53303911082217E-68
 25   10     6.86962483096409E-86   2.40436869083743E-84
 26   10     1.00000000000000E-99   1.46533274877096E-98
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.48250389724659E-22   2.81675740476853E-21
  9   11     1.94599390048365E-21   3.89198780096730E-20
 10   11     3.55630010575574E-13   7.46823022208705E-12
 11   11     3.71378180348177E-16   8.17031996765989E-15
 12   11     2.58518656065198E-12   5.94592908949955E-11
 13   11     1.27663847045613E-19   3.06393232909471E-18
 14   11     7.84645901890418E-22   1.96161475472605E-20
 15   11     6.47952884596593E-26   1.68467749995114E-24
 16   11     4.51503217555091E-27   1.21905868739875E-25
 17   11     2.03432447853517E-31   5.69610853989849E-30
 18   11     3.41688645096923E-33   9.90897070781076E-32
 19   11     1.33602328212280E-40   4.00806984636839E-39
 20   11     1.59221058286006E-43   4.93585280686618E-42
 21   11     6.79043675246367E-49   2.17293976078837E-47
 22   11     1.04176610495233E-52   3.43782814634271E-51
 23   11     4.07820953631945E-58   1.38659124234861E-56
 24   11     9.73509800803454E-63   3.40728430281209E-61
 25   11     3.11064798350891E-69   1.11983327406321E-67
 26   11     3.36967954959691E-76   1.24678143335086E-74
 27   11     7.20680079558184E-91   2.73858430232110E-89
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.74662567477597E-26   5.49325134955195E-25
  9   12     4.50986518863592E-24   9.47071689613544E-23
 10   12     7.65778861636725E-15   1.68471349560080E-13
 11   12     6.58324893746830E-14   1.51414725561771E-12
 12   12     1.67610996724792E-10   4.02266392139501E-09
 13   12     2.95027095022827E-14   7.37567737557068E-13
 14   12     2.75278666332093E-12   7.15724532463441E-11
 15   12     9.97637313254167E-21   2.69362074578625E-19
 16   12     9.49870666250996E-25   2.65963786550279E-23
 17   12     6.40061968068699E-27   1.85617970739923E-25
 18   12     4.17399125619101E-28   1.25219737685730E-26
 19   12     3.67670357001259E-34   1.13977810670390E-32
 20   12     1.35908989124866E-36   4.34908765199570E-35
 21   12     1.82030820187773E-43   6.00701706619651E-42
 22   12     1.65147037928477E-44   5.61499928956821E-43
 23   12     4.40082049707615E-50   1.54028717397665E-48
 24   12     3.16504240833669E-53   1.13941526700121E-51
 25   12     5.83244664523152E-59   2.15800525873566E-57
 26   12     3.03391269188109E-62   1.15288682291482E-60
 27   12     4.81738849684402E-68   1.87878151376917E-66
 28   12     3.95352773441282E-79   1.58141109376513E-77
 29   12     3.28916971865000E-97   1.34855958464650E-95
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     1.06835334999500E-28   2.24354203498949E-27
  9   13     2.30831510804232E-26   5.07829323769311E-25
 10   13     7.05675298440900E-21   1.62305318641407E-19
 11   13     3.98263529467124E-18   9.55832470721098E-17
 12   13     7.73609412122196E-14   1.93402353030549E-12
 13   13     1.53675963456244E-12   3.99557504986235E-11
 14   13     5.88267620670095E-12   1.58832257580926E-10
 15   13     8.98069857648847E-17   2.51459560141677E-15
 16   13     1.66326902385946E-16   4.82348016919244E-15
 17   13     9.06587165457608E-25   2.71976149637282E-23
 18   13     2.52220447394097E-26   7.81883386921699E-25
 19   13     6.16235912964304E-30   1.97195492148577E-28
 20   13     3.61575774766390E-32   1.19320005672909E-30
 21   13     8.01452155716269E-39   2.72493732943532E-37
 22   13     6.55067723115137E-42   2.29273703090298E-40
 23   13     8.32833389308972E-47   2.99820020151230E-45
 24   13     1.03224754416423E-48   3.81931591340765E-47
 25   13     2.46209886295782E-54   9.35597567923970E-53
 26   13     4.32853989199337E-57   1.68813055787741E-55
 27   13     3.28612255396886E-61   1.31444902158755E-59
 28   13     1.08728541807031E-65   4.45787021408827E-64
 29   13     1.00766711713508E-78   4.23220189196732E-77
 30   13     1.43059979988026E-92   6.15157913948513E-91
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
