    time    temp    dens
   9.46685327011690E-01   6.23466628235390E-02   9.36144433205179E-01
     nin     zin       y       x
  1    0     4.14962931986292E-10   4.14962931986292E-10
  0    1     9.11684209720446E-02   9.11684209720446E-02
  1    1     7.57573729734160E-07   1.51514745946832E-06
  2    1     7.73084719177834E-08   2.31925415753350E-07
  1    2     1.84855734391059E-06   5.54567203173177E-06
  2    2     2.21332314343261E-01   8.85329257373046E-01
  4    2     2.65478455750543E-21   1.59287073450326E-20
  3    3     1.71822121951604E-14   1.03093273170963E-13
  4    3     5.03369711917658E-10   3.52358798342361E-09
  5    3     1.40966505155594E-16   1.12773204124475E-15
  6    3     2.79761959476573E-23   2.51785763528916E-22
  3    4     3.32031145034803E-10   2.32421801524362E-09
  5    4     5.70987523722544E-14   5.13888771350290E-13
  6    4     3.22631426126273E-14   3.22631426126273E-13
  7    4     1.29124068247726E-21   1.42036475072499E-20
  8    4     5.28312626038253E-30   6.33975151245904E-29
  3    5     1.19739607203526E-13   9.57916857628207E-13
  5    5     1.83686240242274E-11   1.83686240242274E-10
  6    5     6.32368046481624E-08   6.95604851129786E-07
  7    5     4.83843695074080E-15   5.80612434088896E-14
  8    5     1.47746195185304E-18   1.92070053740895E-17
  9    5     3.58119773071325E-29   5.01367682299855E-28
  3    6     2.26100522113291E-13   2.03490469901962E-12
  4    6     1.45348472997542E-09   1.45348472997542E-08
  5    6     1.84767980957853E-06   2.03244779053639E-05
  6    6     4.33104146317668E-06   5.19724975581201E-05
  7    6     4.40539043792936E-07   5.72700756930817E-06
  8    6     2.78604990435607E-10   3.90046986609849E-09
  9    6     7.79509346753868E-17   1.16926402013080E-15
 10    6     1.15032573253855E-17   1.84052117206167E-16
 11    6     5.87733103394743E-26   9.99146275771062E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.52589639552012E-29   1.67848603507213E-28
  5    7     2.07573182864511E-16   2.49087819437413E-15
  6    7     1.11188905778298E-06   1.44545577511787E-05
  7    7     3.98409327589065E-07   5.57773058624691E-06
  8    7     7.66611832232787E-07   1.14991774834918E-05
  9    7     1.47204674352297E-12   2.35527478963676E-11
