    time    temp    dens
   1.00358706198506E+00   5.87661899075213E-02   7.85768537034071E-01
     nin     zin       y       x
  1    0     4.25169520500565E-10   4.25169520500565E-10
  0    1     9.11680236270180E-02   9.11680236270180E-02
  1    1     7.94476528277088E-07   1.58895305655418E-06
  2    1     8.76537301817161E-08   2.62961190545148E-07
  1    2     1.84903675019349E-06   5.54711025058047E-06
  2    2     2.21332369015712E-01   8.85329476062850E-01
  4    2     3.03916278677635E-21   1.82349767206581E-20
  3    3     1.92857601701557E-14   1.15714561020934E-13
  4    3     5.25377114192397E-10   3.67763979934678E-09
  5    3     1.77325084460924E-16   1.41860067568739E-15
  6    3     3.51441568560950E-23   3.16297411704855E-22
  3    4     3.12575728611232E-10   2.18803010027863E-09
  5    4     6.86092179064868E-14   6.17482961158381E-13
  6    4     3.70017668465311E-14   3.70017668465311E-13
  7    4     1.57984519609296E-21   1.73782971570226E-20
  8    4     5.66533361989964E-30   6.79840034387957E-29
  3    5     1.12837428484590E-13   9.02699427876720E-13
  5    5     2.11885129340848E-11   2.11885129340848E-10
  6    5     6.91626507722963E-08   7.60789158495259E-07
  7    5     4.14012098126276E-15   4.96814517751531E-14
  8    5     1.31848948800270E-18   1.71403633440351E-17
  9    5     2.57250715429868E-29   3.60151001601816E-28
  3    6     2.26100522349747E-13   2.03490470114772E-12
  4    6     1.45051876182921E-09   1.45051876182921E-08
  5    6     1.84576792249655E-06   2.03034471474620E-05
  6    6     4.33597610531974E-06   5.20317132638369E-05
  7    6     4.42523805786210E-07   5.75280947522073E-06
  8    6     2.81057658406395E-10   3.93480721768953E-09
  9    6     7.88699413704103E-17   1.18304912055615E-15
 10    6     1.16356238947919E-17   1.86169982316670E-16
 11    6     5.26515848721932E-26   8.95076942827284E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     6.93333593587441E-30   7.62666952946185E-29
  5    7     1.65984436841096E-16   1.99181324209315E-15
  6    7     1.10987899700166E-06   1.44284269610216E-05
  7    7     4.02253266365354E-07   5.63154572911495E-06
  8    7     7.83827504427731E-07   1.17574125664160E-05
  9    7     1.49653626466759E-12   2.39445802346814E-11
 10    7     2.90594978422821E-11   4.94011463318797E-10
 11    7     1.52639623968056E-13   2.74751323142500E-12
 12    7     3.86240308970058E-14   7.33856587043111E-13
 13    7     6.36931370888229E-18   1.27386274177646E-16
 14    7     1.55023557331955E-19   3.25549470397105E-18
  5    8     1.87984055112559E-19   2.44379271646327E-18
  6    8     5.76607915024560E-06   8.07251081034384E-05
  7    8     6.51825650108487E-06   9.77738475162731E-05
  8    8     6.87758792096712E-06   1.10041406735474E-04
