    time    temp    dens
   1.12782557153001E-01   4.46215031378275E+00   3.31404100409366E+05
     nin     zin       y       x
  1    0     9.96174511115495E-08   9.96174511115495E-08
  0    1     1.04899915486725E-01   1.04899915486725E-01
  1    1     2.57142575726531E-11   5.14285151453062E-11
  2    1     8.09377501094155E-15   2.42813250328247E-14
  1    2     1.93520609427485E-10   5.80561828282454E-10
  2    2     2.21628418209678E-01   8.86513672838711E-01
  4    2     1.61887365357041E-25   9.71324192142245E-25
  3    3     1.23716640867585E-14   7.42299845205512E-14
  4    3     1.62749245562429E-18   1.13924471893700E-17
  5    3     4.35318282609252E-29   3.48254626087401E-28
  6    3     2.29380350055601E-37   2.06442315050041E-36
  3    4     7.91770271652713E-15   5.54239190156899E-14
  5    4     1.95934836658833E-17   1.76341352992950E-16
  6    4     3.55612035571108E-22   3.55612035571108E-21
  7    4     5.61261614368815E-34   6.17387775805697E-33
  8    4     1.00983311551377E-43   1.21179973861652E-42
  3    5     3.23156059458555E-21   2.58524847566844E-20
  5    5     4.41423406675263E-16   4.41423406675263E-15
  6    5     3.23988075723841E-17   3.56386883296225E-16
  7    5     4.35947663268469E-26   5.23137195922162E-25
  8    5     5.26392675344312E-30   6.84310477947605E-29
  9    5     1.62339868730314E-41   2.27275816222439E-40
  3    6     1.68020103504028E-26   1.51218093153625E-25
  4    6     7.98863296637078E-14   7.98863296637078E-13
  5    6     3.45259836189850E-17   3.79785819808835E-16
  6    6     9.25762332339102E-09   1.11091479880692E-07
  7    6     2.73080999842324E-15   3.55005299795021E-14
  8    6     5.21856050111022E-18   7.30598470155431E-17
  9    6     8.68832223305702E-29   1.30324833495855E-27
 10    6     3.07383119490657E-33   4.91812991185051E-32
 11    6     1.61790437423758E-44   2.75043743620388E-43
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.60000273876132E-24   1.76000301263745E-23
  5    7     2.63405286196935E-23   3.16086343436322E-22
  6    7     6.01876089815688E-13   7.82438916760394E-12
  7    7     2.23632808330241E-14   3.13085931662338E-13
  8    7     3.37294637719673E-14   5.05941956579510E-13
  9    7     9.77537825270622E-24   1.56406052043299E-22
 10    7     6.89817483603612E-23   1.17268972212614E-21
 11    7     3.06010054449938E-25   5.50818098009889E-24
 12    7     2.37752813567516E-23   4.51730345778280E-22
 13    7     1.73490197136900E-33   3.46980394273801E-32
 14    7     2.76860200609351E-21   5.81406421279637E-20
  5    8     3.99383109805488E-28   5.19198042747135E-27
  6    8     1.06434699347273E-14   1.49008579086182E-13
  7    8     5.75788249221905E-13   8.63682373832857E-12
  8    8     3.81712311300490E-08   6.10739698080785E-07
  9    8     1.60749742781543E-15   2.73274562728624E-14
 10    8     6.03954073536564E-19   1.08711733236581E-17
 11    8     8.61134867516287E-27   1.63615624828095E-25
 12    8     8.69643012350749E-26   1.73928602470150E-24
 13    8     1.74526736731750E-33   3.66506147136675E-32
 14    8     5.84255899513066E-36   1.28536297892875E-34
  5    9     2.62485102090249E-35   3.67479142926348E-34
  6    9     1.53932591022155E-22   2.30898886533232E-21
  7    9     1.39196261119999E-19   2.22714017791998E-18
  8    9     2.71431545375461E-13   4.61433627138284E-12
  9    9     9.32730417466454E-16   1.67891475143962E-14
 10    9     2.03776919218738E-16   3.87176146515602E-15
 11    9     6.52778274569405E-22   1.30555654913881E-20
 12    9     2.80098543324326E-25   5.88206940981084E-24
 13    9     1.12616670148868E-28   2.47756674327509E-27
