    time    temp    dens
   6.52058191672679E-01   9.09526227659596E-02   2.86418978209429E+00
     nin     zin       y       x
  1    0     3.68516513590859E-10   3.68516513590859E-10
  0    1     9.11719967798487E-02   9.11719967798487E-02
  1    1     5.25450347901608E-07   1.05090069580322E-06
  2    1     3.50316442745359E-08   1.05094932823608E-07
  1    2     1.81413620885206E-06   5.44240862655617E-06
  2    2     2.21331698632271E-01   8.85326794529083E-01
  4    2     7.37802133267940E-22   4.42681279960764E-21
  3    3     7.73716671297744E-15   4.64230002778646E-14
  4    3     3.18948697371528E-10   2.23264088160069E-09
  5    3     1.10645592923350E-17   8.85164743386803E-17
  6    3     3.22033395936888E-24   2.89830056343199E-23
  3    4     5.72832109977118E-10   4.00982476983983E-09
  5    4     8.43375356389027E-15   7.59037820750124E-14
  6    4     7.16555384751814E-15   7.16555384751814E-14
  7    4     1.43103359667321E-22   1.57413695634053E-21
  8    4     1.28078904835763E-30   1.53694685802916E-29
  3    5     1.66991069572901E-13   1.33592855658321E-12
  5    5     4.90679435000382E-12   4.90679435000382E-11
  6    5     2.05768944793710E-08   2.26345839273081E-07
  7    5     6.63395205234487E-15   7.96074246281384E-14
  8    5     2.87280753702165E-18   3.73464979812814E-17
  9    5     2.88567570409806E-28   4.03994598573728E-27
  3    6     2.26100482038718E-13   2.03490433834846E-12
  4    6     1.46893426560538E-09   1.46893426560538E-08
  5    6     1.86156598461275E-06   2.04772258307402E-05
  6    6     4.28429019486319E-06   5.14114823383583E-05
  7    6     4.21642676019389E-07   5.48135478825205E-06
  8    6     2.56930728317825E-10   3.59703019644955E-09
  9    6     6.17344848015449E-17   9.26017272023174E-16
 10    6     8.65635825434304E-18   1.38501732069489E-16
 11    6     8.17532310732786E-26   1.38980492824574E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.06479971786467E-28   9.97127968965114E-27
  5    7     5.78510837723691E-15   6.94213005268429E-14
  6    7     1.13102454628915E-06   1.47033191017589E-05
  7    7     3.75276591566003E-07   5.25387228192404E-06
  8    7     6.12470427325381E-07   9.18705640988072E-06
  9    7     1.21037665197467E-12   1.93660264315948E-11
 10    7     3.01783616671715E-11   5.13032148341916E-10
 11    7     1.91707748395310E-13   3.45073947111557E-12
 12    7     6.25877474270967E-14   1.18916720111484E-12
 13    7     1.43741634531863E-17   2.87483269063726E-16
 14    7     5.00698613040165E-19   1.05146708738435E-17
  5    8     6.03128393696054E-19   7.84066911804870E-18
  6    8     5.90098768922784E-06   8.26138276491898E-05
  7    8     6.73778042683065E-06   1.01066706402460E-04
  8    8     6.87521347711727E-06   1.10003415633876E-04
  9    8     6.26180692715759E-08   1.06450717761679E-06
 10    8     3.58600315720496E-09   6.45480568296892E-08
 11    8     1.05894942271094E-13   2.01200390315078E-12
 12    8     1.75901768392147E-14   3.51803536784294E-13
 13    8     4.24838099993604E-18   8.92160009986569E-17
 14    8     2.84043111477334E-19   6.24894845250134E-18
  5    9     5.80158552641777E-48   8.12221973698488E-47
  6    9     1.17247414779788E-19   1.75871122169682E-18
  7    9     8.69809382962650E-20   1.39169501274024E-18
  8    9     7.31853080232768E-08   1.24415023639571E-06
  9    9     3.53774349803698E-08   6.36793829646657E-07
 10    9     2.19408294199602E-08   4.16875758979244E-07
 11    9     9.28232714712873E-12   1.85646542942575E-10
 12    9     4.64633642142404E-13   9.75730648499048E-12
 13    9     5.95002683626682E-15   1.30900590397870E-13
 14    9     1.33577055304733E-18   3.07227227200887E-17
 15    9     1.58533756206896E-19   3.80481014896550E-18
 16    9     4.19371874356149E-21   1.04842968589037E-19
 17    9     6.52817478014064E-24   1.69732544283657E-22
  7   10     4.74973611015091E-13   8.07455138725656E-12
  8   10     7.49038494804983E-08   1.34826929064897E-06
  9   10     1.01886585358883E-07   1.93584512181877E-06
 10   10     1.48218403448036E-06   2.96436806896072E-05
 11   10     5.92401741432377E-08   1.24404365700799E-06
 12   10     2.16038374092150E-07   4.75284423002730E-06
 13   10     2.82484736204468E-12   6.49714893270277E-11
 14   10     6.79566221261889E-14   1.63095893102853E-12
 15   10     2.27739089447303E-15   5.69347723618257E-14
 16   10     1.02339282205221E-15   2.66082133733573E-14
 17   10     2.15133331093735E-20   5.80859993953086E-19
 18   10     1.41989769150461E-23   3.97571353621289E-22
 19   10     4.15339948121200E-27   1.20448584955148E-25
 20   10     4.49960295686909E-29   1.34988088706073E-27
 21   10     3.50951293507045E-34   1.08794900987184E-32
 22   10     3.47859189760327E-37   1.11314940723305E-35
 23   10     2.31463030040450E-39   7.63827999133485E-38
 24   10     5.10336732115734E-44   1.73514488919350E-42
 25   10     7.84515223700948E-91   2.74580328295332E-89
 26   10     6.10514206257429E-90   2.19785114252674E-88
 27   10     1.61763033528555E-89   5.98523224055655E-88
 28   10     6.76409671386080E-98   2.57035675126710E-96
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     6.42683198676226E-15   1.22109807748483E-13
  9   11     5.78165902337799E-09   1.15633180467560E-07
 10   11     1.31243165146615E-07   2.75610646807892E-06
 11   11     2.39706754625509E-07   5.27354860176120E-06
 12   11     3.16618542973297E-07   7.28222648838584E-06
 13   11     2.14117577746391E-10   5.13882186591338E-09
 14   11     9.89251917693899E-12   2.47312979423475E-10
 15   11     4.94492614482722E-13   1.28568079765508E-11
 16   11     6.51792281294436E-14   1.75983915949498E-12
 17   11     1.53060725631585E-17   4.28570031768437E-16
 18   11     6.56193457633008E-21   1.90296102713572E-19
 19   11     6.83129805565762E-23   2.04938941669729E-21
 20   11     2.53612124375020E-25   7.86197585562564E-24
 21   11     7.41123561331730E-30   2.37159539626154E-28
 22   11     1.94297816481718E-32   6.41182794389669E-31
 23   11     9.94215391603846E-36   3.38033233145308E-34
 24   11     3.20847130693506E-39   1.12296495742727E-37
 25   11     7.36328952560745E-44   2.65078422921868E-42
 26   11     1.14950990130548E-49   4.25318663483029E-48
 27   11     4.16327649077083E-79   1.58204506649292E-77
 28   11     7.92674530890807E-89   3.09143067047415E-87
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.54364768092077E-12   5.08729536184154E-11
  9   12     4.78059031633251E-09   1.00392396642983E-07
 10   12     2.91399005422964E-07   6.41077811930521E-06
 11   12     9.96153922007005E-08   2.29115402061611E-06
 12   12     3.66789076143131E-07   8.80293782743513E-06
 13   12     9.06225777924709E-07   2.26556444481177E-05
 14   12     7.51993452862234E-08   1.95518297744181E-06
 15   12     1.72011045748446E-11   4.64429823520804E-10
 16   12     1.17302687940828E-12   3.28447526234317E-11
 17   12     2.26281661187874E-14   6.56216817444834E-13
 18   12     5.85541030097870E-15   1.75662309029361E-13
 19   12     6.29674806788902E-19   1.95199190104560E-17
 20   12     9.67723693983842E-21   3.09671582074829E-19
 21   12     2.06968902222348E-24   6.82997377333749E-23
 22   12     4.73742850781133E-27   1.61072569265585E-25
 23   12     2.05956953629456E-28   7.20849337703095E-27
 24   12     2.86740295853724E-32   1.03226506507341E-30
 25   12     1.57937074432156E-38   5.84367175398978E-37
 26   12     2.72325374902285E-38   1.03483642462868E-36
 27   12     1.37036307177184E-45   5.34441597991016E-44
 28   12     9.59469304581058E-53   3.83787721832423E-51
 29   12     2.60206684912717E-88   1.06684740814214E-86
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     2.58460626604303E-17   5.42767315869037E-16
  9   13     3.35881636362673E-15   7.38939599997880E-14
 10   13     9.72271809464700E-13   2.23622516176881E-11
 11   13     2.26259218156204E-08   5.43022123574889E-07
 12   13     4.91448827128469E-07   1.22862206782117E-05
 13   13     8.50160321043416E-07   2.21041683471288E-05
 14   13     1.06867004957204E-06   2.88540913384450E-05
 15   13     1.61157615266275E-09   4.51241322745571E-08
 16   13     8.09571461489181E-11   2.34775723831862E-09
 17   13     2.20080708541419E-12   6.60242125624257E-11
 18   13     2.16639241091580E-13   6.71581647383897E-12
 19   13     5.36548540421954E-18   1.71695532935025E-16
 20   13     9.84899850829140E-18   3.25016950773616E-16
 21   13     4.17120374494951E-21   1.41820927328283E-19
 22   13     4.13097422629686E-24   1.44584097920390E-22
 23   13     3.00707599610914E-25   1.08254735859929E-23
 24   13     1.33363887592693E-28   4.93446384092962E-27
 25   13     1.15059313091819E-31   4.37225389748914E-30
 26   13     1.54205309872175E-34   6.01400708501482E-33
 27   13     2.70554548374980E-41   1.08221819349992E-39
 28   13     1.65940497570795E-42   6.80356040040258E-41
 29   13     1.13495564234165E-58   4.76681369783493E-57
 30   13     1.85472752842774E-67   7.97532837223929E-66
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     2.75868717919727E-97   1.24140923063877E-95
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     4.32899418093657E-98   2.07791720684955E-96
