    time    temp    dens
   2.72179211080116E+00   2.13756255230315E-02   3.93908129607499E-02
     nin     zin       y       x
  1    0     7.74847732926345E-10   7.74847732926345E-10
  0    1     9.11643588371270E-02   9.11643588371270E-02
  1    1     1.29415824042087E-06   2.58831648084175E-06
  2    1     3.20224165199611E-07   9.60672495598833E-07
  1    2     1.82950522714650E-06   5.48851568143951E-06
  2    2     2.21332662478315E-01   8.85330649913261E-01
  4    2     4.37470759845371E-21   2.62482455907223E-20
  3    3     5.44069660069848E-14   3.26441796041909E-13
  4    3     6.85267440927659E-10   4.79687208649361E-09
  5    3     3.06497388182904E-16   2.45197910546323E-15
  6    3     3.29847667437212E-23   2.96862900693491E-22
  3    4     1.84090604453388E-10   1.28863423117371E-09
  5    4     2.10947502511244E-13   1.89852752260120E-12
  6    4     8.69704090855532E-14   8.69704090855532E-13
  7    4     5.76505175813816E-21   6.34155693395198E-20
  8    4     1.98505719799077E-30   2.38206863758893E-29
  3    5     2.23939288072853E-14   1.79151430458283E-13
  5    5     1.04747719835062E-10   1.04747719835062E-09
  6    5     1.22529937121485E-07   1.34782930833633E-06
  7    5     1.83066670799514E-16   2.19680004959417E-15
  8    5     1.79108230761785E-19   2.32840699990320E-18
  9    5     1.08106292043005E-31   1.51348808860206E-30
  3    6     2.26100522559000E-13   2.03490470303100E-12
  4    6     1.36372734511785E-09   1.36372734511785E-08
  5    6     1.82095333030735E-06   2.00304866333808E-05
  6    6     4.37718584322185E-06   5.25262301186622E-05
  7    6     4.60014467175791E-07   5.98018807328529E-06
  8    6     3.04914799795947E-10   4.26880719714325E-09
  9    6     5.97778173551715E-17   8.96667260327572E-16
 10    6     5.44629508720046E-18   8.71407213952073E-17
 11    6     9.03382980727324E-28   1.53575106723645E-26
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.13621114021410E-40   3.44983225423551E-39
  5    7     1.92988645400390E-17   2.31586374480468E-16
  6    7     1.09218269057730E-06   1.41983749775049E-05
  7    7     5.02462872964001E-07   7.03448022149601E-06
  8    7     9.71417884353701E-07   1.45712682653055E-05
  9    7     1.52075408157362E-12   2.43320653051779E-11
 10    7     2.22839341863137E-11   3.78826881167333E-10
 11    7     3.09659348784585E-14   5.57386827812252E-13
 12    7     2.90295866175208E-15   5.51562145732895E-14
 13    7     5.61404341907497E-19   1.12280868381499E-17
 14    7     1.27476926303825E-20   2.67701545238033E-19
  5    8     1.86847578815395E-20   2.42901852460013E-19
  6    8     5.58667765740570E-06   7.82134872036798E-05
  7    8     6.29255954413306E-06   9.43883931619960E-05
  8    8     6.87941160721633E-06   1.10070585715461E-04
  9    8     6.86452105831547E-08   1.16696857991363E-06
 10    8     6.75262920948610E-09   1.21547325770750E-07
 11    8     1.81468127141027E-13   3.44789441567952E-12
 12    8     2.23320240031706E-14   4.46640480063412E-13
 13    8     5.53888128403205E-18   1.16316506964673E-16
 14    8     2.43342226100943E-19   5.35352897422075E-18
  5    9     4.75952773360391E-48   6.66333882704547E-47
  6    9     5.66314639546218E-16   8.49471959319327E-15
  7    9     1.10469427372838E-15   1.76751083796541E-14
  8    9     6.06715430042362E-08   1.03141623107201E-06
  9    9     7.10751613600699E-08   1.27935290448126E-06
 10    9     3.19497944353198E-08   6.07046094271076E-07
 11    9     9.28683066301321E-12   1.85736613260264E-10
 12    9     4.76571966656881E-13   1.00080112997945E-11
 13    9     4.49690791528126E-15   9.89319741361876E-14
 14    9     1.02256765330108E-18   2.35190560259249E-17
 15    9     1.38785239598445E-20   3.33084575036269E-19
 16    9     1.00883008838358E-22   2.52207522095895E-21
 17    9     1.66881565555051E-25   4.33892070443133E-24
  7   10     1.41884012424898E-16   2.41202821122326E-15
