    time    temp    dens
   6.75049658787611E-01   8.78231497499573E-02   2.58197855322015E+00
     nin     zin       y       x
  1    0     3.70954404465550E-10   3.70954404465550E-10
  0    1     9.11715652060427E-02   9.11715652060427E-02
  1    1     5.46139890613836E-07   1.09227978122767E-06
  2    1     3.73529686057701E-08   1.12058905817310E-07
  1    2     1.82078537871629E-06   5.46235613614886E-06
  2    2     2.21331783599974E-01   8.85327134399897E-01
  4    2     8.52159133989589E-22   5.11295480393753E-21
  3    3     8.31834230369514E-15   4.99100538221708E-14
  4    3     3.36975830808982E-10   2.35883081566287E-09
  5    3     1.48825671707393E-17   1.19060537365915E-16
  6    3     4.02962897768000E-24   3.62666607991200E-23
  3    4     5.36563979099781E-10   3.75594785369847E-09
  5    4     1.04891328396729E-14   9.44021955570563E-14
  6    4     8.61047630879395E-15   8.61047630879395E-14
  7    4     1.89500078248208E-22   2.08450086073029E-21
  8    4     1.58115309276981E-30   1.89738371132377E-29
  3    5     1.62483323335802E-13   1.29986658668642E-12
  5    5     5.77019347457851E-12   5.77019347457851E-11
  6    5     2.41354440900379E-08   2.65489884990417E-07
  7    5     6.84082482779561E-15   8.20898979335473E-14
  8    5     2.72477161386440E-18   3.54220309802371E-17
  9    5     2.39447883106505E-28   3.35227036349107E-27
  3    6     2.26100495317096E-13   2.03490445785387E-12
  4    6     1.46772326099670E-09   1.46772326099670E-08
  5    6     1.86014638511826E-06   2.04616102363008E-05
  6    6     4.29013567861860E-06   5.14816281434232E-05
  7    6     4.24007541483163E-07   5.51209803928112E-06
  8    6     2.59513275698208E-10   3.63318585977492E-09
  9    6     6.41654183484571E-17   9.62481275226857E-16
 10    6     9.06488215194752E-18   1.45038114431160E-16
 11    6     8.17021524837022E-26   1.38893659222294E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     6.59076305464914E-28   7.24983936011406E-27
  5    7     3.84807404259974E-15   4.61768885111969E-14
  6    7     1.12863010688864E-06   1.46721913895524E-05
  7    7     3.77422919141710E-07   5.28392086798394E-06
  8    7     6.31112874423027E-07   9.46669311634540E-06
  9    7     1.24421123206976E-12   1.99073797131161E-11
 10    7     3.01304205967973E-11   5.12217150145553E-10
 11    7     1.89917481072376E-13   3.41851465930277E-12
 12    7     6.09922636261123E-14   1.15885300889613E-12
 13    7     1.37057326068461E-17   2.74114652136921E-16
 14    7     4.60238852153975E-19   9.66501589523348E-18
