    time    temp    dens
   1.93830446086364E-01   4.88119370657737E-01   4.33079958236730E+02
     nin     zin       y       x
  1    0     1.58024640476821E-10   1.58024640476821E-10
  0    1     9.12708978382270E-02   9.12708978382270E-02
  1    1     1.63325242155674E-08   3.26650484311349E-08
  2    1     3.19516177398514E-09   9.58548532195543E-09
  1    2     6.17126283665633E-07   1.85137885099690E-06
  2    2     2.21300630719752E-01   8.85202522879009E-01
  4    2     3.29744566503868E-26   1.97846739902321E-25
  3    3     2.11974484710429E-16   1.27184690826257E-15
  4    3     4.43277063694033E-11   3.10293944585823E-10
  5    3     8.25892642783117E-21   6.60714114226494E-20
  6    3     5.79486355232231E-26   5.21537719709008E-25
  3    4     3.64234522972527E-07   2.54964166080769E-06
  5    4     7.69557805287662E-19   6.92602024758896E-18
  6    4     4.45962496281903E-20   4.45962496281903E-19
  7    4     7.36384495338820E-32   8.10022944872702E-31
  8    4     6.97117683681630E-39   8.36541220417956E-38
  3    5     8.50151742906384E-14   6.80121394325107E-13
  5    5     1.26487765044706E-16   1.26487765044706E-15
  6    5     2.33314710202753E-13   2.56646181223028E-12
  7    5     8.08267955740564E-20   9.69921546888676E-19
  8    5     1.75813174411128E-22   2.28557126734466E-21
  9    5     1.74184577244923E-30   2.43858408142892E-29
  3    6     2.11074435933358E-13   1.89966992340022E-12
  4    6     5.40804716168010E-10   5.40804716168010E-09
  5    6     1.34006987486919E-06   1.47407686235611E-05
  6    6     1.88219252732372E-07   2.25863103278846E-06
  7    6     2.16501183045615E-09   2.81451537959299E-08
  8    6     1.11631926712316E-12   1.56284697397243E-11
  9    6     6.65441236659020E-23   9.98161854988531E-22
 10    6     5.39082400132688E-23   8.62531840212300E-22
 11    6     8.95574956758104E-32   1.52247742648878E-30
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     5.20191726251489E-25   5.72210898876638E-24
  5    7     8.60489987933416E-09   1.03258798552010E-07
  6    7     3.87059261313727E-07   5.03177039707846E-06
  7    7     3.01091076135982E-08   4.21527506590375E-07
  8    7     1.79661900805319E-11   2.69492851207979E-10
  9    7     1.40773018098413E-16   2.25236828957462E-15
 10    7     1.95096387277471E-11   3.31663858371701E-10
 11    7     2.51953303402495E-15   4.53515946124491E-14
 12    7     9.86018664091442E-16   1.87343546177374E-14
 13    7     1.59750239443201E-20   3.19500478886402E-19
 14    7     4.40245198453496E-21   9.24514916752342E-20
  5    8     8.50607183917343E-09   1.10578933909255E-07
  6    8     8.19307920524685E-06   1.14703108873456E-04
  7    8     1.33113090386893E-05   1.99669635580340E-04
  8    8     6.91830079125867E-06   1.10692812660139E-04
  9    8     2.67275173650712E-10   4.54367795206211E-09
 10    8     9.65769976697817E-15   1.73838595805607E-13
 11    8     2.51151023163777E-18   4.77186944011177E-17
 12    8     2.05422847337596E-19   4.10845694675192E-18
 13    8     1.69666009940611E-24   3.56298620875284E-23
 14    8     4.99503089480196E-25   1.09890679685643E-23
  5    9     6.15135123292570E-47   8.61189172609597E-46
  6    9     4.73823586323761E-21   7.10735379485641E-20
  7    9     3.13394852753422E-19   5.01431764405476E-18
  8    9     1.80706491276178E-07   3.07201035169503E-06
  9    9     1.26613831178608E-10   2.27904896121495E-09
 10    9     8.22630039666198E-12   1.56299707536578E-10
 11    9     2.55434059002226E-16   5.10868118004453E-15
 12    9     1.49630096115570E-17   3.14223201842697E-16
 13    9     2.05459325677852E-18   4.52010516491275E-17
 14    9     4.02119182811084E-22   9.24874120465494E-21
 15    9     2.84614317124740E-24   6.83074361099376E-23
 16    9     2.67538520030197E-25   6.68846300075493E-24
 17    9     1.54395193496889E-26   4.01427503091911E-25
  7   10     2.10915191669668E-11   3.58555825838436E-10
  8   10     2.48782162571363E-07   4.47807892628453E-06
  9   10     1.33701597866796E-07   2.54033035946913E-06
 10   10     8.50620306914838E-07   1.70124061382968E-05
 11   10     4.02208401829025E-10   8.44637643840953E-09
 12   10     2.17088229336793E-09   4.77594104540944E-08
 13   10     6.58658399569765E-16   1.51491431901046E-14
 14   10     5.33693640640159E-17   1.28086473753638E-15
 15   10     9.79139525076112E-19   2.44784881269028E-17
 16   10     9.57534835121046E-19   2.48959057131472E-17
 17   10     6.99724315170420E-24   1.88925565096013E-22
 18   10     3.64593200993253E-26   1.02086096278111E-24
 19   10     3.88059093056799E-29   1.12537136986472E-27
 20   10     4.56996127037426E-31   1.37098838111228E-29
 21   10     3.55559364843604E-36   1.10223403101517E-34
 22   10     9.41780263178433E-39   3.01369684217098E-37
 23   10     6.77950034667150E-45   2.23723511440160E-43
 24   10     6.65624033266717E-45   2.26312171310684E-43
 25   10     1.07687226791883E-81   3.76905293771589E-80
 26   10     6.37191132024633E-90   2.29388807528868E-88
 27   10     3.91846968252810E-88   1.44983378253540E-86
 28   10     8.10174771923217E-97   3.07866413330822E-95
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     5.43200244577215E-17   1.03208046469671E-15
  9   11     4.06807758572711E-08   8.13615517145423E-07
 10   11     7.47108171309944E-08   1.56892715975088E-06
 11   11     3.62260951476021E-08   7.96974093247246E-07
 12   11     4.37702735423035E-09   1.00671629147298E-07
 13   11     7.41067824085778E-14   1.77856277780587E-12
 14   11     1.69545064105866E-14   4.23862660264664E-13
 15   11     9.25543935573973E-16   2.40641423249233E-14
 16   11     9.21438326616589E-17   2.48788348186479E-15
 17   11     2.45894492384360E-21   6.88504578676208E-20
 18   11     1.70501791564827E-22   4.94455195537998E-21
 19   11     7.84944770969458E-25   2.35483431290838E-23
 20   11     5.73508151728841E-27   1.77787527035941E-25
 21   11     1.13243702739109E-31   3.62379848765150E-30
 22   11     9.84240492134299E-34   3.24799362404319E-32
 23   11     8.90948067354481E-37   3.02922342900523E-35
 24   11     2.11792781909447E-39   7.41274736683063E-38
 25   11     1.72098327472033E-48   6.19553978899318E-47
 26   11     3.77656241517288E-49   1.39732809361397E-47
 27   11     5.61934641779252E-76   2.13535163876116E-74
 28   11     8.43147533697191E-86   3.28827538141905E-84
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.49194109749836E-10   4.98388219499673E-09
  9   12     3.75232119975650E-07   7.87987451948865E-06
 10   12     1.19970864458043E-06   2.63935901807695E-05
 11   12     5.58135503455626E-07   1.28371165794794E-05
 12   12     1.64257050181995E-08   3.94216920436788E-07
 13   12     2.16475016673636E-08   5.41187541684091E-07
 14   12     1.70982787398817E-10   4.44555247236924E-09
 15   12     1.03635867298577E-13   2.79816841706158E-12
 16   12     3.71165091478085E-15   1.03926225613864E-13
 17   12     2.39836199004893E-16   6.95524977114189E-15
 18   12     2.69414405111280E-17   8.08243215333840E-16
 19   12     4.04561696614439E-21   1.25414125950476E-19
 20   12     4.13230476998314E-23   1.32233752639460E-21
 21   12     4.15106127895553E-26   1.36985022205532E-24
 22   12     8.53082716036038E-28   2.90048123452253E-26
 23   12     1.31166701913405E-34   4.59083456696916E-33
 24   12     2.04827862047381E-32   7.37380303370570E-31
 25   12     4.50644949701144E-41   1.66738631389423E-39
 26   12     5.94148947336745E-39   2.25776599987963E-37
 27   12     1.67772638013275E-49   6.54313288251772E-48
 28   12     9.87941264456946E-57   3.95176505782779E-55
 29   12     4.83372513156605E-91   1.98182730394208E-89
 30   12     2.57313139926257E-98   1.08071518769028E-96
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.10862458748399E-99   4.98881064367797E-98
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     4.39804162419047E-14   9.23588741079998E-13
  9   13     6.28626667387329E-16   1.38297866825212E-14
 10   13     8.52329192653729E-13   1.96035714310358E-11
 11   13     1.46276726720369E-07   3.51064144128887E-06
 12   13     5.46734637094303E-07   1.36683659273576E-05
 13   13     1.63319551693998E-07   4.24630834404394E-06
 14   13     1.17127523008445E-07   3.16244312122801E-06
 15   13     8.58870249586315E-12   2.40483669884168E-10
 16   13     4.47468457825239E-13   1.29765852769319E-11
 17   13     3.70480588685590E-14   1.11144176605677E-12
 18   13     2.08516660663039E-15   6.46401648055421E-14
 19   13     9.02534939414931E-19   2.88811180612778E-17
 20   13     1.90012836740095E-18   6.27042361242313E-17
 21   13     1.77182019964811E-22   6.02418867880359E-21
 22   13     7.94972475796048E-25   2.78240366528617E-23
 23   13     1.79314984600646E-26   6.45533944562326E-25
 24   13     1.41783659064802E-28   5.24599538539766E-27
 25   13     6.14373051069102E-32   2.33461759406259E-30
 26   13     5.45258980093227E-35   2.12651002236358E-33
 27   13     5.87508956456423E-43   2.35003582582569E-41
 28   13     3.77736152722485E-43   1.54871822616219E-41
 29   13     3.84583360990485E-64   1.61525011616004E-62
 30   13     6.29668522271587E-68   2.70757464576782E-66
 31   13     1.41510964605839E-93   6.22648244265693E-92
 32   13     1.75273976568701E-88   7.88732894559157E-87
 33   13     5.55302906515951E-94   2.55439336997338E-92
 34   13     7.01496946838908E-99   3.29703565014287E-97
 35   13     2.26663296516457E-93   1.08798382327899E-91
 36   13     7.26685948422428E-94   3.56076114726990E-92
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     3.83877638228034E-15   8.44530804101674E-14
  9   14     2.25775958408271E-14   5.19284704339024E-13
 10   14     2.59045101168834E-13   6.21708242805201E-12
 11   14     7.27322418699649E-07   1.81830604674912E-05
 12   14     1.38736466771378E-06   3.60714813605583E-05
 13   14     1.16387002813190E-06   3.14244907595612E-05
 14   14     2.03205951721590E-06   5.68976664820451E-05
 15   14     1.33224587773728E-07   3.86351304543812E-06
 16   14     1.93785598010663E-07   5.81356794031990E-06
 17   14     7.86719279267889E-12   2.43882976573046E-10
 18   14     2.96196926801487E-13   9.47830165764759E-12
 19   14     1.89194271076567E-15   6.24341094552672E-14
 20   14     6.14705940964161E-16   2.09000019927815E-14
 21   14     4.84553243977571E-20   1.69593635392150E-18
 22   14     8.33903031878395E-22   3.00205091476222E-20
 23   14     7.80624503723188E-23   2.88831066377579E-21
 24   14     6.86278159973894E-25   2.60785700790080E-23
 25   14     3.47590769816534E-27   1.35560400228448E-25
 26   14     5.79799886440894E-29   2.31919954576358E-27
 27   14     3.71335514959855E-32   1.52247561133541E-30
 28   14     6.06593874804764E-36   2.54769427418001E-34
