    time    temp    dens
   1.47540526191341E+01   1.00000000000000E-02   2.47300965998649E-04
     nin     zin       y       x
  1    0     3.59351329906199E-09   3.59351329906199E-09
  0    1     9.11629033641602E-02   9.11629033641602E-02
  1    1     1.53745633276042E-06   3.07491266552084E-06
  2    1     4.62693592769542E-07   1.38808077830863E-06
  1    2     1.81960966227894E-06   5.45882898683681E-06
  2    2     2.21332687800043E-01   8.85330751200174E-01
  4    2     1.19327116664412E-22   7.15962699986471E-22
  3    3     7.84881910439718E-14   4.70929146263831E-13
  4    3     7.35727023404202E-10   5.15008916382942E-09
  5    3     6.33498063992558E-18   5.06798451194046E-17
  6    3     1.14252800142027E-26   1.02827520127824E-25
  3    4     1.50815844604548E-10   1.05571091223184E-09
  5    4     2.98766327328084E-13   2.68889694595276E-12
  6    4     1.07587461462367E-13   1.07587461462367E-12
  7    4     4.80347916797189E-21   5.28382708476908E-20
  8    4     4.74008831727418E-32   5.68810598072901E-31
  3    5     4.31838127265402E-19   3.45470501812321E-18
  5    5     5.76555923421154E-10   5.76555923421154E-09
  6    5     1.52915610000955E-07   1.68207171001050E-06
  7    5     9.52702383195552E-18   1.14324285983466E-16
  8    5     6.21486658509167E-21   8.07932656061917E-20
  9    5     4.95451898777899E-35   6.93632658289058E-34
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     8.85232882446956E-10   8.85232882446956E-09
  5    6     1.79268110448288E-06   1.97194921493116E-05
  6    6     4.39096751731171E-06   5.26916102077405E-05
  7    6     4.79785242504225E-07   6.23720815255492E-06
  8    6     3.20022472298493E-10   4.48031461217890E-09
  9    6     2.44981177047945E-18   3.67471765571918E-17
 10    6     7.84419291349184E-20   1.25507086615869E-18
 11    6     7.73747214630421E-32   1.31537026487172E-30
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.14177841712724E-53   1.25595625883996E-52
  5    7     1.30066402516270E-18   1.56079683019524E-17
  6    7     1.07235591483809E-06   1.39406268928951E-05
  7    7     1.12443962463936E-06   1.57421547449510E-05
  8    7     1.42590314072111E-06   2.13885471108167E-05
  9    7     5.12717713622475E-13   8.20348341795960E-12
 10    7     3.06021352450867E-12   5.20236299166474E-11
 11    7     1.83364522210458E-16   3.30056139978824E-15
 12    7     3.97613987086981E-17   7.55466575465263E-16
 13    7     1.60430031795162E-20   3.20860063590323E-19
 14    7     3.17186074185857E-22   6.66090755790300E-21
  5    8     5.21928040091662E-22   6.78506452119160E-21
  6    8     4.94500059162906E-06   6.92300082828069E-05
  7    8     5.82552752457366E-06   8.73829128686050E-05
  8    8     6.87978554505920E-06   1.10076568720947E-04
  9    8     7.64295099844953E-08   1.29930166973642E-06
 10    8     7.82252977224393E-09   1.40805535900391E-07
 11    8     1.43956428132517E-13   2.73517213451783E-12
 12    8     1.29993174065894E-14   2.59986348131788E-13
 13    8     7.48051844024624E-19   1.57090887245171E-17
 14    8     8.96989081314885E-21   1.97337597889275E-19
  5    9     4.37656128906536E-48   6.12718580469150E-47
  6    9     7.84532165386747E-16   1.17679824808012E-14
  7    9     1.85908412111189E-15   2.97453459377902E-14
  8    9     5.18854287330231E-08   8.82052288461393E-07
  9    9     9.86776668516543E-08   1.77619800332978E-06
 10    9     6.68723945343167E-08   1.27057549615202E-06
 11    9     4.47006109076943E-12   8.94012218153886E-11
 12    9     7.46482375397613E-14   1.56761298833499E-12
 13    9     6.42866210210026E-16   1.41430566246206E-14
 14    9     3.74735420223281E-20   8.61891466513547E-19
 15    9     1.58616851092526E-22   3.80680442622062E-21
 16    9     2.83589267576541E-24   7.08973168941352E-23
 17    9     5.46750898800908E-28   1.42155233688236E-26
  7   10     2.44378413999625E-18   4.15443303799363E-17
  8   10     2.10573410615921E-10   3.79032139108658E-09
  9   10     5.64073423273528E-08   1.07173950421970E-06
 10   10     1.49209762364730E-06   2.98419524729459E-05
 11   10     1.11133419674017E-07   2.33380181315436E-06
 12   10     2.56462914351281E-07   5.64218411572819E-06
 13   10     2.98354849169706E-12   6.86216153090325E-11
 14   10     8.91512719480701E-14   2.13963052675368E-12
 15   10     2.84171634023982E-18   7.10429085059954E-17
 16   10     5.05026249734714E-19   1.31306824931026E-17
 17   10     3.20047424392787E-23   8.64128045860524E-22
 18   10     2.67768874149144E-25   7.49752847617603E-24
 19   10     1.20310828595683E-30   3.48901402927482E-29
 20   10     2.26395368690858E-33   6.79186106072573E-32
 21   10     4.06026316111818E-40   1.25868157994664E-38
 22   10     2.22509420275053E-43   7.12030144880169E-42
 23   10     1.08855061634376E-45   3.59221703393442E-44
 24   10     2.75552308045316E-50   9.36877847354076E-49
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.39884190082635E-17   2.65779961157006E-16
  9   11     7.38122990742863E-16   1.47624598148573E-14
 10   11     8.25462604566473E-08   1.73347146958959E-06
 11   11     4.65152417841926E-07   1.02333531925224E-05
 12   11     3.80547184082482E-07   8.75258523389710E-06
