    time    temp    dens
   8.31390331096844E-01   7.11144778091501E-02   1.38211725349638E+00
     nin     zin       y       x
  1    0     3.95002050859713E-10   3.95002050859713E-10
  0    1     9.11694363653381E-02   9.11694363653381E-02
  1    1     6.75241918638325E-07   1.35048383727665E-06
  2    1     5.81088490781511E-08   1.74326547234453E-07
  1    2     1.84412865896964E-06   5.53238597690892E-06
  2    2     2.21332160654800E-01   8.85328642619199E-01
  4    2     1.83753369396823E-21   1.10252021638094E-20
  3    3     1.30929710611302E-14   7.85578263667810E-14
  4    3     4.45824688615964E-10   3.12077282031175E-09
  5    3     7.16476442101986E-17   5.73181153681589E-16
  6    3     1.47479500515261E-23   1.32731550463735E-22
  3    4     3.87809965421666E-10   2.71466975795166E-09
  5    4     3.38803682125157E-14   3.04923313912641E-13
  6    4     2.17993775911057E-14   2.17993775911057E-13
  7    4     7.31642734234132E-22   8.04807007657545E-21
  8    4     3.96465849450383E-30   4.75759019340460E-29
  3    5     1.35625951352328E-13   1.08500761081863E-12
  5    5     1.27297334540277E-11   1.27297334540277E-10
  6    5     4.86292276877347E-08   5.34921504565082E-07
  7    5     6.27028714717833E-15   7.52434457661400E-14
  8    5     1.89275150453634E-18   2.46057695589724E-17
  9    5     7.47484876110696E-29   1.04647882655497E-27
  3    6     2.26100520280049E-13   2.03490468252044E-12
  4    6     1.45951232418852E-09   1.45951232418852E-08
  5    6     1.85218023486909E-06   2.03739825835600E-05
  6    6     4.31814708194903E-06   5.18177649833883E-05
  7    6     4.35344148177272E-07   5.65947392630454E-06
  8    6     2.72374662859322E-10   3.81324528003050E-09
  9    6     7.45402073066075E-17   1.11810310959911E-15
 10    6     1.09073718443570E-17   1.74517949509712E-16
 11    6     7.11230699968517E-26   1.20909218994648E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.54519470482984E-29   8.29971417531283E-28
  5    7     4.48383339767377E-16   5.38060007720853E-15
  6    7     1.11715016717267E-06   1.45229521732447E-05
  7    7     3.90188102209726E-07   5.46263343093616E-06
  8    7     7.22786755233286E-07   1.08418013284993E-05
  9    7     1.40364325694254E-12   2.24582921110806E-11
 10    7     2.96834300823803E-11   5.04618311400466E-10
 11    7     1.73614072963945E-13   3.12505331335100E-12
 12    7     4.97943067069671E-14   9.46091827432376E-13
 13    7     9.59172669948199E-18   1.91834533989640E-16
 14    7     2.63864401619910E-19   5.54115243401811E-18
  5    8     3.06250754891195E-19   3.98125981358554E-18
  6    8     5.81509694367716E-06   8.14113572114802E-05
  7    8     6.59588378194364E-06   9.89382567291547E-05
  8    8     6.87675826415669E-06   1.10028132226507E-04
  9    8     6.44929801548848E-08   1.09638066263304E-06
 10    8     4.50277808671196E-09   8.10500055608152E-08
 11    8     1.28717756490106E-13   2.44563737331202E-12
 12    8     1.97225970920042E-14   3.94451941840085E-13
 13    8     4.95993194489028E-18   1.04158570842696E-16
 14    8     3.13259330860107E-19   6.89170527892236E-18
  5    9     5.41509785861537E-48   7.58113700206151E-47
  6    9     9.56092258410003E-19   1.43413838761500E-17
  7    9     5.12098922842891E-19   8.19358276548625E-18
  8    9     6.89653131730439E-08   1.17241032394175E-06
  9    9     3.97403441623146E-08   7.15326194921662E-07
 10    9     2.36488552728877E-08   4.49328250184866E-07
 11    9     9.83410715195734E-12   1.96682143039147E-10
 12    9     5.08029988107077E-13   1.06686297502486E-11
 13    9     6.07649969214078E-15   1.33682993227097E-13
 14    9     1.39741972407085E-18   3.21406536536296E-17
 15    9     1.39556238366742E-19   3.34934972080181E-18
 16    9     2.18137007468300E-21   5.45342518670750E-20
 17    9     3.40885493003564E-24   8.86302281809265E-23
  7   10     1.48105619678458E-13   2.51779553453379E-12
  8   10     6.75889402921976E-08   1.21660092525956E-06
  9   10     1.00071287997093E-07   1.90135447194477E-06
 10   10     1.48593706266381E-06   2.97187412532761E-05
 11   10     6.26386328519367E-08   1.31541128989067E-06
 12   10     2.27052673411821E-07   4.99515881506005E-06
 13   10     3.07883049839767E-12   7.08131014631463E-11
 14   10     7.37610881053866E-14   1.77026611452928E-12
 15   10     2.12582626003822E-15   5.31456565009556E-14
 16   10     6.84659172439785E-16   1.78011384834344E-14
 17   10     1.25872624536830E-20   3.39856086249440E-19
 18   10     7.63565454957650E-24   2.13798327388142E-22
 19   10     2.17078156977026E-27   6.29526655233375E-26
 20   10     2.36490334410695E-29   7.09471003232085E-28
 21   10     1.71519113921315E-34   5.31709253156076E-33
 22   10     1.51417063743647E-37   4.84534603979670E-36
 23   10     5.64293224078219E-40   1.86216763945812E-38
 24   10     1.52786639697021E-44   5.19474574969870E-43
 25   10     2.33077357327235E-92   8.15770750645321E-91
 26   10     3.92165238831657E-91   1.41179485979396E-89
 27   10     9.92065529663374E-91   3.67064245975448E-89
 28   10     2.03806078137480E-99   7.74463096922423E-98
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     8.96245411946375E-15   1.70286628269811E-13
  9   11     4.08724310149681E-09   8.17448620299362E-08
 10   11     1.30139939809749E-07   2.73293873600473E-06
 11   11     2.44068164719745E-07   5.36949962383440E-06
 12   11     3.24377407634786E-07   7.46068037560007E-06
 13   11     2.41985913736753E-10   5.80766192968208E-09
 14   11     1.06503912902421E-11   2.66259782256052E-10
 15   11     4.78456106072903E-13   1.24398587578955E-11
 16   11     4.93893597322574E-14   1.33351271277095E-12
 17   11     1.12011509187040E-17   3.13632225723711E-16
 18   11     3.35669245257902E-21   9.73440811247914E-20
 19   11     3.25334274693516E-23   9.76002824080548E-22
 20   11     1.34179674418122E-25   4.15956990696179E-24
 21   11     3.95411288884538E-30   1.26531612443052E-28
 22   11     1.00394716907033E-32   3.31302565793207E-31
 23   11     4.57569172213862E-36   1.55573518552713E-34
 24   11     1.20605630567201E-39   4.22119706985202E-38
 25   11     1.85305161608386E-44   6.67098581790190E-43
 26   11     2.87946352974375E-50   1.06540150600519E-48
 27   11     4.91426082497195E-80   1.86741911348934E-78
 28   11     5.68175544453489E-90   2.21588462336861E-88
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     6.29537090717854E-13   1.25907418143571E-11
  9   12     1.49950863921421E-09   3.14896814234985E-08
 10   12     2.74827055224325E-07   6.04619521493516E-06
 11   12     9.21021604279802E-08   2.11834968984355E-06
 12   12     3.80699203771982E-07   9.13678089052757E-06
 13   12     9.31191410665083E-07   2.32797852666271E-05
 14   12     9.44273301941023E-07   2.45511058504666E-05
 15   12     1.84738457232201E-11   4.98793834526943E-10
 16   12     1.23755911937138E-12   3.46516553423988E-11
 17   12     2.17419386063344E-14   6.30516219583699E-13
 18   12     4.61093118747812E-15   1.38327935624344E-13
 19   12     4.31981140752766E-19   1.33914153633357E-17
 20   12     4.97090761814683E-21   1.59069043780699E-19
 21   12     1.01244937425840E-24   3.34108293505272E-23
