    time    temp    dens
   9.54675400193403E-01   6.18179748990416E-02   9.12835667376882E-01
     nin     zin       y       x
  1    0     4.16382270549186E-10   4.16382270549186E-10
  0    1     9.11683616972348E-02   9.11683616972348E-02
  1    1     7.62896437610640E-07   1.52579287522128E-06
  2    1     7.87318328909296E-08   2.36195498672789E-07
  1    2     1.84867344245165E-06   5.54602032735496E-06
  2    2     2.21332322710778E-01   8.85329290843112E-01
  4    2     2.71003532290278E-21   1.62602119374167E-20
  3    3     1.74754335195886E-14   1.04852601117532E-13
  4    3     5.06687098309952E-10   3.54680968816967E-09
  5    3     1.46085125512628E-16   1.16868100410102E-15
  6    3     2.89767185272941E-23   2.60790466745647E-22
  3    4     3.29047562818152E-10   2.30333293972706E-09
  5    4     5.87339577137051E-14   5.28605619423346E-13
  6    4     3.29500799359771E-14   3.29500799359771E-13
  7    4     1.33171327978351E-21   1.46488460776186E-20
  8    4     5.34724041862216E-30   6.41668850234659E-29
  3    5     1.18736831817708E-13   9.49894654541665E-13
  5    5     1.87639289367399E-11   1.87639289367399E-10
  6    5     6.41165499029681E-08   7.05282048932649E-07
  7    5     4.73726166067077E-15   5.68471399280492E-14
  8    5     1.45355020269504E-18   1.88961526350355E-17
  9    5     3.41450321280106E-29   4.78030449792148E-28
  3    6     2.26100522158913E-13   2.03490469943022E-12
  4    6     1.45306789802763E-09   1.45306789802763E-08
  5    6     1.84740041044301E-06   2.03214045148731E-05
  6    6     4.33178191772367E-06   5.19813830126841E-05
  7    6     4.40836920248262E-07   5.73087996322741E-06
  8    6     2.78970317007426E-10   3.90558443810396E-09
  9    6     7.81049416755955E-17   1.17157412513393E-15
 10    6     1.15273908731620E-17   1.84438253970591E-16
 11    6     5.79025986190283E-26   9.84344176523481E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.36590338438040E-29   1.50249372281844E-28
  5    7     2.00299284526327E-16   2.40359141431592E-15
  6    7     1.11158738290613E-06   1.44506359777796E-05
  7    7     3.98956123641345E-07   5.58538573097883E-06
  8    7     7.69176066485291E-07   1.15376409972794E-05
  9    7     1.47579583245037E-12   2.36127333192059E-11
 10    7     2.92448940520241E-11   4.97163198884410E-10
 11    7     1.58646106589223E-13   2.85562991860601E-12
 12    7     4.15958654772050E-14   7.90321444066894E-13
 13    7     7.14780661972835E-18   1.42956132394567E-16
 14    7     1.78571742373509E-19   3.75000658984368E-18
  5    8     2.13442933381858E-19   2.77475813396415E-18
  6    8     5.77800597770472E-06   8.08920836878661E-05
  7    8     6.53680659738520E-06   9.80520989607781E-05
  8    8     6.87739194455559E-06   1.10038271112889E-04
  9    8     6.52690071862662E-08   1.10957312216652E-06
 10    8     4.91892488549065E-09   8.85406479388318E-08
 11    8     1.39917358437920E-13   2.65842981032049E-12
 12    8     2.05801331545214E-14   4.11602663090427E-13
 13    8     5.25011048048895E-18   1.10252320090268E-16
 14    8     3.21570983586312E-19   7.07456163889886E-18
  5    9     5.26424391848362E-48   7.36994148587706E-47
  6    9     4.93236723563489E-18   7.39855085345233E-17
  7    9     2.11828419708837E-18   3.38925471534139E-17
  8    9     6.72422386428880E-08   1.14311805692910E-06
  9    9     4.25307476234542E-08   7.65553457222175E-07
 10    9     2.44921545307044E-08   4.65350936083383E-07
 11    9     9.95468223946155E-12   1.99093644789231E-10
 12    9     5.23946324326250E-13   1.10028728108513E-11
 13    9     5.95595783268445E-15   1.31031072319058E-13
 14    9     1.40540466918070E-18   3.23243073911560E-17
 15    9     1.23308803329629E-19   2.95941127991110E-18
 16    9     1.45559909081245E-21   3.63899772703111E-20
 17    9     2.38273923169938E-24   6.19512200241839E-23
  7   10     6.74563061596480E-14   1.14675720471402E-12
  8   10     6.35286697642667E-08   1.14351605575680E-06
  9   10     9.91718685159067E-08   1.88426550180223E-06
 10   10     1.48740022824265E-06   2.97480045648530E-05
 11   10     6.41578831170669E-08   1.34731554545841E-06
 12   10     2.31680312848351E-07   5.09696688266372E-06
 13   10     3.18126832122715E-12   7.31691713882246E-11
 14   10     7.68149156643676E-14   1.84355797594482E-12
 15   10     1.98017844614836E-15   4.95044611537090E-14
 16   10     5.10087878693857E-16   1.32622848460403E-14
 17   10     9.32633079234895E-21   2.51810931393422E-19
 18   10     5.56136141510538E-24   1.55718119622951E-22
 19   10     1.52490184212560E-27   4.42221534216424E-26
 20   10     1.65690689607547E-29   4.97072068822640E-28
 21   10     1.13277798080197E-34   3.51161174048612E-33
 22   10     9.27997882740867E-38   2.96959322477077E-36
 23   10     2.51022338315615E-40   8.28373716441529E-39
 24   10     7.54504017845098E-45   2.56531366067333E-43
 25   10     4.94349194040558E-93   1.73022217914195E-91
 26   10     8.38720773261441E-92   3.01939478374119E-90
 27   10     2.12468967677972E-91   7.86135180408497E-90
 28   10     1.00000000000000E-99   1.11650834484902E-98
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.83242564892811E-15   1.86816087329634E-13
  9   11     3.24154269232564E-09   6.48308538465127E-08
 10   11     1.29181123878323E-07   2.71280360144479E-06
 11   11     2.47630967124573E-07   5.44788127674061E-06
 12   11     3.27154153141936E-07   7.52454552226452E-06
 13   11     2.56157665906262E-10   6.14778398175028E-09
 14   11     1.10638658146560E-11   2.76596645366400E-10
 15   11     4.58780648852007E-13   1.19282968701522E-11
 16   11     4.00570764790873E-14   1.08154106493536E-12
 17   11     8.78263086338859E-18   2.45913664174881E-16
 18   11     3.02131349881334E-21   8.76180914655869E-20
 19   11     2.19306212682408E-23   6.57918638047225E-22
 20   11     9.50583657096968E-26   2.94680933700060E-24
 21   11     2.79745005485428E-30   8.95184017553369E-29
 22   11     6.95217109542647E-33   2.29421646149074E-31
 23   11     2.91866421581877E-36   9.92345833378381E-35
 24   11     6.69597461783119E-40   2.34359111624092E-38
 25   11     8.47843481339852E-45   3.05223653282347E-43
 26   11     1.37858240251225E-50   5.10075488929532E-49
 27   11     1.49528928141499E-80   5.68209926937698E-79
 28   11     1.32197524682997E-90   5.15570346263689E-89
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.47678714404386E-13   4.95357428808773E-12
  9   12     6.81260992505284E-10   1.43064808426110E-08
 10   12     2.66182600931953E-07   5.85601722050297E-06
 11   12     8.89785791201581E-08   2.04650731976364E-06
 12   12     3.86330146287007E-07   9.27192351088818E-06
 13   12     9.42961728529437E-07   2.35740432132359E-05
 14   12     9.54944403740804E-07   2.48285544972609E-05
 15   12     1.91919744104470E-11   5.18183309082070E-10
 16   12     1.26504711973515E-12   3.54213193525841E-11
 17   12     2.08541236953169E-14   6.04769587164191E-13
 18   12     3.83929790301695E-15   1.15178937090509E-13
 19   12     3.28009984935128E-19   1.01683095329890E-17
 20   12     3.29704900462685E-21   1.05505568148059E-19
 21   12     6.55953080086728E-25   2.16464516428620E-23
 22   12     1.72879167131109E-27   5.87789168245770E-26
