    time    temp    dens
   2.62799489382112E+04   1.00000000000000E-02   4.37609000377014E-14
     nin     zin       y       x
  1    0     9.99171625796243E-12   9.99171625796243E-12
  0    1     9.11626349077979E-02   9.11626349077979E-02
  1    1     1.58406960175553E-06   3.16813920351107E-06
  2    1     4.91443348247708E-07   1.47433004474312E-06
  1    2     1.81901638424729E-06   5.45704915274188E-06
  2    2     2.21332686683849E-01   8.85330746735395E-01
  4    2     3.15221518342374E-29   1.89132911005424E-28
  3    3     9.71002362697203E-14   5.82601417618322E-13
  4    3     7.49000644932255E-10   5.24300451452579E-09
  5    3     2.57345861565643E-30   2.05876689252514E-29
  6    3     1.91503720576805E-51   1.72353348519125E-50
  3    4     1.45315840843719E-10   1.01721088590603E-09
  5    4     3.65400431837920E-13   3.28860388654128E-12
  6    4     1.12059585272521E-13   1.12059585272521E-12
  7    4     4.19093830897515E-34   4.61003213987267E-33
  8    4     2.02350880289505E-57   2.42821056347406E-56
  3    5     7.51239391215109E-39   6.00991512972087E-38
  5    5     1.45626496740959E-09   1.45626496740959E-08
  6    5     1.94478931535051E-06   2.13926824688556E-05
  7    5     1.09696551808035E-23   1.31635862169642E-22
  8    5     2.44145113638647E-26   3.17388647730241E-25
  9    5     9.52942371505425E-53   1.33411932010759E-51
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     5.98650039422619E-22   5.98650039422619E-21
  5    6     5.91109070284927E-13   6.50219977313419E-12
  6    6     4.39310658557281E-06   5.27172790268737E-05
  7    6     1.55213280893173E-06   2.01777265161124E-05
  8    6     3.29460455424768E-10   4.61244637594676E-09
  9    6     9.84605286093791E-26   1.47690792914069E-24
 10    6     2.59326316561024E-25   4.14922106497639E-24
 11    6     1.15562277143059E-49   1.96455871143200E-48
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     5.42699485815663E-66   5.96969434397230E-65
  5    7     2.15456343500032E-24   2.58547612200039E-23
  6    7     9.35609458280676E-18   1.21629229576488E-16
  7    7     6.06694568264113E-06   8.49372395569758E-05
  8    7     7.24953859976746E-06   1.08743078996512E-04
  9    7     3.35833226468096E-22   5.37333162348953E-21
 10    7     4.79018387926509E-22   8.14331259475065E-21
 11    7     5.36106057118977E-23   9.64990902814158E-22
 12    7     1.24400685175533E-23   2.36361301833512E-22
 13    7     3.24593151349152E-27   6.49186302698305E-26
 14    7     2.34978970774322E-36   4.93455838626077E-35
  5    8     1.05312805299437E-40   1.36906646889268E-39
  6    8     4.12336960432467E-21   5.77271744605453E-20
  7    8     3.82879442447545E-18   5.74319163671317E-17
  8    8     6.87980909133747E-06   1.10076945461400E-04
  9    8     1.28178854167940E-07   2.17904052085499E-06
 10    8     1.00258395079163E-07   1.80465111142493E-06
 11    8     3.55605583905326E-21   6.75650609420119E-20
 12    8     1.41532666778129E-22   2.83065333556258E-21
 13    8     1.00818679488655E-26   2.11719226926176E-25
 14    8     1.01502763934649E-35   2.23306080656227E-34
  5    9     4.27100380401676E-48   5.97940532562347E-47
  6    9     8.05012031901189E-16   1.20751804785178E-14
  7    9     1.98842669737476E-15   3.18148271579961E-14
  8    9     8.26307604047091E-21   1.40472292688006E-19
  9    9     6.21416411724119E-09   1.11854954110341E-07
 10    9     1.23276052409701E-07   2.34224499578433E-06
 11    9     1.00852629964120E-20   2.01705259928239E-19
 12    9     1.02704768572491E-21   2.15680014002232E-20
 13    9     1.96774630072494E-24   4.32904186159488E-23
 14    9     1.60325033396629E-27   3.68747576812247E-26
 15    9     4.73014309999628E-35   1.13523434399911E-33
 16    9     7.43558682054486E-38   1.85889670513622E-36
 17    9     1.31615832772607E-42   3.42201165208778E-41
  7   10     1.61388422311751E-28   2.74360317929977E-27
  8   10     9.56338853791242E-23   1.72140993682424E-21
  9   10     9.58967422922189E-20   1.82203810355216E-18
 10   10     1.49211560371343E-06   2.98423120742686E-05
 11   10     1.93674833990361E-07   4.06717151379758E-06
 12   10     2.58480639018571E-07   5.68657405840855E-06
 13   10     1.34669456297934E-21   3.09739749485249E-20
 14   10     7.21438343860081E-21   1.73145202526420E-19
 15   10     7.66366184624933E-25   1.91591546156233E-23
 16   10     2.30269843266159E-25   5.98701592492013E-24
 17   10     1.44597373418337E-30   3.90412908229509E-29
 18   10     8.20828254667263E-32   2.29831911306834E-30
 19   10     8.34591858463285E-46   2.42031638954353E-44
 20   10     9.29381656599642E-48   2.78814496979893E-46
 21   10     2.01304503384000E-53   6.24043960490401E-52
 22   10     1.79236757768225E-56   5.73557624858321E-55
 23   10     9.09090018760567E-60   2.99999706190987E-58
 24   10     1.40851908884278E-63   4.78896490206546E-62
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.78894920920428E-24   3.39900349748813E-23
  9   11     2.10006849950456E-22   4.20013699900911E-21
 10   11     2.64447678557590E-20   5.55340124970940E-19
 11   11     4.85460734537893E-07   1.06801361598336E-05
 12   11     4.14945893475563E-07   9.54375554993794E-06
 13   11     2.74041786935979E-10   6.57700288646349E-09
 14   11     2.79628145979883E-19   6.99070364949707E-18
 15   11     2.08754204919484E-22   5.42760932790659E-21
 16   11     1.53515239845142E-23   4.14491147581884E-22
 17   11     1.48751079703429E-28   4.16503023169602E-27
 18   11     9.90029659326830E-29   2.87108601204781E-27
 19   11     1.86767991845859E-41   5.60303975537576E-40
 20   11     6.30007918469345E-43   1.95302454725497E-41
 21   11     2.24298070915872E-48   7.17753826930792E-47
 22   11     2.69446055407986E-51   8.89171982846353E-50
 23   11     2.91562339110513E-55   9.91311952975745E-54
 24   11     8.89739159010034E-59   3.11408705653512E-57
 25   11     7.37940268035525E-70   2.65658496492789E-68
 26   11     1.00722963268329E-76   3.72674964092816E-75
 27   11     1.00000000000000E-99   1.00000000000000E-99
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     8.93094692448251E-27   1.78618938489650E-25
  9   12     2.41587018261357E-25   5.07332738348850E-24
 10   12     7.45889910625481E-22   1.64095780337606E-20
 11   12     8.65662452468555E-20   1.99102364067768E-18
 12   12     4.19988158713910E-07   1.00797158091338E-05
 13   12     1.41002293549852E-06   3.52505733874629E-05
 14   12     9.55111475015954E-07   2.48328983504148E-05
 15   12     2.69804266437236E-18   7.28471519380538E-17
 16   12     1.11550914295396E-12   3.12342560027108E-11
 17   12     7.15149774389137E-24   2.07393434572850E-22
 18   12     1.41425537348619E-24   4.24276612045856E-23
 19   12     7.48422961140399E-29   2.32011117953524E-27
 20   12     6.22916394109738E-29   1.99333246115116E-27
 21   12     1.11719296828372E-36   3.68673679533626E-35
 22   12     2.41468504767119E-37   8.20992916208206E-36
 23   12     1.05086841064085E-46   3.67803943724299E-45
 24   12     1.98202415320596E-50   7.13528695154144E-49
 25   12     3.55463084352460E-51   1.31521341210410E-49
 26   12     2.74248614793649E-54   1.04214473621587E-52
 27   12     1.24416865070712E-61   4.85225773775778E-60
 28   12     3.82647475345402E-84   1.53058990138161E-82
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     3.28492455432830E-40   6.89834156408942E-39
  9   13     5.32594836679508E-27   1.17170864069492E-25
 10   13     3.61022054952857E-24   8.30350726391572E-23
 11   13     1.71615615283258E-21   4.11877476679820E-20
 12   13     2.14508834338924E-20   5.36272085847311E-19
 13   13     2.15310159696613E-07   5.59806415211195E-06
 14   13     1.77353833942394E-06   4.78855351644463E-05
 15   13     1.99355267619392E-15   5.58194749334298E-14
 16   13     8.17384371957318E-18   2.37041467867622E-16
 17   13     1.46945994384842E-21   4.40837983154526E-20
 18   13     6.85296318918437E-23   2.12441858864716E-21
 19   13     7.17472235946041E-28   2.29591115502733E-26
 20   13     5.16132585531957E-27   1.70323753225546E-25
 21   13     3.44953002887608E-34   1.17284020981787E-32
 22   13     1.55345503198830E-35   5.43709261195906E-34
 23   13     1.00857928493358E-42   3.63088542576088E-41
 24   13     1.82854350703846E-46   6.76561097604231E-45
 25   13     5.93385030119505E-48   2.25486311445412E-46
 26   13     2.22888187681166E-51   8.69263931956548E-50
 27   13     3.03779319668112E-57   1.21511727867245E-55
 28   13     2.15318387415315E-61   8.82805388402792E-60
 29   13     3.48713000409778E-96   1.46459460172107E-94
 30   13     1.00000000000000E-99   1.00000000000000E-99
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     8.36819722984237E-43   1.84100339056532E-41
  9   14     2.55933850216256E-40   5.88647855497390E-39
 10   14     2.75730083829131E-25   6.61752201189914E-24
 11   14     5.28873614509765E-24   1.32218403627441E-22
 12   14     4.26609448282173E-22   1.10918456553365E-20
 13   14     7.10622568530594E-20   1.91868093503260E-18
 14   14     3.91078746697989E-06   1.09502049075437E-04
 15   14     3.44412839202839E-06   9.98797233688234E-05
 16   14     4.04278611533571E-06   1.21283583460071E-04
 17   14     8.09961841557463E-10   2.51088170882814E-08
 18   14     3.88586025978221E-10   1.24347528313031E-08
 19   14     3.29317986812581E-23   1.08674935648152E-21
 20   14     2.02883643815613E-23   6.89804388973084E-22
 21   14     9.60589874973725E-28   3.36206456240804E-26
 22   14     6.48609076049407E-30   2.33499267377787E-28
 23   14     5.05240597275960E-33   1.86939020992105E-31
 24   14     9.65016936173637E-34   3.66706435745982E-32
 25   14     5.32762287917910E-43   2.07777292287985E-41
 26   14     4.38589188169257E-45   1.75435675267703E-43
 27   14     3.85808000530761E-50   1.58181280217612E-48
 28   14     8.03805913505010E-54   3.37598483672104E-52
 29   14     7.32791359022495E-66   3.15100284379673E-64
 30   14     1.84697531236353E-73   8.12669137439955E-72
 31   14     1.00000000000000E-99   1.00000000000000E-99
 32   14     1.00000000000000E-99   1.00000000000000E-99
 33   14     1.00000000000000E-99   1.00000000000000E-99
 34   14     1.00000000000000E-99   1.00000000000000E-99
 35   14     1.00000000000000E-99   1.00000000000000E-99
 36   14     1.00000000000000E-99   1.00000000000000E-99
 37   14     1.00000000000000E-99   1.00000000000000E-99
