    time    temp    dens
   9.46460205253852E-01   6.23616888039974E-02   9.36812596358669E-01
     nin     zin       y       x
  1    0     4.14923011860599E-10   4.14923011860599E-10
  0    1     9.11684226598174E-02   9.11684226598174E-02
  1    1     7.57423078225268E-07   1.51484615645054E-06
  2    1     7.72685199171744E-08   2.31805559751523E-07
  1    2     1.84855380800305E-06   5.54566142400914E-06
  2    2     2.21332314103958E-01   8.85329256415832E-01
  4    2     2.65322274551313E-21   1.59193364730788E-20
  3    3     1.71739636477484E-14   1.03043781886490E-13
  4    3     5.03275105826365E-10   3.52292574078455E-09
  5    3     1.40822417355943E-16   1.12657933884754E-15
  6    3     2.79480758666572E-23   2.51532682799915E-22
  3    4     3.32116522490401E-10   2.32481565743281E-09
  5    4     5.70526270212267E-14   5.13473643191041E-13
  6    4     3.22436921615486E-14   3.22436921615486E-13
  7    4     1.29010142485468E-21   1.41911156734014E-20
  8    4     5.28126867312776E-30   6.33752240775331E-29
  3    5     1.19768027045810E-13   9.58144216366477E-13
  5    5     1.83574906005157E-11   1.83574906005157E-10
  6    5     6.32117825856161E-08   6.95329608441777E-07
  7    5     4.84129827331923E-15   5.80955792798308E-14
  8    5     1.47814368458115E-18   1.92158678995549E-17
  9    5     3.58603170715523E-29   5.02044439001732E-28
  3    6     2.26100522111929E-13   2.03490469900736E-12
  4    6     1.45349647596457E-09   1.45349647596457E-08
  5    6     1.84768773619283E-06   2.03245650981211E-05
  6    6     4.33102035820504E-06   5.19722442984605E-05
  7    6     4.40530553047543E-07   5.72689718961806E-06
  8    6     2.78594590979279E-10   3.90032427370991E-09
  9    6     7.79464671171020E-17   1.16919700675653E-15
 10    6     1.15025493213887E-17   1.84040789142220E-16
 11    6     5.87978746505656E-26   9.99563869059616E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.53066593136238E-29   1.68373252449862E-28
  5    7     2.07786886778165E-16   2.49344264133799E-15
  6    7     1.11189765680385E-06   1.44546695384500E-05
  7    7     3.98393885498535E-07   5.57751439697949E-06
  8    7     7.66538835316884E-07   1.14980825297533E-05
  9    7     1.47193953278281E-12   2.35510325245249E-11
 10    7     2.92755189288246E-11   4.97683821790018E-10
 11    7     1.59656560384285E-13   2.87381808691714E-12
 12    7     4.21116667504744E-14   8.00121668259013E-13
 13    7     7.28857472508955E-18   1.45771494501791E-16
 14    7     1.83000769104998E-19   3.84301615120497E-18
  5    8     2.18221885167787E-19   2.83688450718123E-18
  6    8     5.78014012742780E-06   8.09219617839893E-05
  7    8     6.54015196066072E-06   9.81022794099107E-05
  8    8     6.87735640467151E-06   1.10037702474744E-04
  9    8     6.52250283539308E-08   1.10882548201682E-06
 10    8     4.89475446573621E-09   8.81055803832518E-08
 11    8     1.39255244806583E-13   2.64584965132507E-12
 12    8     2.05326959543871E-14   4.10653919087743E-13
 13    8     5.23412840175769E-18   1.09916696436911E-16
 14    8     3.21209107931903E-19   7.06660037450187E-18
  5    9     5.27259605495351E-48   7.38163447693491E-47
  6    9     4.41228745351189E-18   6.61843118026783E-17
  7    9     1.91898344991300E-18   3.07037351986080E-17
  8    9     6.73391578913204E-08   1.14476568415245E-06
  9    9     4.23490266240724E-08   7.62282479233304E-07
 10    9     2.44407691025398E-08   4.64374612948256E-07
 11    9     9.94995633253847E-12   1.98999126650769E-10
 12    9     5.23143732790129E-13   1.09860183885927E-11
 13    9     5.96391495662957E-15   1.31206129045851E-13
 14    9     1.40540778906955E-18   3.23243791485997E-17
 15    9     1.24397948149888E-19   2.98555075559732E-18
 16    9     1.49310331715664E-21   3.73275829289161E-20
 17    9     2.43622325831308E-24   6.33418047161401E-23
  7   10     7.10608473395017E-14   1.20803440477153E-12
  8   10     6.37828435139275E-08   1.14809118325070E-06
  9   10     9.92266030837140E-08   1.88530545859057E-06
 10   10     1.48731941771855E-06   2.97463883543710E-05
 11   10     6.40689767785218E-08   1.34544851234896E-06
 12   10     2.31418316919274E-07   5.09120297222403E-06
 13   10     3.17537225528569E-12   7.30335618715708E-11
 14   10     7.66412424775165E-14   1.83938981946040E-12
 15   10     1.99029143375848E-15   4.97572858439621E-14
 16   10     5.20271738493702E-16   1.35270652008362E-14
 17   10     9.50161233451611E-21   2.56543533031935E-19
 18   10     5.59251883441680E-24   1.56590527363670E-22
 19   10     1.55850750918696E-27   4.51967177664219E-26
 20   10     1.69389349633149E-29   5.08168048899448E-28
 21   10     1.16280805330447E-34   3.60470496524386E-33
 22   10     9.57275569035596E-38   3.06328182091391E-36
 23   10     2.63975717926868E-40   8.71119869158664E-39
 24   10     7.88658726257672E-45   2.68143966927609E-43
 25   10     5.44109299311859E-93   1.90438254759151E-91
 26   10     9.23022033529006E-92   3.32287932070442E-90
 27   10     2.33802731719704E-91   8.65070107362905E-90
 28   10     1.00000000000000E-99   1.25922827225080E-98
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
