    time    temp    dens
   9.31366846319059E-01   6.33857845858491E-02   9.83099496470697E-01
     nin     zin       y       x
  1    0     4.12255747197818E-10   4.12255747197818E-10
  0    1     9.11685380977484E-02   9.11685380977484E-02
  1    1     7.47236304156475E-07   1.49447260831295E-06
  2    1     7.46094908735002E-08   2.23828472620501E-07
  1    2     1.84828167785608E-06   5.54484503356825E-06
  2    2     2.21332297600488E-01   8.85329190401954E-01
  4    2     2.54792560573077E-21   1.52875536343846E-20
  3    3     1.66227040202044E-14   9.97362241212265E-14
  4    3     4.96786688216741E-10   3.47750681751719E-09
  5    3     1.31189053137054E-16   1.04951242509644E-15
  6    3     2.60736867384615E-23   2.34663180646154E-22
  3    4     3.38012126615318E-10   2.36608488630723E-09
  5    4     5.39556587322206E-14   4.85600928589985E-13
  6    4     3.09280648256504E-14   3.09280648256504E-13
  7    4     1.21389920905926E-21   1.33528912996519E-20
  8    4     5.15027066433457E-30   6.18032479720148E-29
  3    5     1.21694667350071E-13   9.73557338800566E-13
  5    5     1.76116694105281E-11   1.76116694105281E-10
  6    5     6.15043233241007E-08   6.76547556565108E-07
  7    5     5.03421032001159E-15   6.04105238401391E-14
  8    5     1.52487934038449E-18   1.98234314249983E-17
  9    5     3.92841520270835E-29   5.49978128379168E-28
  3    6     2.26100522009820E-13   2.03490469808838E-12
  4    6     1.45428419855156E-09   1.45428419855156E-08
  5    6     1.84822614075415E-06   2.03304875482957E-05
  6    6     4.32957406400707E-06   5.19548887680848E-05
  7    6     4.39948626505236E-07   5.71933214456807E-06
  8    6     2.77883658590611E-10   3.89037122026855E-09
  9    6     7.76303128986867E-17   1.16445469348030E-15
 10    6     1.14514789157840E-17   1.83223662652544E-16
 11    6     6.04475521489485E-26   1.02760838653212E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.88691158261225E-29   2.07560274087347E-28
  5    7     2.23344100385143E-16   2.68012920462171E-15
  6    7     1.11248700455458E-06   1.44623310592095E-05
  7    7     3.97353910180830E-07   5.56295474253162E-06
  8    7     7.61548036605061E-07   1.14232205490759E-05
  9    7     1.46454789195439E-12   2.34327662712703E-11
 10    7     2.93313492946338E-11   4.98632938008774E-10
 11    7     1.61512070665140E-13   2.90721727197252E-12
 12    7     4.30714939315619E-14   8.18358384699676E-13
 13    7     7.55504564382908E-18   1.51100912876582E-16
 14    7     1.91534678484092E-19   4.02222824816594E-18
  5    8     2.27429687732782E-19   2.95658594052617E-18
  6    8     5.78416919527675E-06   8.09783687338746E-05
  7    8     6.54648777633987E-06   9.81973166450980E-05
  8    8     6.87728895271905E-06   1.10036623243505E-04
  9    8     6.51417609157530E-08   1.10740993556780E-06
 10    8     4.84918075902351E-09   8.72852536624231E-08
 11    8     1.38010119301467E-13   2.62219226672788E-12
 12    8     2.04423957104031E-14   4.08847914208061E-13
 13    8     5.20366283920786E-18   1.09276919623365E-16
 14    8     3.20481555658592E-19   7.05059422448902E-18
  5    9     5.28848077717476E-48   7.40387308804467E-47
  6    9     3.59583422013477E-18   5.39375133020216E-17
  7    9     1.60265881259325E-18   2.56425410014921E-17
  8    9     6.75229469179213E-08   1.14789009760466E-06
  9    9     4.20136562160256E-08   7.56245811888460E-07
 10    9     2.43448436545522E-08   4.62552029436491E-07
 11    9     9.94027862133998E-12   1.98805572426800E-10
 12    9     5.21585317222784E-13   1.09532916616785E-11
 13    9     5.97856267114999E-15   1.31528378765300E-13
 14    9     1.40524158359262E-18   3.23205564226301E-17
 15    9     1.26402091476681E-19   3.03365019544034E-18
 16    9     1.56545198491905E-21   3.91362996229762E-20
 17    9     2.53907319907260E-24   6.60159031758877E-23
  7   10     7.82031957891137E-14   1.32945432841493E-12
  8   10     6.42552731400436E-08   1.15659491652078E-06
  9   10     9.93288167282719E-08   1.88724751783717E-06
 10   10     1.48716564312018E-06   2.97433128624035E-05
 11   10     6.39017052358811E-08   1.34193580995350E-06
 12   10     2.30921998463958E-07   5.08028396620708E-06
 13   10     3.16423490793167E-12   7.27774028824283E-11
 14   10     7.63125042184739E-14   1.83150010124337E-12
 15   10     2.00877031362587E-15   5.02192578406467E-14
 16   10     5.39497745202317E-16   1.40269413752602E-14
 17   10     9.83686096513847E-21   2.65595246058739E-19
 18   10     5.78620687014803E-24   1.62013792364145E-22
 19   10     1.62314964818369E-27   4.70713397973270E-26
 20   10     1.76499204183781E-29   5.29497612551343E-28
 21   10     1.22068784577570E-34   3.78413232190468E-33
 22   10     1.01403489658352E-37   3.24491166906727E-36
 23   10     2.89921439721544E-40   9.56740751081096E-39
 24   10     8.56243624787680E-45   2.91122832427811E-43
 25   10     6.50524182992434E-93   2.27683464047352E-91
 26   10     1.10322254798961E-91   3.97160117276260E-90
 27   10     2.79398720172822E-91   1.03377526463944E-89
 28   10     1.00000000000000E-99   1.57537122631630E-98
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.72988449695381E-15   1.84867805442122E-13
  9   11     3.38592561732660E-09   6.77185123465321E-08
 10   11     1.29363220401595E-07   2.71662762843351E-06
 11   11     2.46931852462251E-07   5.43250075416953E-06
 12   11     3.26694112110379E-07   7.51396457853872E-06
 13   11     2.53684174669820E-10   6.08842019207567E-09
 14   11     1.09961072417717E-11   2.74902681044291E-10
 15   11     4.62786878953554E-13   1.20324588527924E-11
 16   11     4.17018736642149E-14   1.12595058893380E-12
 17   11     9.20261608540995E-18   2.57673250391479E-16
 18   11     2.51540871522460E-21   7.29468527415133E-20
 19   11     2.34932160933885E-23   7.04796482801654E-22
 20   11     1.01020250495538E-25   3.13162776536169E-24
 21   11     2.97451708820512E-30   9.51845468225640E-29
 22   11     7.42208004730084E-33   2.44928641560928E-31
 23   11     3.16506083157887E-36   1.07612068273682E-34
 24   11     7.45359398009551E-40   2.60875789303343E-38
 25   11     9.73106605661327E-45   3.50318378038078E-43
 26   11     1.56846881472556E-50   5.80333461448457E-49
 27   11     1.84841395642267E-80   7.02397303440613E-79
 28   11     1.71349816663179E-90   6.68264284986396E-89
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.94780649570247E-13   5.89561299140495E-12
  9   12     7.90600755255222E-10   1.66026158603597E-08
 10   12     2.67712140730144E-07   5.88966709606317E-06
 11   12     8.94937420442917E-08   2.05835606701871E-06
 12   12     3.85416770854749E-07   9.25000250051397E-06
 13   12     9.40939357223886E-07   2.35234839305971E-05
 14   12     9.53210933624250E-07   2.47834842742305E-05
 15   12     1.90751108714822E-11   5.15027993530019E-10
 16   12     1.26052094155735E-12   3.52945863636057E-11
 17   12     2.10309122042287E-14   6.09896453922633E-13
 18   12     3.97726206978752E-15   1.19317862093626E-13
 19   12     3.45706214705357E-19   1.07168926558661E-17
 20   12     3.54987608573388E-21   1.13596034743484E-19
 21   12     7.08838467508870E-25   2.33916694277927E-23
 22   12     1.83909809553133E-27   6.25293352480653E-26
 23   12     1.08482036290014E-28   3.79687127015048E-27
 24   12     1.19201465032785E-32   4.29125274118028E-31
 25   12     6.63435394578101E-35   2.45471095993897E-33
 26   12     6.23721745344772E-37   2.37014263231014E-35
 27   12     7.57088332889176E-44   2.95264449826779E-42
 28   12     1.91966222850055E-51   7.67864891400220E-50
 29   12     1.29356796190209E-90   5.30362864379856E-89
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     5.95907257468479E-18   1.25140524068381E-16
  9   13     1.95974799205855E-15   4.31144558252882E-14
 10   13     7.27706978476885E-13   1.67372605049683E-11
 11   13     1.96452714243540E-08   4.71486514184496E-07
 12   13     4.65666395344215E-07   1.16416598836054E-05
 13   13     1.06475833497973E-31   2.76837167094730E-30
 14   13     1.11519129307960E-06   3.01101649131493E-05
 15   13     1.74452646606677E-09   4.88467410498696E-08
 16   13     8.66824684018883E-11   2.51379158365476E-09
 17   13     2.21985813872523E-12   6.65957441617569E-11
 18   13     1.73294386886839E-13   5.37212599349202E-12
 19   13     1.92484321198926E-18   6.15949827836563E-17
 20   13     3.41211646296902E-18   1.12599843277978E-16
 21   13     1.56117525854862E-21   5.30799587906532E-20
 22   13     1.53610749132418E-24   5.37637621963462E-23
 23   13     9.96058310147874E-26   3.58580991653235E-24
 24   13     5.34270455112128E-29   1.97680068391487E-27
 25   13     1.34021167235677E-31   5.09280435495573E-30
 26   13     2.48360041380671E-34   9.68604161384617E-33
 27   13     6.19693540496813E-41   2.47877416198725E-39
 28   13     5.98764398251021E-43   2.45493403282919E-41
 29   13     1.28836232430698E-59   5.41112176208931E-58
 30   13     1.30339686609578E-66   5.60460652421186E-65
