    time    temp    dens
   9.56574519633487E-01   6.16936209545790E-02   9.07409604499315E-01
     nin     zin       y       x
  1    0     4.16720322099451E-10   4.16720322099451E-10
  0    1     9.11683477858588E-02   9.11683477858588E-02
  1    1     7.64154656533550E-07   1.52830931306710E-06
  2    1     7.90716595672174E-08   2.37214978701652E-07
  1    2     1.84869841437306E-06   5.54609524311918E-06
  2    2     2.21332324664128E-01   8.85329298656511E-01
  4    2     2.72311386159794E-21   1.63386831695876E-20
  3    3     1.75452550048153E-14   1.05271530028892E-13
  4    3     5.07464147389953E-10   3.55224903172967E-09
  5    3     1.47302698094137E-16   1.17842158475310E-15
  6    3     2.92151598731195E-23   2.62936438858075E-22
  3    4     3.28351519233027E-10   2.29846063463119E-09
  5    4     5.91220091744264E-14   5.32098082569838E-13
  6    4     3.31123676650222E-14   3.31123676650221E-13
  7    4     1.34134224098897E-21   1.47547646508786E-20
  8    4     5.36196232006173E-30   6.43435478407408E-29
  3    5     1.18500163538591E-13   9.48001308308729E-13
  5    5     1.88579287137161E-11   1.88579287137161E-10
  6    5     6.43232814244576E-08   7.07556095669034E-07
  7    5     4.71333088351620E-15   5.65599706021944E-14
  8    5     1.44794720942196E-18   1.88233137224855E-17
  9    5     3.37623968507516E-29   4.72673555910522E-28
  3    6     2.26100522169016E-13   2.03490469952115E-12
  4    6     1.45296884038459E-09   1.45296884038459E-08
  5    6     1.84733454972707E-06   2.03206800469977E-05
  6    6     4.33195548319148E-06   5.19834657982978E-05
  7    6     4.40906739429813E-07   5.73178761258757E-06
  8    6     2.79056083853721E-10   3.90678517395209E-09
  9    6     7.81402626800140E-17   1.17210394020021E-15
 10    6     1.15328456835811E-17   1.84525530937297E-16
 11    6     5.76960080554382E-26   9.80832136942450E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.33041194468250E-29   1.46345313915075E-28
  5    7     1.98655103385594E-16   2.38386124062713E-15
  6    7     1.11151667346245E-06   1.44497167550118E-05
  7    7     3.99085728288809E-07   5.58720019604333E-06
  8    7     7.69778042134985E-07   1.15466706320248E-05
  9    7     1.47667110618041E-12   2.36267376988866E-11
 10    7     2.92377916958544E-11   4.97042458829524E-10
 11    7     1.58412510734774E-13   2.85142519322593E-12
 12    7     4.14772985818360E-14   7.88068673054884E-13
 13    7     7.11568711440393E-18   1.42313742288079E-16
 14    7     1.77568702503527E-19   3.72894275257407E-18
  5    8     2.12360484613971E-19   2.76068629998162E-18
  6    8     5.77751832388527E-06   8.08852565343937E-05
  7    8     6.53604324252127E-06   9.80406486378190E-05
  8    8     6.87740004646228E-06   1.10038400743396E-04
  9    8     6.52790438212321E-08   1.10974374496095E-06
 10    8     4.92445056174200E-09   8.86401101113560E-08
 11    8     1.40068888047368E-13   2.66130887289998E-12
 12    8     2.05909329100243E-14   4.11818658200486E-13
 13    8     5.25374661145083E-18   1.10328678840467E-16
 14    8     3.21651319459659E-19   7.07632902811251E-18
  5    9     5.26234155403891E-48   7.36727817565448E-47
  6    9     5.06102986929811E-18   7.59154480394717E-17
  7    9     2.16738809315896E-18   3.46782094905433E-17
  8    9     6.72201354584957E-08   1.14274230279443E-06
  9    9     4.25726749623980E-08   7.66308149323164E-07
 10    9     2.45039536010100E-08   4.65575118419189E-07
 11    9     9.95572301644423E-12   1.99114460328885E-10
 12    9     5.24127416753427E-13   1.10066757518220E-11
 13    9     5.95412070701080E-15   1.30990655554238E-13
 14    9     1.40539487708529E-18   3.23240821729617E-17
 15    9     1.23057254789731E-19   2.95337411495354E-18
 16    9     1.44711002395873E-21   3.61777505989681E-20
 17    9     2.37061503745980E-24   6.16359909739547E-23
  7   10     6.66498947553081E-14   1.13304821084024E-12
  8   10     6.34702020524071E-08   1.14246363694333E-06
  9   10     9.91593024503604E-08   1.88402674655685E-06
 10   10     1.48741862998187E-06   2.97483725996374E-05
 11   10     6.41782288146255E-08   1.34774280510714E-06
 12   10     2.31740088233101E-07   5.09828194112823E-06
 13   10     3.18261522636971E-12   7.32001502065033E-11
 14   10     7.68545498624497E-14   1.84450919669879E-12
 15   10     1.97783566209108E-15   4.94458915522770E-14
 16   10     5.07761446463513E-16   1.32017976080513E-14
 17   10     9.28650592698389E-21   2.50735660028565E-19
 18   10     5.57634024572779E-24   1.56137526880378E-22
 19   10     1.51728517330345E-27   4.40012700258001E-26
 20   10     1.64852115693852E-29   4.94556347081555E-28
 21   10     1.12597743657070E-34   3.49053005336918E-33
 22   10     9.21384418219481E-38   2.94843013830234E-36
 23   10     2.48137087555056E-40   8.18852388931685E-39
 24   10     7.46856097626388E-45   2.53931073192972E-43
 25   10     4.83571815876529E-93   1.69250135556785E-91
