    time    temp    dens
   1.53045740947761E-01   9.82644374007640E-01   3.52983557184261E+03
     nin     zin       y       x
  1    0     5.14612317139523E-11   5.14612317139523E-11
  0    1     9.15266390784042E-02   9.15266390784042E-02
  1    1     2.84141374557476E-09   5.68282749114952E-09
  2    1     3.33545881808550E-11   1.00063764542565E-10
  1    2     1.57678222420499E-07   4.73034667261496E-07
  2    2     2.21306861464544E-01   8.85227445858175E-01
  4    2     8.32406736749176E-29   4.99444042049506E-28
  3    3     8.56352352717422E-17   5.13811411630453E-16
  4    3     3.46242507879028E-13   2.42369755515319E-12
  5    3     1.71470485040715E-22   1.37176388032572E-21
  6    3     8.83670115234295E-29   7.95303103710865E-28
  3    4     7.30597774498233E-08   5.11418442148763E-07
  5    4     5.84186470022380E-20   5.25767823020142E-19
  6    4     3.35581145667504E-23   3.35581145667504E-22
  7    4     2.64519981206070E-37   2.90971979326677E-36
  8    4     7.06857464131909E-44   8.48228956958290E-43
  3    5     9.47374765991430E-15   7.57899812793144E-14
  5    5     1.76948990101650E-13   1.76948990101650E-12
  6    5     1.51056353899126E-16   1.66161989289038E-15
  7    5     4.67487274158085E-21   5.60984728989702E-20
  8    5     1.09658877634160E-25   1.42556540924408E-24
  9    5     1.35592167905146E-37   1.89829035067205E-36
  3    6     6.61538439032258E-16   5.95384595129032E-15
  4    6     1.05388711409850E-13   1.05388711409850E-12
  5    6     3.57887365320196E-08   3.93676101852216E-07
  6    6     1.87248777952151E-09   2.24698533542582E-08
  7    6     9.39270178689715E-14   1.22105123229663E-12
  8    6     9.67073289728577E-15   1.35390260562001E-13
  9    6     1.22633153151935E-26   1.83949729727902E-25
 10    6     4.82122121872158E-26   7.71395394995452E-25
 11    6     1.17979553581701E-38   2.00565241088892E-37
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.15613087922715E-25   1.00717439671499E-23
  5    7     6.26457951637422E-13   7.51749541964906E-12
  6    7     1.59925363744050E-09   2.07902972867266E-08
  7    7     3.64060052063026E-08   5.09684072888236E-07
  8    7     3.37803475092849E-13   5.06705212639273E-12
  9    7     1.43002869734483E-18   2.28804591575172E-17
 10    7     4.41753147347471E-12   7.50980350490700E-11
 11    7     2.88028189630260E-17   5.18450741334468E-16
 12    7     2.97663072063121E-18   5.65559836919930E-17
 13    7     5.62668204374088E-25   1.12533640874818E-23
 14    7     1.97937527480529E-21   4.15668807709110E-20
  5    8     9.01584603957968E-13   1.17205998514536E-11
  6    8     3.94054967568468E-07   5.51676954595855E-06
  7    8     1.37994208163060E-05   2.06991312244589E-04
  8    8     4.55592681653400E-06   7.28948290645441E-05
  9    8     4.82141699477845E-14   8.19640889112336E-13
 10    8     2.05475070426547E-18   3.69855126767785E-17
 11    8     2.91721056187806E-21   5.54270006756831E-20
 12    8     1.37004280142781E-19   2.74008560285562E-18
 13    8     3.26242361397173E-29   6.85108958934062E-28
 14    8     6.53679990783091E-31   1.43809597972280E-29
  5    9     6.90198041460737E-46   9.66277258045031E-45
  6    9     3.80845999978441E-22   5.71268999967662E-21
  7    9     3.07662974367277E-16   4.92260758987643E-15
  8    9     6.37854773534072E-10   1.08435311500792E-08
  9    9     8.10895962780301E-13   1.45961273300454E-11
 10    9     1.03509033090420E-13   1.96667162871797E-12
 11    9     4.32835071590198E-19   8.65670143180395E-18
 12    9     5.34985968219366E-22   1.12347053326067E-20
 13    9     4.63419699310437E-22   1.01952333848296E-20
 14    9     1.50017466276263E-27   3.45040172435404E-26
 15    9     2.29969434738718E-30   5.51926643372923E-29
 16    9     3.06129888784748E-32   7.65324721961869E-31
 17    9     6.21976668974460E-34   1.61713933933360E-32
  7   10     1.70008858222394E-11   2.89015058978070E-10
  8   10     2.42432358139885E-07   4.36378244651793E-06
  9   10     8.27199089786492E-08   1.57167827059433E-06
 10   10     4.70113152420478E-08   9.40226304840956E-07
 11   10     5.61494707814187E-12   1.17913888640979E-10
 12   10     6.21739476740268E-13   1.36782684882859E-11
 13   10     8.27598800394570E-20   1.90347724090751E-18
 14   10     5.73374616773286E-21   1.37609908025589E-19
 15   10     1.36289053799377E-23   3.40722634498442E-22
 16   10     5.49241479867457E-25   1.42802784765539E-23
 17   10     9.17859371769545E-31   2.47822030377777E-29
 18   10     1.27437067974600E-33   3.56823790328880E-32
 19   10     2.34190760574464E-36   6.79153205665947E-35
 20   10     1.90657974019252E-39   5.71973922057757E-38
 21   10     5.68072594598788E-45   1.76102504325624E-43
 22   10     1.65229279586650E-47   5.28733694677279E-46
 23   10     2.06467082752936E-51   6.81341373084689E-50
 24   10     6.14706327849675E-54   2.09000151468890E-52
 25   10     1.53567436175444E-86   5.37486026614055E-85
 26   10     2.50438850310903E-95   9.01579861119250E-94
 27   10     5.77481416294826E-95   2.13668124029086E-93
