    time    temp    dens
   3.05389885110397E-01   2.15026866864239E-01   3.73944126061559E+01
     nin     zin       y       x
  1    0     3.07499100678023E-10   3.07499100678023E-10
  0    1     9.11952979537891E-02   9.11952979537891E-02
  1    1     1.22806441491120E-07   2.45612882982240E-07
  2    1     1.11931160129690E-08   3.35793480389071E-08
  1    2     1.32054744066193E-06   3.96164232198578E-06
  2    2     2.21325417434342E-01   8.85301669737367E-01
  4    2     1.31549994751749E-23   7.89299968510492E-23
  3    3     1.32708494834016E-15   7.96250969004099E-15
  4    3     8.86014668646048E-11   6.20210268052234E-10
  5    3     2.35466591544043E-20   1.88373273235234E-19
  6    3     1.15529984203284E-25   1.03976985782955E-24
  3    4     1.06322679862938E-08   7.44258759040565E-08
  5    4     4.78184084185440E-17   4.30365675766896E-16
  6    4     3.63165017240883E-17   3.63165017240883E-16
  7    4     7.65964803935149E-27   8.42561284328663E-26
  8    4     3.98697711965563E-34   4.78437254358676E-33
  3    5     4.58036527878002E-14   3.66429222302401E-13
  5    5     1.48862974780549E-14   1.48862974780549E-13
  6    5     4.38633586534823E-11   4.82496945188305E-10
  7    5     6.92700898269910E-17   8.31241077923892E-16
  8    5     4.24496189545340E-19   5.51845046408942E-18
  9    5     7.25517947363571E-28   1.01572512630900E-26
  3    6     2.26060075740001E-13   2.03454068166001E-12
  4    6     1.48722481554364E-09   1.48722481554364E-08
  5    6     1.87829527474168E-06   2.06612480221585E-05
  6    6     3.42314054605508E-06   4.10776865526609E-05
  7    6     2.73652399553474E-07   3.55748119419516E-06
  8    6     1.28175568729447E-10   1.79445796221225E-09
  9    6     1.04443170501941E-18   1.56664755752911E-17
 10    6     2.08342147368372E-19   3.33347435789395E-18
 11    6     6.04271386756107E-27   1.02726135748538E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.10791963785404E-25   1.21871160163944E-24
  5    7     3.40952481622721E-10   4.09142977947266E-09
  6    7     1.27755195951717E-06   1.66081754737231E-05
