    time    temp    dens
   9.99575480846955E-01   5.90051750604979E-02   7.95267094569694E-01
     nin     zin       y       x
  1    0     4.24443633922691E-10   4.24443633922691E-10
  0    1     9.11680498540013E-02   9.11680498540013E-02
  1    1     7.91949908146216E-07   1.58389981629243E-06
  2    1     8.69096507086426E-08   2.60728952125928E-07
  1    2     1.84902663333739E-06   5.54707990001216E-06
  2    2     2.21332365512481E-01   8.85329462049925E-01
  4    2     3.01283291780184E-21   1.80769975068110E-20
  3    3     1.91365474614301E-14   1.14819284768581E-13
  4    3     5.23943262083540E-10   3.66760283458478E-09
  5    3     1.74785084105162E-16   1.39828067284130E-15
  6    3     3.46391615496228E-23   3.11752453946606E-22
  3    4     3.13820882217369E-10   2.19674617552158E-09
  5    4     6.78108959070913E-14   6.10298063163821E-13
  6    4     3.66798136340986E-14   3.66798136340986E-13
  7    4     1.55953714623677E-21   1.71549086086045E-20
  8    4     5.64387470983897E-30   6.77264965180677E-29
  3    5     1.13306449841589E-13   9.06451598732713E-13
  5    5     2.09894474567952E-11   2.09894474567952E-10
  6    5     6.87698538275992E-08   7.56468392103591E-07
  7    5     4.18735766974117E-15   5.02482920368940E-14
  8    5     1.32887716309293E-18   1.72754031202080E-17
  9    5     2.63152388848154E-29   3.68413344387415E-28
  3    6     2.26100522338501E-13   2.03490470104651E-12
  4    6     1.45072767046850E-09   1.45072767046850E-08
  5    6     1.84589701022160E-06   2.03048671124376E-05
  6    6     4.33565254377431E-06   5.20278305252917E-05
  7    6     4.42393681565186E-07   5.75111786034742E-06
  8    6     2.80895491190248E-10   3.93253687666348E-09
  9    6     7.88178404994240E-17   1.18226760749136E-15
 10    6     1.16291494136131E-17   1.86066390617810E-16
 11    6     5.30754756197220E-26   9.02283085535274E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.32983813045800E-30   8.06282194350380E-29
  5    7     1.68281683160029E-16   2.01938019792035E-15
  6    7     1.11001077882779E-06   1.44301401247613E-05
  7    7     4.01985859234528E-07   5.62780202928339E-06
  8    7     7.82688943368349E-07   1.17403341505252E-05
  9    7     1.49496884439560E-12   2.39195015103295E-11
 10    7     2.90748836749437E-11   4.94273022474042E-10
 11    7     1.53130912243640E-13   2.75635642038551E-12
 12    7     3.88612950169065E-14   7.38364605321224E-13
 13    7     6.42945337215604E-18   1.28589067443121E-16
 14    7     1.56787430282813E-19   3.29253603593908E-18
  5    8     1.89896169438733E-19   2.46865020270353E-18
  6    8     5.76701053383705E-06   8.07381474737186E-05
  7    8     6.51969574469922E-06   9.77954361704884E-05
  8    8     6.87757278922359E-06   1.10041164627578E-04
  9    8     6.54941382868817E-08   1.11340035087699E-06
 10    8     5.04371460898857E-09   9.07868629617942E-08
 11    8     1.43352364684576E-13   2.72369492900695E-12
 12    8     2.08197970945478E-14   4.16395941890956E-13
 13    8     5.33053929372355E-18   1.11941325168195E-16
 14    8     3.23157028016585E-19   7.10945461636487E-18
  5    9     5.22191861943848E-48   7.31068606721387E-47
  6    9     9.03084565205056E-18   1.35462684780758E-16
  7    9     3.66617532470982E-18   5.86588051953572E-17
  8    9     6.67479159594939E-08   1.13471457131140E-06
  9    9     4.35139706596158E-08   7.83251471873085E-07
 10    9     2.47636889382556E-08   4.70510089826856E-07
 11    9     9.97458567254193E-12   1.99491713450839E-10
 12    9     5.27808510088918E-13   1.10839787118673E-11
 13    9     5.91279787611480E-15   1.30081553274526E-13
 14    9     1.40432310442272E-18   3.22994314017225E-17
 15    9     1.17396204012777E-19   2.81750889630664E-18
 16    9     1.27165799561797E-21   3.17914498904493E-20
 17    9     2.11815017164557E-24   5.50719044627849E-23
  7   10     5.08002993006932E-14   8.63605088111785E-13
  8   10     6.21740405059840E-08   1.11913272910771E-06
  9   10     9.88828981774093E-08   1.87877506537078E-06
 10   10     1.48780920404610E-06   2.97561840809220E-05
 11   10     6.46195742004625E-08   1.35701105820971E-06
 12   10     2.33019250637220E-07   5.12642351401883E-06
 13   10     3.21159245015232E-12   7.38666263535034E-11
 14   10     7.77033964620898E-14   1.86488151509016E-12
 15   10     1.92440257869957E-15   4.81100644674893E-14
 16   10     4.57796282997053E-16   1.19027033579234E-14
 17   10     8.45311666413700E-21   2.28234149931699E-19
 18   10     4.56309392032276E-23   1.27766629769037E-21
 19   10     1.36084752764845E-27   3.94645783018050E-26
 20   10     1.47390090145740E-29   4.42170270437221E-28
 21   10     9.85030650466893E-35   3.05359501644737E-33
 22   10     7.85784535833860E-38   2.51451051466835E-36
 23   10     1.92325701989990E-40   6.34674816566967E-39
 24   10     5.95623797726389E-45   2.02512091226972E-43
 25   10     2.97211164817547E-93   1.04023907686141E-91
 26   10     5.04525980965394E-92   1.81629353147542E-90
 27   10     1.27870834907705E-91   4.73122089158508E-90
 28   10     1.00000000000000E-99   5.89708580133508E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
