    time    temp    dens
   9.75707950784871E-01   6.04679417334731E-02   8.55067234496960E-01
     nin     zin       y       x
  1    0     4.20142717021094E-10   4.20142717021094E-10
  0    1     9.11682112921094E-02   9.11682112921094E-02
  1    1     7.76684966307707E-07   1.55336993261541E-06
  2    1     8.25264601779402E-08   2.47579380533821E-07
  1    2     1.84889764798908E-06   5.54669294396725E-06
  2    2     2.21332343614796E-01   8.85329374459183E-01
  4    2     2.85362116542098E-21   1.71217269925259E-20
  3    3     1.82511162949365E-14   1.09506697769619E-13
  4    3     5.15054666726192E-10   3.60538266708334E-09
  5    3     1.59568279479269E-16   1.27654623583415E-15
  6    3     3.16263453739747E-23   2.84637108365772E-22
  3    4     3.21605788814111E-10   2.25124052169878E-09
  5    4     6.30142910140896E-14   5.67128619126807E-13
  6    4     3.47255287035995E-14   3.47255287035995E-13
  7    4     1.43845854678260E-21   1.58230440146086E-20
  8    4     5.49939035697265E-30   6.59926842836717E-29
  3    5     1.16150823493542E-13   9.29206587948339E-13
  5    5     1.98057185738039E-11   1.98057185738039E-10
  6    5     6.63563402623886E-08   7.29919742886274E-07
  7    5     4.47521900739375E-15   5.37026280887250E-14
  8    5     1.39316635697690E-18   1.81111626406997E-17
  9    5     3.01767688766733E-29   4.22474764273426E-28
  3    6     2.26100522257037E-13   2.03490470031333E-12
  4    6     1.45197120953563E-09   1.45197120953563E-08
  5    6     1.84668244709758E-06   2.03135069180733E-05
  6    6     4.33365407022622E-06   5.20038488427147E-05
  7    6     4.41589950682093E-07   5.74066935886720E-06
  8    6     2.79898163738240E-10   3.91857429233536E-09
  9    6     7.84697629440038E-17   1.17704644416006E-15
 10    6     1.15819738853460E-17   1.85311582165536E-16
 11    6     5.56248144698111E-26   9.45621845986789E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.02044905175149E-29   1.12249395692664E-28
  5    7     1.83673424061967E-16   2.20408108874360E-15
  6    7     1.11082475195489E-06   1.44407217754136E-05
  7    7     4.00384065452950E-07   5.60537691634130E-06
  8    7     7.75688237973960E-07   1.16353235696094E-05
  9    7     1.48516278463289E-12   2.37626045541263E-11
 10    7     2.91657824968099E-11   4.95818302445769E-10
 11    7     1.56059893285725E-13   2.80907807914305E-12
 12    7     4.02969664482660E-14   7.65642362517053E-13
 13    7     6.80077180043198E-18   1.36015436008640E-16
 14    7     1.67880232247031E-19   3.52548487718764E-18
  5    8     2.01898790922618E-19   2.62468428199404E-18
  6    8     5.77272007054618E-06   8.08180809876465E-05
  7    8     6.52855391397139E-06   9.79283087095709E-05
  8    8     6.87747937403538E-06   1.10039669984566E-04
  9    8     6.53775455595290E-08   1.11141827451199E-06
 10    8     4.97886867949958E-09   8.96196362309925E-08
 11    8     1.41564190118857E-13   2.68971961225829E-12
 12    8     2.06963780614668E-14   4.13927561229335E-13
 13    8     5.28919513386325E-18   1.11073097811128E-16
 14    8     3.22393547307274E-19   7.09265804076002E-18
  5    9     5.24374643280609E-48   7.34124500592853E-47
  6    9     6.55677480294154E-18   9.83516220441232E-17
  7    9     2.73431258102518E-18   4.37490012964029E-17
  8    9     6.70035241764458E-08   1.13905991099958E-06
  9    9     4.29933992523356E-08   7.73881186542040E-07
 10    9     2.46212269921615E-08   4.67803312851068E-07
 11    9     9.96518425006600E-12   1.99303685001320E-10
 12    9     5.25861983683737E-13   1.10431016573585E-11
 13    9     5.93567037938555E-15   1.30584748346482E-13
 14    9     1.40511347055038E-18   3.23176098226587E-17
 15    9     1.20529133271619E-19   2.89269919851887E-18
 16    9     1.36520560589660E-21   3.41301401474151E-20
 17    9     2.25324501004434E-24   5.85843702611529E-23
  7   10     5.90534699439588E-14   1.00390898904730E-12
  8   10     6.28870501102936E-08   1.13196690198528E-06
  9   10     9.90344497765982E-08   1.88165454575537E-06
 10   10     1.48759840897286E-06   2.97519681794572E-05
 11   10     6.43790481721860E-08   1.35196001161591E-06
 12   10     2.32326366267169E-07   5.11118005787772E-06
 13   10     3.19585985076581E-12   7.35047765676137E-11
 14   10     7.72434314223280E-14   1.85384235413587E-12
 15   10     1.95414183659316E-15   4.88535459148290E-14
 16   10     4.84895748099584E-16   1.26072894505892E-14
 17   10     8.89941938091703E-21   2.40284323284760E-19
 18   10     8.39595161696005E-24   2.35086645274881E-22
 19   10     1.44364463876275E-27   4.18656945241198E-26
 20   10     1.56731920332868E-29   4.70195760998605E-28
 21   10     1.06028643090428E-34   3.28688793580327E-33
 22   10     8.57828319195696E-38   2.74505062142623E-36
 23   10     2.21180046935913E-40   7.29894154888515E-39
 24   10     6.74635818977763E-45   2.29376178452440E-43
 25   10     3.88290074787241E-93   1.35901526175535E-91
 26   10     6.58965984074947E-92   2.37227754266981E-90
 27   10     1.66971352710373E-91   6.17794005028379E-90
 28   10     1.00000000000000E-99   8.24700188079085E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.90191012716358E-15   1.88136292416108E-13
  9   11     3.11680171430787E-09   6.23360342861575E-08
 10   11     1.29017631437314E-07   2.70937026018360E-06
 11   11     2.48270344456925E-07   5.46194757805236E-06
