    time    temp    dens
   9.72369261482493E-01   6.06783209665975E-02   8.63905288015271E-01
     nin     zin       y       x
  1    0     4.19544323217661E-10   4.19544323217661E-10
  0    1     9.11682346404239E-02   9.11682346404239E-02
  1    1     7.74517486223067E-07   1.54903497244613E-06
  2    1     8.19196537889995E-08   2.45758961366999E-07
  1    2     1.84886944925194E-06   5.54660834775583E-06
  2    2     2.21332340401137E-01   8.85329361604547E-01
  4    2     2.83102117064218E-21   1.69861270238531E-20
  3    3     1.81276551620718E-14   1.08765930972431E-13
  4    3     5.13760808051749E-10   3.59632565636224E-09
  5    3     1.57429852719628E-16   1.25943882175702E-15
  6    3     3.12048017531104E-23   2.80843215777994E-22
  3    4     3.22748993391787E-10   2.25924295374251E-09
  5    4     6.23376887342096E-14   5.61039198607886E-13
  6    4     3.44469575058923E-14   3.44469575058923E-13
  7    4     1.42150548646977E-21   1.56365603511674E-20
  8    4     5.47682108910261E-30   6.57218530692313E-29
  3    5     1.16556242611448E-13   9.32449940891584E-13
  5    5     1.96402460344491E-11   1.96402460344491E-10
  6    5     6.60080134292448E-08   7.26088147721693E-07
  7    5     4.51634187804186E-15   5.41961025365023E-14
  8    5     1.40251102031438E-18   1.82326432640869E-17
  9    5     3.07687638901779E-29   4.30762694462491E-28
  3    6     2.26100522243330E-13   2.03490470018997E-12
  4    6     1.45214524339002E-09   1.45214524339002E-08
  5    6     1.84679476122251E-06   2.03147423734476E-05
  6    6     4.33336408243361E-06   5.20003689892034E-05
  7    6     4.41473318510071E-07   5.73915314063093E-06
  8    6     2.79754045697791E-10   3.91655663976908E-09
  9    6     7.84156307735238E-17   1.17623446160286E-15
 10    6     1.15741493424283E-17   1.85186389478852E-16
 11    6     5.59847133236143E-26   9.51740126501443E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.06878968189475E-29   1.17566865008422E-28
  5    7     1.86096838145820E-16   2.23316205774984E-15
  6    7     1.11094287086631E-06   1.44422573212620E-05
  7    7     4.00158460079597E-07   5.60221844111436E-06
  8    7     7.74676728166184E-07   1.16201509224928E-05
  9    7     1.48372285839320E-12   2.37395657342912E-11
 10    7     2.91784054320358E-11   4.96032892344609E-10
 11    7     1.56470227844341E-13   2.81646410119813E-12
 12    7     4.05010553434399E-14   7.69520051525357E-13
 13    7     6.85459753271855E-18   1.37091950654371E-16
 14    7     1.69517651633976E-19   3.55987068431350E-18
  5    8     2.03667926747129E-19   2.64768304771268E-18
  6    8     5.77354265226977E-06   8.08295971317768E-05
  7    8     6.52983499270363E-06   9.79475248905545E-05
  8    8     6.87746582618417E-06   1.10039453218947E-04
  9    8     6.53606920932604E-08   1.11113176558543E-06
 10    8     4.96953380532785E-09   8.94516084959014E-08
 11    8     1.41307315751443E-13   2.68483899927741E-12
 12    8     2.06784093124792E-14   4.13568186249585E-13
 13    8     5.28316176840239E-18   1.10946397136450E-16
 14    8     3.22272646568043E-19   7.08999822449694E-18
  5    9     5.24691821935594E-48   7.34568550709831E-47
  6    9     6.26772459692663E-18   9.40158689538995E-17
  7    9     2.62517571374669E-18   4.20028114199470E-17
  8    9     6.70405444605726E-08   1.13968925582973E-06
  9    9     4.29202051051160E-08   7.72563691892087E-07
 10    9     2.46009677830894E-08   4.67418387878698E-07
 11    9     9.96366307416181E-12   1.99273261483236E-10
 12    9     5.25570840321335E-13   1.10369876467480E-11
 13    9     5.93888233579127E-15   1.30655411387408E-13
 14    9     1.40518596289470E-18   3.23192771465782E-17
 15    9     1.20969361284043E-19   2.90326467081704E-18
 16    9     1.37903573069120E-21   3.44758932672799E-20
 17    9     2.27311797283827E-24   5.91010672937951E-23
  7   10     6.03124322492791E-14   1.02531134823774E-12
  8   10     6.29880467580359E-08   1.13378484164465E-06
  9   10     9.90560123885573E-08   1.88206423538259E-06
 10   10     1.48756775637832E-06   2.97513551275664E-05
 11   10     6.43445382070090E-08   1.35123530234719E-06
 12   10     2.32226107214133E-07   5.10897435871092E-06
 13   10     3.19359050603349E-12   7.34525816387704E-11
 14   10     7.71769097252768E-14   1.85224583340664E-12
 15   10     1.95828714763287E-15   4.89571786908217E-14
 16   10     4.88811376957063E-16   1.27090958008836E-14
 17   10     8.96511889895447E-21   2.42058210271771E-19
 18   10     7.13367775159310E-24   1.99742977044607E-22
 19   10     1.45608788374737E-27   4.22265486286737E-26
 20   10     1.58107063794936E-29   4.74321191384809E-28
 21   10     1.07138996961082E-34   3.32130890579356E-33
 22   10     8.68528458990653E-38   2.77929106877009E-36
 23   10     2.25620387253073E-40   7.44547277935140E-39
 24   10     6.86631466350330E-45   2.33454698559112E-43
 25   10     4.03310408021019E-93   1.41158642807357E-91
 26   10     6.84429113863007E-92   2.46394480990683E-90
 27   10     1.73417025712843E-91   6.41642995137521E-90
 28   10     1.00000000000000E-99   8.64919096407741E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.89229374160015E-15   1.87953581090403E-13
  9   11     3.13626247063529E-09   6.27252494127058E-08
 10   11     1.29043517301239E-07   2.70991386332601E-06
 11   11     2.48168337301617E-07   5.45970342063558E-06
 12   11     3.27487253696371E-07   7.53220683501653E-06
 13   11     2.57980567348594E-10   6.19153361636625E-09
 14   11     1.11126038541262E-11   2.77815096353156E-10
 15   11     4.55674453953173E-13   1.18475358027825E-11
 16   11     3.88460746880495E-14   1.04884401657734E-12
 17   11     8.47582467075928E-18   2.37323090781260E-16
 18   11     1.21933743378972E-20   3.53607855799019E-19
 19   11     2.08561092236136E-23   6.25683276708409E-22
 20   11     9.08766332897254E-26   2.81717563198149E-24
 21   11     2.67308758578362E-30   8.55388027450758E-29
 22   11     6.62283622640314E-33   2.18553595471304E-31
 23   11     2.74750822779821E-36   9.34152797451392E-35
 24   11     6.17969648560763E-40   2.16289376996267E-38
 25   11     7.65731587014882E-45   2.75663371325357E-43
 26   11     1.25341833017896E-50   4.63764782166214E-49
 27   11     1.27751796270888E-80   4.85456825829373E-79
 28   11     1.09053392365083E-90   4.25308230223823E-89
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.17201295660503E-13   4.34402591321006E-12
  9   12     6.08521942510757E-10   1.27789607927259E-08
 10   12     2.65048126123228E-07   5.83105877471102E-06
 11   12     8.86063362678920E-08   2.03794573416152E-06
 12   12     3.86985343914316E-07   9.28764825394359E-06
 13   12     9.44445924919245E-07   2.36111481229811E-05
 14   12     9.54946569065541E-07   2.48286107957041E-05
 15   12     1.92758414666132E-11   5.20447719598557E-10
 16   12     1.26832311962554E-12   3.55130473495150E-11
 17   12     2.07177985597753E-14   6.00816158233483E-13
 18   12     3.73804687365870E-15   1.12141406209761E-13
 19   12     3.15153127549619E-19   9.76974695403820E-18
 20   12     3.12556436180813E-21   1.00018059577860E-19
 21   12     6.19330514674803E-25   2.04379069842685E-23
 22   12     1.65155573038000E-27   5.61528948329200E-26
 23   12     9.70304099577641E-29   3.39606434852174E-27
 24   12     1.08313193224661E-32   3.89927495608779E-31
 25   12     1.41667208303224E-34   5.24168670721927E-33
 26   12     6.44768653172494E-37   2.45012088205548E-35
