    time    temp    dens
   1.78940004442195E-01   5.98703422494285E-01   7.97416147128490E+02
     nin     zin       y       x
  1    0     1.20296266868467E-10   1.20296266868467E-10
  0    1     9.13151261620432E-02   9.13151261620432E-02
  1    1     9.63716124160233E-09   1.92743224832047E-08
  2    1     1.83135512094289E-09   5.49406536282867E-09
  1    2     4.61603451565078E-07   1.38481035469523E-06
  2    2     2.21289979619357E-01   8.85159918477428E-01
  4    2     5.43661189685396E-27   3.26196713811238E-26
  3    3     1.43673278450522E-16   8.62039670703129E-16
  4    3     2.29890565720388E-11   1.60923396004272E-10
  5    3     8.08977176587663E-21   6.47181741270130E-20
  6    3     2.47097550778130E-26   2.22387795700317E-25
  3    4     4.85236659650826E-07   3.39665661755579E-06
  5    4     1.86665768850628E-19   1.67999191965565E-18
  6    4     4.98807430808919E-21   4.98807430808919E-20
  7    4     1.52015890019097E-33   1.67217479021006E-32
  8    4     1.69916625743696E-40   2.03899950892436E-39
  3    5     8.41585644168949E-14   6.73268515335159E-13
  5    5     2.40349536951405E-16   2.40349536951405E-15
  6    5     5.35674587326235E-14   5.89242046058859E-13
  7    5     2.49959659979648E-20   2.99951591975577E-19
  8    5     1.59049311779038E-23   2.06764105312750E-22
  9    5     2.91849560063352E-32   4.08589384088693E-31
  3    6     1.66073296744985E-13   1.49465967070486E-12
  4    6     1.52789645681800E-10   1.52789645681800E-09
  5    6     9.40599067281883E-07   1.03465897401007E-05
  6    6     4.70902477746262E-08   5.65082973295514E-07
  7    6     7.80590668507175E-11   1.01476786905933E-09
  8    6     2.67116247002132E-13   3.73962745802985E-12
  9    6     4.67206081966138E-24   7.00809122949207E-23
 10    6     4.78071575397040E-24   7.64914520635264E-23
 11    6     3.40247046671825E-34   5.78419979342102E-33
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     6.39459273565286E-25   7.03405200921814E-24
  5    7     7.31365196766314E-10   8.77638236119576E-09
  6    7     8.49995696153404E-08   1.10499440499942E-06
  7    7     2.40705991862855E-08   3.36988388607997E-07
  8    7     5.50473065577298E-12   8.25709598365948E-11
  9    7     3.75610330679475E-17   6.00976529087160E-16
 10    7     1.60174519346410E-11   2.72296682888897E-10
 11    7     5.53882487639696E-16   9.96988477751453E-15
 12    7     1.81673993550067E-16   3.45180587745127E-15
 13    7     1.56615656351348E-21   3.13231312702695E-20
 14    7     1.87140989671813E-21   3.92996078310807E-20
  5    8     3.11192795176495E-09   4.04550633729443E-08
  6    8     6.70803802496549E-06   9.39125323495168E-05
  7    8     1.57589879911913E-05   2.36384819867870E-04
  8    8     7.03591533591990E-06   1.12574645374718E-04
  9    8     7.29388955402919E-12   1.23996122418496E-10
 10    8     5.89314773679075E-16   1.06076659262233E-14
 11    8     3.15869548025869E-19   6.00152141249150E-18
 12    8     9.38579840915672E-21   1.87715968183134E-19
 13    8     3.09106493403768E-26   6.49123636147913E-25
 14    8     8.68634362021931E-27   1.91099559644825E-25
  5    9     1.15197639831271E-46   1.61276695763780E-45
  6    9     8.11807092562890E-22   1.21771063884433E-20
