    time    temp    dens
   1.52368037136643E-01   9.98888853580044E-01   3.70734409891766E+03
     nin     zin       y       x
  1    0     4.98889756795697E-11   4.98889756795697E-11
  0    1     9.15378913019623E-02   9.15378913019623E-02
  1    1     2.72330628945401E-09   5.44661257890802E-09
  2    1     2.86832922010251E-11   8.60498766030753E-11
  1    2     1.50686887887816E-07   4.52060663663448E-07
  2    2     2.21309561166289E-01   8.85238244665156E-01
  4    2     7.25194283326559E-29   4.35116569995936E-28
  3    3     8.45841640351680E-17   5.07504984211008E-16
  4    3     2.93018382661865E-13   2.05112867863306E-12
  5    3     1.43863319276562E-22   1.15090655421250E-21
  6    3     6.94064544660753E-29   6.24658090194678E-28
  3    4     6.64334951765198E-08   4.65034466235638E-07
  5    4     6.44208304365320E-20   5.79787473928788E-19
  6    4     2.82580132397383E-23   2.82580132397383E-22
  7    4     2.01269591184072E-37   2.21396550302479E-36
  8    4     6.18955653944660E-44   7.42746784733591E-43
  3    5     8.59971754211862E-15   6.87977403369489E-14
  5    5     2.00418608627533E-13   2.00418608627533E-12
  6    5     1.19479376915250E-16   1.31427314606775E-15
  7    5     4.27243823061097E-21   5.12692587673317E-20
  8    5     9.03782590002048E-26   1.17491736700266E-24
  9    5     9.21627108962185E-38   1.29027795254706E-36
  3    6     4.82660413479756E-16   4.34394372131781E-15
  4    6     1.00358390237357E-13   1.00358390237357E-12
  5    6     3.06758149008339E-08   3.37433963909173E-07
  6    6     1.66500664355685E-09   1.99800797226822E-08
  7    6     9.84919495987343E-14   1.28039534478355E-12
  8    6     8.24285070861283E-15   1.15399909920580E-13
  9    6     9.59139353985228E-27   1.43870903097784E-25
 10    6     4.16980161263354E-26   6.67168258021367E-25
 11    6     8.80195565864939E-39   1.49633246197040E-37
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.24255786122791E-25   1.01668136473507E-23
  5    7     4.90296457806984E-13   5.88355749368381E-12
  6    7     1.37861005711632E-09   1.79219307425122E-08
  7    7     3.54763317675840E-08   4.96668644746176E-07
  8    7     3.01473673272421E-13   4.52210509908632E-12
  9    7     1.25569586739211E-18   2.00911338782737E-17
 10    7     4.04168836713189E-12   6.87087022412421E-11
 11    7     2.63570696644971E-17   4.74427253960948E-16
 12    7     2.81451506263149E-18   5.34757861899983E-17
 13    7     3.56968604589030E-25   7.13937209178060E-24
 14    7     1.99044847633803E-21   4.17994180030987E-20
  5    8     5.46809441132885E-13   7.10852273472750E-12
  6    8     3.23860662851082E-07   4.53404927991515E-06
  7    8     1.33093057761591E-05   1.99639586642387E-04
  8    8     4.32714587786127E-06   6.92343340457803E-05
  9    8     5.78787801836675E-14   9.83939263122348E-13
 10    8     1.74787868310616E-18   3.14618162959109E-17
 11    8     2.47646853279609E-21   4.70529021231256E-20
 12    8     1.52566465661618E-19   3.05132931323235E-18
 13    8     2.84797883221993E-29   5.98075554766185E-28
 14    8     4.87337841485471E-31   1.07214325126804E-29
  5    9     7.35604203461020E-46   1.02984588484543E-44
  6    9     4.24593276202098E-22   6.36889914303146E-21
  7    9     3.40808864951779E-16   5.45294183922847E-15
  8    9     5.52050679478348E-10   9.38486155113191E-09
  9    9     7.09794296446945E-13   1.27762973360450E-11
 10    9     9.73235814328614E-14   1.84914804722437E-12
 11    9     4.22141232113552E-19   8.44282464227105E-18
 12    9     4.42900769028145E-22   9.30091614959103E-21
 13    9     3.84330646550401E-22   8.45527422410882E-21
 14    9     1.11556988441811E-27   2.56581073416166E-26
 15    9     1.74901726241483E-30   4.19764142979560E-29
 16    9     2.17366521044899E-32   5.43416302612247E-31
 17    9     3.92483745476638E-34   1.02045773823926E-32
  7   10     1.56625093087794E-11   2.66262658249250E-10
  8   10     2.25809149855026E-07   4.06456469739047E-06
  9   10     8.45066218205542E-08   1.60562581459053E-06
 10   10     4.38177837908487E-08   8.76355675816974E-07
 11   10     4.96216084180065E-12   1.04205377677814E-10
 12   10     5.13764653247897E-13   1.13028223714537E-11
 13   10     6.80848528540022E-20   1.56595161564205E-18
 14   10     4.69444604023731E-21   1.12666704965695E-19
 15   10     1.04031429083867E-23   2.60078572709668E-22
 16   10     4.00019229761772E-25   1.04004999738061E-23
 17   10     6.77231391264625E-31   1.82852475641449E-29
 18   10     8.58211735291752E-34   2.40299285881691E-32
 19   10     1.45529913008120E-36   4.22036747723547E-35
 20   10     1.14019032548087E-39   3.42057097644262E-38
 21   10     3.45389259347220E-45   1.07070670397638E-43
 22   10     1.00511882980224E-47   3.21638025536717E-46
 23   10     1.36743377366554E-51   4.51253145309630E-50
 24   10     2.98575623689707E-54   1.01515712054501E-52
 25   10     1.36885181049818E-86   4.79098133674365E-85
 26   10     1.24802180274193E-95   4.49287848987094E-94
 27   10     3.09737382160842E-95   1.14602831399512E-93
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     7.70727015501953E-16   1.46438132945371E-14
  9   11     3.58847104888105E-08   7.17694209776210E-07
 10   11     3.47567385012372E-08   7.29891508525981E-07
 11   11     2.99760445285229E-09   6.59472979627505E-08
 12   11     1.68051068203698E-12   3.86517456868506E-11
 13   11     7.98208884944627E-18   1.91570132386710E-16
 14   11     1.35606641638354E-18   3.39016604095884E-17
 15   11     4.50902734486625E-20   1.17234710966522E-18
 16   11     9.23275789510427E-23   2.49284463167815E-21
 17   11     5.05791260801142E-28   1.41621553024320E-26
 18   11     5.62791691840339E-30   1.63209590633698E-28
 19   11     4.52720722376867E-32   1.35816216713060E-30
 20   11     3.42468132625503E-34   1.06165121113906E-32
 21   11     2.10772743797613E-40   6.74472780152361E-39
 22   11     3.34635396838207E-43   1.10429680956608E-41
 23   11     1.37251959062909E-45   4.66656660813890E-44
 24   11     1.65126478480553E-48   5.77942674681936E-47
 25   11     3.67788342723015E-55   1.32403803380285E-53
 26   11     2.82985320521985E-59   1.04704568593134E-57
 27   11     4.84289514496504E-81   1.84030015508672E-79
 28   11     1.92914138559787E-94   7.52365140383168E-93
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     7.51741024888611E-10   1.50348204977722E-08
  9   12     3.45172496917378E-06   7.24862243526493E-05
 10   12     3.24315573338745E-06   7.13494261345239E-05
 11   12     5.32148980926292E-08   1.22394265613047E-06
 12   12     2.03676166357986E-10   4.88822799259166E-09
 13   12     1.39625600650938E-11   3.49064001627346E-10
 14   12     5.36707618918247E-14   1.39543980918744E-12
 15   12     1.30194827355940E-17   3.51526033861037E-16
 16   12     2.03067739281311E-20   5.68589669987671E-19
 17   12     1.25457344587357E-21   3.63826299303334E-20
 18   12     4.09056112114823E-24   1.22716833634447E-22
 19   12     2.37789303724642E-28   7.37146841546390E-27
 20   12     6.91537617024153E-30   2.21292037447729E-28
 21   12     1.54001967423187E-32   5.08206492496517E-31
 22   12     1.47080485969023E-35   5.00073652294678E-34
 23   12     7.21540765804024E-41   2.52539268031408E-39
 24   12     1.37871864197657E-41   4.96338711111566E-40
 25   12     1.74698192579997E-48   6.46383312545989E-47
 26   12     7.90296444715789E-48   3.00312648992000E-46
 27   12     4.28433611802441E-56   1.67089108602952E-54
 28   12     2.32825487149064E-66   9.31301948596257E-65
 29   12     1.00000000000000E-99   2.43955667880453E-98
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     6.22799418245399E-14   1.30787877831534E-12
  9   13     2.70989398888242E-16   5.96176677554133E-15
 10   13     1.49130382779851E-12   3.42999880393657E-11
 11   13     5.82657700403925E-08   1.39837848096942E-06
 12   13     2.83452499974916E-08   7.08631249937290E-07
 13   13     3.72043943320055E-09   9.67314252632144E-08
 14   13     5.31784640342203E-11   1.43581852892395E-09
 15   13     6.58550435412863E-16   1.84394121915602E-14
 16   13     4.48063547565791E-18   1.29938428794079E-16
 17   13     2.58100892201570E-19   7.74302676604709E-18
 18   13     6.06461489920956E-21   1.88003061875496E-19
 19   13     7.52069027319601E-26   2.40662088742272E-24
 20   13     5.89194627052871E-26   1.94434226927448E-24
 21   13     1.88967336732096E-29   6.42488944889127E-28
 22   13     3.37127229430239E-32   1.17994530300584E-30
 23   13     9.63894625101528E-35   3.47002065036550E-33
 24   13     4.19974403560550E-36   1.55390529317403E-34
 25   13     1.41308587845032E-41   5.36972633811120E-40
 26   13     3.78661053374582E-43   1.47677810816087E-41
 27   13     1.89937871767789E-48   7.59751487071154E-47
 28   13     3.97564521338931E-51   1.63001453748962E-49
 29   13     8.34973185863889E-73   3.50688738062833E-71
 30   13     6.58011059196412E-76   2.82944755454457E-74
 31   13     3.95477268361122E-97   1.74009998078894E-95
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     1.31846774701606E-14   2.90062904343533E-13
  9   14     5.28043103744593E-15   1.21449913861256E-13
 10   14     6.51164245447965E-13   1.56279418907512E-11
 11   14     2.90113820668313E-06   7.25284551670783E-05
 12   14     3.88647850824902E-06   1.01048441214475E-04
 13   14     9.54682442141090E-08   2.57764259378094E-06
 14   14     5.93300984322691E-08   1.66124275610353E-06
 15   14     2.53359479425945E-10   7.34742490335241E-09
 16   14     1.45372828518289E-11   4.36118485554866E-10
