    time    temp    dens
   2.93995227230961E+02   1.00000000000000E-02   3.12564000386379E-08
     nin     zin       y       x
  1    0     3.08635664002739E-08   3.08635664002739E-08
  0    1     9.11626059043461E-02   9.11626059043461E-02
  1    1     1.58354579297146E-06   3.16709158594292E-06
  2    1     4.90585760883732E-07   1.47175728265120E-06
  1    2     1.81849210528105E-06   5.45547631584314E-06
  2    2     2.21332687839520E-01   8.85330751358080E-01
  4    2     2.53574474223037E-25   1.52144684533822E-24
  3    3     9.47603497741296E-14   5.68562098644778E-13
  4    3     7.48778299745920E-10   5.24144809822144E-09
  5    3     5.74263145459505E-21   4.59410516367604E-20
  6    3     9.52330103903560E-33   8.57097093513204E-32
  3    4     1.45337285018192E-10   1.01736099512735E-09
  5    4     3.57060829954748E-13   3.21354746959273E-12
  6    4     1.11799946754434E-13   1.11799946754434E-12
  7    4     1.16793024968495E-24   1.28472327465344E-23
  8    4     1.24491482431382E-38   1.49389778917658E-37
  3    5     5.42768118397129E-33   4.34214494717703E-32
  5    5     1.45631339830482E-09   1.45631339830482E-08
  6    5     4.18679404740241E-07   4.60547345214265E-06
  7    5     9.17474468529858E-20   1.10096936223583E-18
  8    5     2.11969695905149E-23   2.75560604676693E-22
  9    5     1.82587613181250E-40   2.55622658453750E-39
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     3.90567730551636E-14   3.90567730551636E-13
  5    6     1.52613988027969E-06   1.67875386830766E-05
  6    6     4.39310353694325E-06   5.27172424433190E-05
  7    6     7.76914616476345E-07   1.00998900141925E-05
  8    6     3.29145953228554E-10   4.60804334519975E-09
  9    6     8.12264476265586E-22   1.21839671439838E-20
 10    6     2.26542437510426E-22   3.62467900016682E-21
 11    6     2.23687672030276E-37   3.80269042451470E-36
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.19849480412323E-56   1.31834428453555E-55
  5    7     1.63335041481685E-20   1.96002049778022E-19
  6    7     7.75218175250069E-07   1.00778362782509E-05
  7    7     5.74836345065102E-06   8.04770883091143E-05
  8    7     6.05937487225298E-06   9.08906230837947E-05
  9    7     3.54552343156066E-18   5.67283749049706E-17
 10    7     1.96224502231573E-18   3.33581653793674E-17
 11    7     4.31496693802160E-19   7.76694048843889E-18
 12    7     9.99091759585454E-20   1.89827434321236E-18
 13    7     3.63797745756275E-23   7.27595491512550E-22
 14    7     2.97359090859839E-26   6.24454090805662E-25
  5    8     2.61931462833018E-25   3.40510901682923E-24
  6    8     3.18583592125093E-07   4.46017028975130E-06
  7    8     1.19016394782378E-06   1.78524592173567E-05
  8    8     6.87980930480480E-06   1.10076948876877E-04
  9    8     1.25611710070983E-07   2.13539907120671E-06
 10    8     1.08789766495960E-08   1.95821579692728E-07
 11    8     1.52987822943802E-16   2.90676863593224E-15
 12    8     1.33150716684704E-18   2.66301433369409E-17
 13    8     1.16685759491371E-22   2.45040094931879E-21
 14    8     1.38392021183540E-25   3.04462446603788E-24
  5    9     4.27217567716227E-48   5.98104594802718E-47
  6    9     8.05180031857455E-16   1.20777004778618E-14
  7    9     1.98300695359127E-15   3.17281112574604E-14
  8    9     2.56717907567996E-09   4.36420442865594E-08
  9    9     9.55961875278221E-08   1.72073137550080E-06
 10    9     1.23275080075963E-07   2.34222652144330E-06
 11    9     9.16496497821516E-17   1.83299299564303E-15
 12    9     8.56694980327447E-18   1.79905945868764E-16
 13    9     1.64375887040450E-20   3.61626951488990E-19
 14    9     1.31307806571866E-23   3.02007955115291E-22
 15    9     8.59163743030526E-26   2.06199298327326E-24
 16    9     4.23009722843862E-27   1.05752430710965E-25
 17    9     8.85598969871458E-35   2.30255732166579E-33
  7   10     1.76998070708734E-24   3.00896720204847E-23
  8   10     7.78112123183541E-19   1.40060182173037E-17
  9   10     7.31565729812201E-13   1.38997488664318E-11
 10   10     1.49211563388264E-06   2.98423126776529E-05
 11   10     1.93659670248630E-07   4.06685307522123E-06
 12   10     2.58352437773483E-07   5.68375363101662E-06
 13   10     1.67951874163607E-14   3.86289310576295E-13
 14   10     3.48284993075637E-14   8.35883983381529E-13
 15   10     6.21667424727848E-21   1.55416856181962E-19
 16   10     1.66780155323871E-21   4.33628403842065E-20
 17   10     7.74334486007400E-26   2.09070311221998E-24
 18   10     6.56780542394600E-28   1.83898551870488E-26
 19   10     1.09054657025902E-37   3.16258505375115E-36
 20   10     5.66963403925650E-40   1.70089021177695E-38
 21   10     1.97353299637906E-45   6.11795228877508E-44
 22   10     1.22549154333814E-48   3.92157293868203E-47
 23   10     6.17492818095453E-51   2.03772629971499E-49
 24   10     1.27166307687891E-55   4.32365446138829E-54
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.43406826927242E-20   2.72472971161760E-19
  9   11     1.68788046242764E-18   3.37576092485528E-17
 10   11     1.51420033082660E-11   3.17982069473587E-10
 11   11     4.85589177329274E-07   1.06829619012440E-05
 12   11     4.14945823009761E-07   9.54375392922449E-06
 13   11     3.82457399339696E-10   9.17897758415270E-09
 14   11     4.41952770457023E-13   1.10488192614256E-11
