    time    temp    dens
   1.74787417841766E+01   1.00000000000000E-02   1.48740520607154E-04
     nin     zin       y       x
  1    0     4.23693609624930E-09   4.23693609624930E-09
  0    1     9.11628547871055E-02   9.11628547871055E-02
  1    1     1.54554174609845E-06   3.09108349219691E-06
  2    1     4.67451682788255E-07   1.40235504836476E-06
  1    2     1.81928870959598E-06   5.45786612878795E-06
  2    2     2.21332688264973E-01   8.85330753059894E-01
  4    2     8.21096280070323E-23   4.92657768042194E-22
  3    3     7.99582529493317E-14   4.79749517695990E-13
  4    3     7.37691308490995E-10   5.16383915943697E-09
  5    3     4.31861501846420E-18   3.45489201477136E-17
  6    3     5.33670763635464E-27   4.80303687271918E-26
  3    4     1.49822826463181E-10   1.04875978524227E-09
  5    4     3.04065996709873E-13   2.73659397038886E-12
  6    4     1.08278821783223E-13   1.08278821783223E-12
  7    4     4.27679050447004E-21   4.70446955491705E-20
  8    4     2.99101059192543E-32   3.58921271031051E-31
  3    5     3.71324022919929E-20   2.97059218335943E-19
  5    5     6.58456874309953E-10   6.58456874309953E-09
  6    5     1.56275941763960E-07   1.71903535940356E-06
  7    5     7.34805046595426E-18   8.81766055914511E-17
  8    5     4.44528013415978E-21   5.77886417440771E-20
  9    5     2.51113906045962E-35   3.51559468464347E-34
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     8.02711736320805E-10   8.02711736320805E-09
  5    6     1.78927433426708E-06   1.96820176769379E-05
  6    6     4.39139143430209E-06   5.26966972116250E-05
  7    6     4.83314450746536E-07   6.28308785970497E-06
  8    6     3.20954922137504E-10   4.49336890992506E-09
  9    6     1.22716750336804E-18   1.84075125505206E-17
 10    6     5.42602292704339E-20   8.68163668326942E-19
 11    6     3.73812753130627E-32   6.35481680322066E-31
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     8.04973098234206E-54   8.85470408057626E-53
  5    7     1.03010406840080E-18   1.23612488208096E-17
  6    7     1.06882512431745E-06   1.38947266161268E-05
  7    7     1.25499989110223E-06   1.75699984754312E-05
  8    7     1.51665356294449E-06   2.27498034441673E-05
  9    7     3.95506431098183E-13   6.32810289757093E-12
 10    7     1.94926180653393E-12   3.31374507110769E-11
 11    7     1.28703280585972E-16   2.31665905054749E-15
 12    7     2.82884054182414E-17   5.37479702946586E-16
 13    7     1.13314202315229E-20   2.26628404630458E-19
 14    7     2.17927994285604E-22   4.57648787999769E-21
  5    8     3.64568585640000E-22   4.73939161332001E-21
  6    8     4.81391045529789E-06   6.73947463741704E-05
  7    8     5.73439609322184E-06   8.60159413983276E-05
  8    8     6.87979330281911E-06   1.10076692845106E-04
  9    8     7.79448178521945E-08   1.32506190348731E-06
 10    8     7.88705932341124E-09   1.41967067821402E-07
 11    8     1.34678118699083E-13   2.55888425528257E-12
 12    8     1.13492172025958E-14   2.26984344051916E-13
 13    8     4.48206945569032E-19   9.41234585694966E-18
 14    8     4.49101822330981E-21   9.88024009128157E-20
  5    9     4.35806568421918E-48   6.10129195790686E-47
  6    9     7.89522996204217E-16   1.18428449430633E-14
  7    9     1.88225534773005E-15   3.01160855636807E-14
  8    9     5.03406798607060E-08   8.55791557632001E-07
  9    9     9.87147906519253E-08   1.77686623173466E-06
 10    9     7.27431933948868E-08   1.38212067450285E-06
 11    9     3.77636258691364E-12   7.55272517382729E-11
 12    9     4.84179721230377E-14   1.01677741458379E-12
 13    9     4.13257000811529E-16   9.09165401785364E-15
 14    9     1.85225624503977E-20   4.26018936359147E-19
 15    9     1.09564061589581E-22   2.62953747814994E-21
 16    9     1.99996473104870E-24   4.99991182762176E-23
 17    9     2.33690642477323E-28   6.07595670441039E-27
  7   10     1.56463814327496E-18   2.65988484356743E-17
  8   10     6.79329588492295E-11   1.22279325928613E-09
  9   10     5.05332324860099E-08   9.60131417234188E-07
 10   10     1.49210312475824E-06   2.98420624951649E-05
 11   10     1.17794288247589E-07   2.47368005319938E-06
 12   10     2.56786396208421E-07   5.64930071658527E-06
 13   10     2.83972387755940E-12   6.53136491838663E-11
 14   10     8.85011035245171E-14   2.12402648458841E-12
 15   10     1.99582384266925E-18   4.98955960667312E-17
 16   10     3.58595019449460E-19   9.32347050568595E-18
 17   10     2.27234187038331E-23   6.13532305003493E-22
 18   10     1.89962262997500E-25   5.31894336393001E-24
 19   10     6.29634670088309E-31   1.82594054325610E-29
 20   10     8.38056830463465E-34   2.51417049139040E-32
 21   10     1.96109678962112E-40   6.07940004782546E-39
 22   10     1.10271493822892E-43   3.52868780233253E-42
 23   10     5.46326982251199E-46   1.80287904142896E-44
 24   10     1.37300677266060E-50   4.66822302704604E-49
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.48351383154252E-18   1.80186762799308E-16
  9   11     5.20149093033778E-16   1.04029818606756E-14
 10   11     7.58840583423516E-08   1.59356522518938E-06
 11   11     4.73440638773196E-07   1.04156940530103E-05
 12   11     3.85863875491147E-07   8.87486913629638E-06
 13   11     3.81055512418899E-10   9.14533229805358E-09
 14   11     1.10791999636506E-11   2.76979999091265E-10
 15   11     6.58774554771833E-16   1.71281384240677E-14
 16   11     2.49342892145630E-17   6.73225808793200E-16
 17   11     2.03773592546715E-21   5.70566059130803E-20
 18   11     2.31985243965499E-22   6.72757207499947E-21
 19   11     2.65458513652129E-26   7.96375540956388E-25
 20   11     1.51238222756464E-28   4.68838490545039E-27
 21   11     8.08247788555963E-34   2.58639292337908E-32
 22   11     1.33052185621896E-37   4.39072212552257E-36
 23   11     3.29376671811213E-42   1.11988068415813E-40
 24   11     6.18830538541192E-46   2.16590688489417E-44
 25   11     2.26383041846175E-50   8.14978950646231E-49
 26   11     4.04788295481767E-56   1.49771669328254E-54
 27   11     4.22680175060409E-92   1.60618466522955E-90
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     1.78198308144737E-18   3.56396616289474E-17
  9   12     5.10307745845055E-17   1.07164626627462E-15
 10   12     1.37323183694963E-08   3.02111004128919E-07
 11   12     2.90854946467158E-08   6.68966376874464E-07
 12   12     4.19798999637872E-07   1.00751759913089E-05
 13   12     1.31848316960239E-06   3.29620792400598E-05
 14   12     9.55104378539154E-07   2.48327138420180E-05
 15   12     2.22168431926531E-11   5.99854766201635E-10
 16   12     1.41268472380042E-12   3.95551722664117E-11
 17   12     2.76359582419651E-17   8.01442789016988E-16
 18   12     3.46232838816268E-18   1.03869851644880E-16
 19   12     1.82015133510734E-22   5.64246913883277E-21
 20   12     1.45883707046980E-22   4.66827862550336E-21
 21   12     1.38761423562179E-27   4.57912697755191E-26
 22   12     3.35032038992127E-30   1.13910893257323E-28
 23   12     5.97832223449951E-32   2.09241278207483E-30
 24   12     6.56172914346270E-36   2.36222249164657E-34
 25   12     4.19637740984432E-38   1.55265964164240E-36
 26   12     1.83268476749872E-41   6.96420211649513E-40
 27   12     6.77136657305359E-49   2.64083296349090E-47
 28   12     3.02052186768639E-59   1.20820874707455E-57
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     2.50717055038100E-22   5.26505815580009E-21
  9   13     3.70424026751713E-19   8.14932858853769E-18
 10   13     4.12470072331578E-17   9.48681166362630E-16
 11   13     6.80736530288058E-11   1.63376767269134E-09
 12   13     9.15329003345811E-08   2.28832250836453E-06
 13   13     2.14039973167891E-07   5.56503930236518E-06
 14   13     1.73202814616175E-06   4.67647599463674E-05
 15   13     1.85684017903750E-09   5.19915250130500E-08
 16   13     9.39672630435619E-11   2.72505062826330E-09
 17   13     1.12901306737264E-13   3.38703920211792E-12
 18   13     1.78636040011293E-16   5.53771724035008E-15
 19   13     1.66581928042801E-21   5.33062169736962E-20
 20   13     1.17734845328791E-20   3.88524989585010E-19
 21   13     2.70735335490895E-24   9.20500140669045E-23
 22   13     2.74228730329777E-27   9.59800556154220E-26
 23   13     1.01934529439951E-28   3.66964305983824E-27
 24   13     7.47226947436012E-32   2.76473970551324E-30
 25   13     3.26099816100943E-34   1.23917930118358E-32
 26   13     1.19471772739759E-37   4.65939913685060E-36
