    time    temp    dens
   7.01384934414081E+00   1.00000000000000E-02   2.30192143762761E-03
     nin     zin       y       x
  1    0     1.74768086589477E-09   1.74768086589477E-09
  0    1     9.11632505702386E-02   9.11632505702386E-02
  1    1     1.47939318332674E-06   2.95878636665349E-06
  2    1     4.28491182674906E-07   1.28547354802472E-06
  1    2     1.82190649225919E-06   5.46571947677758E-06
  2    2     2.21332683715109E-01   8.85330734860436E-01
  4    2     7.38017440207169E-22   4.42810464124301E-21
  3    3     7.06599237221604E-14   4.23959542332963E-13
  4    3     7.22919616810350E-10   5.06043731767245E-09
  5    3     4.32036080921842E-17   3.45628864737474E-16
  6    3     4.96783151110692E-25   4.47104835999623E-24
  3    4     1.58190591768475E-10   1.10733414237933E-09
  5    4     2.70400289049564E-13   2.43360260144607E-12
  6    4     1.02631233102184E-13   1.02631233102184E-12
  7    4     6.31766147741579E-21   6.94942762515737E-20
  8    4     2.83415184352974E-31   3.40098221223569E-30
  3    5     4.61206676057677E-16   3.68965340846141E-15
  5    5     2.95785754642954E-10   2.95785754642954E-09
  6    5     1.40765116728324E-07   1.54841628401156E-06
  7    5     3.18730896450489E-17   3.82477075740587E-16
  8    5     2.71569253902973E-20   3.53040030073866E-19
  9    5     9.85494545990195E-34   1.37969236438627E-32
  3    6     2.26100522558999E-13   2.03490470303099E-12
  4    6     1.16891770940426E-09   1.16891770940426E-08
  5    6     1.80493488453988E-06   1.98542837299387E-05
  6    6     4.38781178180947E-06   5.26537413817137E-05
  7    6     4.69046015384101E-07   6.09759819999332E-06
  8    6     3.15006443470291E-10   4.41009020858407E-09
  9    6     1.92285530478468E-17   2.88428295717701E-16
 10    6     5.20865176305990E-19   8.33384282089583E-18
 11    6     2.70670045048116E-30   4.60139076581798E-29
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     5.39226572475808E-53   5.93149229723389E-52
  5    7     3.86768679212939E-18   4.64122415055527E-17
  6    7     1.08310676239977E-06   1.40803879111970E-05
  7    7     7.33583371233908E-07   1.02701671972747E-05
  8    7     1.15430972452251E-06   1.73146458678376E-05
  9    7     1.06055396335613E-12   1.69688634136981E-11
 10    7     1.10122452359880E-11   1.87208169011796E-10
 11    7     1.20960494321113E-15   2.17728889778003E-14
 12    7     1.88250967307178E-16   3.57676837883637E-15
 13    7     7.50871856508087E-20   1.50174371301617E-18
 14    7     1.59235644450796E-21   3.34394853346671E-20
  5    8     2.49025754521889E-21   3.23733480878456E-20
  6    8     5.33989620902985E-06   7.47585469264179E-05
  7    8     6.09997156072024E-06   9.14995734108036E-05
  8    8     6.87971537314084E-06   1.10075445970254E-04
  9    8     7.17724012757626E-08   1.22013082168796E-06
 10    8     7.48719424239783E-09   1.34769496363161E-07
 11    8     1.72203565917675E-13   3.27186775243583E-12
 12    8     1.89317243269975E-14   3.78634486539951E-13
 13    8     3.25636793023540E-18   6.83837265349433E-17
 14    8     7.54600252953053E-20   1.66012055649672E-18
  5    9     4.51171552706507E-48   6.31640173789109E-47
  6    9     7.43902495979174E-16   1.11585374396876E-14
  7    9     1.68278145812591E-15   2.69245033300145E-14
  8    9     5.67692859785661E-08   9.65077861635623E-07
  9    9     9.42657373681250E-08   1.69678327262625E-06
 10    9     4.61726984275026E-08   8.77281270122550E-07
 11    9     7.20358299376405E-12   1.44071659875281E-10
 12    9     2.55229345434856E-13   5.35981625413197E-12
 13    9     2.25730995285117E-15   4.96608189627257E-14
 14    9     3.34362930198902E-19   7.69034739457474E-18
 15    9     8.45507788851320E-22   2.02921869324317E-20
 16    9     1.32381824478767E-23   3.30954561196918E-22
 17    9     1.05804925722604E-26   2.75092806878770E-25
  7   10     1.51656361872463E-17   2.57815815183188E-16
  8   10     5.24717851617738E-09   9.44492132911929E-08
  9   10     7.71371854095119E-08   1.46560652278073E-06
 10   10     1.49204323739447E-06   2.98408647478893E-05
 11   10     8.87559351317147E-08   1.86387463776601E-06
 12   10     2.54325497239885E-07   5.59516093927747E-06
 13   10     3.41651090420093E-12   7.85797507966215E-11
 14   10     9.03065563043294E-14   2.16735735130391E-12
 15   10     2.10546060893435E-17   5.26365152233587E-16
 16   10     2.36487329360746E-18   6.14867056337939E-17
 17   10     1.45182101907949E-22   3.91991675151462E-21
 18   10     1.22240601332038E-24   3.42273683729706E-23
 19   10     1.30286264805001E-29   3.77830167934502E-28
 20   10     6.75287992369973E-32   2.02586397710992E-30
 21   10     1.93371878811221E-38   5.99452824314784E-37
 22   10     5.45053156414232E-42   1.74417010052554E-40
 23   10     2.30760619714274E-44   7.61510045057103E-43
 24   10     5.99831124785496E-49   2.03942582427069E-47
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     7.35844034438828E-17   1.39810366543377E-15
  9   11     7.82771668622163E-14   1.56554333724433E-12
 10   11     1.04934904132650E-07   2.20363298678566E-06
 11   11     4.00444928365447E-07   8.80978842403983E-06
 12   11     3.59341206074340E-07   8.26484773970983E-06
 13   11     3.76774987117111E-10   9.04259969081066E-09
 14   11     1.23275016569762E-11   3.08187541424405E-10
 15   11     1.65295804629485E-14   4.29769092036662E-13
 16   11     1.70910021191636E-16   4.61457057217418E-15
 17   11     1.29959478759700E-20   3.63886540527161E-19
 18   11     1.50395969684985E-21   4.36148312086455E-20
 19   11     2.94295344702175E-25   8.82886034106524E-24
 20   11     1.13055734492727E-27   3.50472776927452E-26
 21   11     1.84857001801711E-32   5.91542405765474E-31
 22   11     1.64270568544719E-35   5.42092876197572E-34
 23   11     2.37536600216424E-40   8.07624440735843E-39
 24   11     2.76480877873503E-44   9.67683072557262E-43
 25   11     9.70437333036496E-49   3.49357439893139E-47
 26   11     1.86264928832821E-54   6.89180236681439E-53
 27   11     1.03541187235804E-88   3.93456511496057E-87
 28   11     1.00000000000000E-99   2.68631712852649E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     7.25005033876733E-17   1.45001006775347E-15
  9   12     1.95168573976042E-15   4.09854005349688E-14
 10   12     8.92316256403135E-08   1.96309576408690E-06
 11   12     5.56564023633237E-08   1.28009725435644E-06
 12   12     4.17308032821602E-07   1.00153927877184E-05
 13   12     1.15796280653664E-06   2.89490701634159E-05
 14   12     9.55093732090160E-07   2.48324370343442E-05
 15   12     2.22292759220590E-11   6.00190449895592E-10
 16   12     1.40127178625696E-12   3.92356100151950E-11
 17   12     1.03727154473881E-15   3.00808747974255E-14
 18   12     2.38776993476150E-17   7.16330980428451E-16
 19   12     1.25912929743608E-21   3.90330082205185E-20
 20   12     9.56738587194818E-22   3.06156347902342E-20
 21   12     9.05814370452722E-27   2.98918742249398E-25
 22   12     2.16648620849585E-29   7.36605310888588E-28
 23   12     7.28063442395296E-31   2.54822204838354E-29
 24   12     9.94251768016217E-35   3.57930636485838E-33
 25   12     3.32715672680074E-36   1.23104798891627E-34
 26   12     1.56455935946019E-39   5.94532556594872E-38
 27   12     2.86764606419527E-47   1.11838196503615E-45
 28   12     8.24612206479612E-57   3.29844882591845E-55
