    time    temp    dens
   2.15947019424798E-01   5.23588105749373E+00   1.94424558639438E+06
     nin     zin       y       x
  1    0     5.20863624096653E-06   5.20863624096653E-06
  0    1     2.95417299079574E-02   2.95417299079574E-02
  1    1     7.43036987718298E-10   1.48607397543660E-09
  2    1     4.06504601880441E-14   1.21951380564132E-13
  1    2     4.24466980079222E-11   1.27340094023767E-10
  2    2     9.06619190035619E-02   3.62647676014247E-01
  4    2     2.65126708716640E-21   1.59076025229984E-20
  3    3     1.86523318199782E-14   1.11913990919869E-13
  4    3     1.51668916844061E-17   1.06168241790843E-16
  5    3     1.00000000000000E-99   1.00000000000000E-99
  6    3     1.00000000000000E-99   1.00000000000000E-99
  3    4     1.63510443198253E-15   1.14457310238777E-14
  5    4     2.78349560408174E-16   2.50514604367356E-15
  6    4     1.27235681673344E-20   1.27235681673344E-19
  7    4     1.00000000000000E-99   1.00000000000000E-99
  8    4     1.00000000000000E-99   1.00000000000000E-99
  3    5     8.23782219350909E-22   6.59025775480727E-21
  5    5     1.49025607736653E-16   1.49025607736653E-15
  6    5     1.00681378752680E-15   1.10749516627948E-14
  7    5     1.29155385259800E-23   1.54986462311760E-22
  8    5     1.00000000000000E-99   1.00000000000000E-99
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.08894591062375E-17   1.08894591062375E-16
  5    6     4.87318238822949E-16   5.36050062705244E-15
  6    6     1.01495519306610E-08   1.21794623167932E-07
  7    6     3.56254499671595E-14   4.63130849573074E-13
  8    6     2.94721615709484E-16   4.12610261993278E-15
  9    6     7.59824706564716E-25   1.13973705984707E-23
 10    6     1.00000000000000E-99   1.00000000000000E-99
 11    6     1.00000000000000E-99   1.00000000000000E-99
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     4.29600594370620E-25   4.72560653807683E-24
  5    7     3.87307734544463E-22   4.64769281453356E-21
  6    7     4.08667480793505E-13   5.31267725031557E-12
  7    7     1.87329284185652E-13   2.62260997859912E-12
  8    7     3.63130966608428E-13   5.44696449912642E-12
  9    7     7.23726094224790E-21   1.15796175075966E-19
 10    7     1.00000000000000E-99   1.00000000000000E-99
 11    7     1.00000000000000E-99   1.00000000000000E-99
 12    7     1.00000000000000E-99   1.00000000000000E-99
 13    7     1.00000000000000E-99   1.00000000000000E-99
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.59193118815085E-15   2.22870366341119E-14
  7    8     6.10952279222082E-13   9.16428418833123E-12
  8    8     1.32510690863380E-08   2.12017105381409E-07
  9    8     3.08365448942520E-14   5.24221263202284E-13
 10    8     4.10019569576615E-17   7.38035225237906E-16
 11    8     3.50024380316839E-23   6.65046322601994E-22
 12    8     1.00000000000000E-99   1.00000000000000E-99
 13    8     1.00000000000000E-99   1.00000000000000E-99
