    time    temp    dens
   2.22372520270222E-01   5.16977617018706E+00   1.87153100446318E+06
     nin     zin       y       x
  1    0     3.54270712893777E-06   3.54270712893777E-06
  0    1     2.93364126159105E-02   2.93364126159105E-02
  1    1     5.24439498973954E-10   1.04887899794791E-09
  2    1     2.28624816046915E-14   6.85874448140745E-14
  1    2     3.41083545291105E-11   1.02325063587332E-10
  2    2     8.71017490030197E-02   3.48406996012079E-01
  4    2     1.16606844088580E-21   6.99641064531481E-21
  3    3     1.29440063663141E-14   7.76640381978845E-14
  4    3     8.67227722161606E-18   6.07059405513124E-17
  5    3     1.00000000000000E-99   1.00000000000000E-99
  6    3     1.00000000000000E-99   1.00000000000000E-99
  3    4     1.30721824042776E-15   9.15052768299429E-15
  5    4     1.76877010725094E-16   1.59189309652584E-15
  6    4     6.54938110873585E-21   6.54938110873585E-20
  7    4     1.00000000000000E-99   1.00000000000000E-99
  8    4     1.00000000000000E-99   1.00000000000000E-99
  3    5     6.44200913009720E-22   5.15360730407776E-21
  5    5     1.14347481423798E-16   1.14347481423798E-15
  6    5     6.90872008596742E-16   7.59959209456416E-15
  7    5     6.36329185427169E-24   7.63595022512603E-23
  8    5     1.00000000000000E-99   1.00000000000000E-99
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.06686720031569E-17   1.06686720031569E-16
  5    6     3.32664657269447E-16   3.65931122996391E-15
  6    6     8.68911406641232E-09   1.04269368796948E-07
  7    6     2.20307934915500E-14   2.86400315390149E-13
  8    6     1.88348524742722E-16   2.63687934639811E-15
  9    6     3.32542028812525E-25   4.98813043218787E-24
 10    6     1.00000000000000E-99   1.00000000000000E-99
 11    6     1.00000000000000E-99   1.00000000000000E-99
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.92828669428392E-25   4.32111536371232E-24
  5    7     2.62140786673590E-22   3.14568944008308E-21
  6    7     3.59900252478185E-13   4.67870328221640E-12
  7    7     1.33074457838858E-13   1.86304240974402E-12
  8    7     2.61269089305250E-13   3.91903633957874E-12
  9    7     3.57426376397249E-21   5.71882202235598E-20
 10    7     1.00000000000000E-99   1.00000000000000E-99
