    time    temp    dens
   1.95744466644281E-01   5.44928011005235E+00   2.19179132076386E+06
     nin     zin       y       x
  1    0     1.76574978020297E-05   1.76574978020297E-05
  0    1     2.95527856139591E-02   2.95527856139591E-02
  1    1     2.20571185920257E-09   4.41142371840514E-09
  2    1     2.52185390211992E-13   7.56556170635975E-13
  1    2     8.30323430711853E-11   2.49097029213556E-10
  2    2     1.07054561509297E-01   4.28218246037187E-01
  4    2     3.72683308441692E-20   2.23609985065015E-19
  3    3     6.09620601022118E-14   3.65772360613271E-13
  4    3     9.39926966589020E-17   6.57948876612314E-16
  5    3     1.76679417571271E-24   1.41343534057017E-23
  6    3     1.00000000000000E-99   1.00000000000000E-99
  3    4     3.42384266909774E-15   2.39668986836842E-14
  5    4     1.28068850657965E-15   1.15261965592169E-14
  6    4     1.16195019539601E-19   1.16195019539601E-18
  7    4     1.00000000000000E-99   1.00000000000000E-99
  8    4     1.00000000000000E-99   1.00000000000000E-99
  3    5     1.81041387539171E-21   1.44833110031337E-20
  5    5     4.18582835771506E-16   4.18582835771506E-15
  6    5     3.72301274774791E-15   4.09531402252271E-14
  7    5     1.85889046869858E-22   2.23066856243830E-21
  8    5     1.00000000000000E-99   1.00000000000000E-99
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.27608932057149E-17   1.27608932057149E-16
  5    6     2.93694863300362E-15   3.23064349630398E-14
  6    6     3.00335047105196E-08   3.60402056526235E-07
  7    6     3.32704360948035E-13   4.32515669232446E-12
  8    6     1.92030561981350E-15   2.68842786773890E-14
  9    6     1.77308027944844E-23   2.65962041917267E-22
 10    6     1.00000000000000E-99   1.00000000000000E-99
 11    6     1.00000000000000E-99   1.00000000000000E-99
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     5.71893875295922E-25   6.29083262825514E-24
  5    7     2.34706153361697E-21   2.81647384034036E-20
  6    7     1.09349092124814E-12   1.42153819762258E-11
  7    7     1.24991002768914E-12   1.74987403876479E-11
  8    7     1.95216533310462E-12   2.92824799965693E-11
  9    7     1.43408003709716E-19   2.29452805935546E-18
 10    7     2.31550158819205E-24   3.93635269992649E-23
 11    7     1.00000000000000E-99   1.00000000000000E-99
