    time    temp    dens
   1.19965288284429E-01   3.11190756914917E+00   1.11883544130219E+05
     nin     zin       y       x
  1    0     2.21721626031963E-10   2.21721626031963E-10
  0    1     3.21648851614598E-01   3.21648851614598E-01
  1    1     1.34501740221505E-12   2.69003480443010E-12
  2    1     1.28302660164980E-14   3.84907980494941E-14
  1    2     1.06292518558712E-07   3.18877555676137E-07
  2    2     1.68246535377552E-01   6.72986141510206E-01
  4    2     6.41723556521313E-31   3.85034133912788E-30
  3    3     1.82590498015971E-14   1.09554298809583E-13
  4    3     4.01703481381525E-18   2.81192436967068E-17
  5    3     9.03063228596007E-31   7.22450582876806E-30
  6    3     5.79775627074878E-40   5.21798064367391E-39
  3    4     1.21494916284084E-11   8.50464413988589E-11
  5    4     9.15722739441400E-19   8.24150465497260E-18
  6    4     1.22775463818327E-23   1.22775463818327E-22
  7    4     5.78690524863158E-38   6.36559577349474E-37
  8    4     4.79681794675097E-49   5.75618153610116E-48
  3    5     1.02930682112286E-17   8.23445456898287E-17
  5    5     6.42941577998236E-14   6.42941577998236E-13
  6    5     3.99741387661658E-22   4.39715526427824E-21
  7    5     2.12658969442578E-26   2.55190763331094E-25
  8    5     5.82893534748452E-31   7.57761595172988E-30
  9    5     6.92485349100586E-45   9.69479488740820E-44
  3    6     4.11109086008865E-22   3.69998177407978E-21
  4    6     5.57891043141475E-14   5.57891043141475E-13
  5    6     5.87762350670002E-14   6.46538585737002E-13
  6    6     6.47543852332189E-10   7.77052622798627E-09
  7    6     1.73401010363631E-13   2.25421313472721E-12
  8    6     5.68850117758475E-20   7.96390164861865E-19
  9    6     1.38795049327787E-31   2.08192573991680E-30
 10    6     1.25181433147465E-34   2.00290293035943E-33
 11    6     1.94922779591748E-48   3.31368725305971E-47
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.49638451564367E-23   1.64602296720804E-22
  5    7     1.57135862027654E-19   1.88563034433185E-18
  6    7     6.66042281022243E-13   8.65854965328916E-12
  7    7     2.43424006896830E-11   3.40793609655562E-10
  8    7     6.45833463813519E-18   9.68750195720279E-17
  9    7     1.13652246419010E-24   1.81843594270417E-23
 10    7     9.28296124962493E-20   1.57810341243624E-18
 11    7     4.62342693712820E-25   8.32216848683075E-24
 12    7     6.34173492150474E-22   1.20492963508590E-20
 13    7     8.76718443581952E-34   1.75343688716390E-32
 14    7     1.89253660136231E-23   3.97432686286086E-22
  5    8     2.24840303628058E-23   2.92292394716475E-22
  6    8     3.73436232189813E-12   5.22810725065738E-11
  7    8     1.51890282921424E-09   2.27835424382136E-08
  8    8     6.85429140465970E-08   1.09668662474555E-06
  9    8     1.14056213459755E-13   1.93895562881584E-12
 10    8     1.21358429070344E-22   2.18445172326620E-21
 11    8     2.72605052264048E-27   5.17949599301692E-26
 12    8     6.89848713418971E-24   1.37969742683794E-22
 13    8     5.53244588283422E-35   1.16181363539519E-33
 14    8     5.63480545083364E-38   1.23965719918340E-36
  5    9     1.06393194152312E-38   1.48950471813237E-37
  6    9     1.83190117197682E-20   2.74785175796522E-19
  7    9     3.68896676113062E-16   5.90234681780899E-15
  8    9     1.71849490594765E-12   2.92144134011100E-11
  9    9     2.70105433796597E-14   4.86189780833875E-13
 10    9     4.50736888549008E-20   8.56400088243115E-19
 11    9     2.27051333191658E-23   4.54102666383316E-22
 12    9     1.03626771222883E-23   2.17616219568055E-22
 13    9     1.35244888460724E-28   2.97538754613594E-27
 14    9     2.39193888814189E-31   5.50145944272635E-30
 15    9     6.53841968386088E-35   1.56922072412661E-33
 16    9     1.44311618627026E-37   3.60779046567566E-36
 17    9     6.15847188996152E-44   1.60120269138999E-42
  7   10     1.12268927888775E-22   1.90857177410918E-21
  8   10     1.34874565864121E-14   2.42774218555418E-13
  9   10     1.38973416973195E-12   2.64049492249071E-11
 10   10     1.30455253067138E-09   2.60910506134276E-08
 11   10     1.01929033499466E-14   2.14050970348878E-13
 12   10     4.56923848150978E-18   1.00523246593215E-16
 13   10     6.37645564419928E-26   1.46658479816583E-24
 14   10     1.56819086520833E-24   3.76365807649998E-23
 15   10     8.80006836595071E-30   2.20001709148768E-28
 16   10     6.76160237303461E-30   1.75801661698900E-28
 17   10     6.18109786504082E-39   1.66889642356102E-37
 18   10     2.56077302715439E-41   7.17016447603228E-40
 19   10     7.67327227644404E-47   2.22524896016877E-45
 20   10     8.62388361233831E-50   2.58716508370149E-48
 21   10     3.28598697221615E-56   1.01865596138701E-54
 22   10     7.08320195312514E-59   2.26662462500004E-57
 23   10     5.94262511946194E-65   1.96106628942244E-63
 24   10     3.39793946984968E-71   1.15529941974889E-69
 25   10     1.47961013215526E-91   5.17863546254340E-90
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
