    time    temp    dens
   4.31552870248118E-01   1.39269323061642E-01   1.02203528603554E+01
     nin     zin       y       x
  1    0     7.04199072645112E-10   7.04199072645112E-10
  0    1     3.12126828263080E-01   3.12126828263080E-01
  1    1     9.19374471690780E-07   1.83874894338156E-06
  2    1     2.21212421124632E-08   6.63637263373895E-08
  1    2     4.87740081187478E-06   1.46322024356243E-05
  2    2     1.68373884999237E-01   6.73495539996948E-01
  4    2     3.64321430020470E-23   2.18592858012282E-22
  3    3     2.41388534630922E-15   1.44833120778553E-14
  4    3     3.48897990637181E-11   2.44228593446027E-10
  5    3     4.25090306878871E-20   3.40072245503097E-19
  6    3     1.75663485212899E-25   1.58097136691609E-24
  3    4     6.04237705993449E-10   4.22966394195414E-09
  5    4     6.00393270383756E-16   5.40353943345380E-15
  6    4     2.68437514186713E-16   2.68437514186713E-15
  7    4     4.19880708019670E-25   4.61868778821637E-24
  8    4     1.83123946187668E-32   2.19748735425202E-31
  3    5     1.75027653814105E-13   1.40022123051284E-12
  5    5     3.57226911569921E-12   3.57226911569921E-11
  6    5     1.15248048392793E-09   1.26772853232072E-08
  7    5     2.58169457001777E-15   3.09803348402133E-14
  8    5     1.47917511353475E-18   1.92292764759517E-17
  9    5     1.30146747373998E-27   1.82205446323598E-26
  3    6     3.59733183798579E-12   3.23759865418721E-11
  4    6     7.34257753764744E-08   7.34257753764744E-07
  5    6     3.45975962467944E-06   3.80573558714738E-05
  6    6     5.52180678890794E-06   6.62616814668953E-05
  7    6     1.00403557477570E-06   1.30524624720841E-05
  8    6     1.81512348543053E-09   2.54117287960274E-08
  9    6     1.13813156529410E-16   1.70719734794115E-15
 10    6     1.41540064670351E-18   2.26464103472562E-17
 11    6     4.04983807701862E-26   6.88472473093165E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.99112193572361E-25   2.19023412929597E-24
  5    7     8.18379078673570E-12   9.82054894408283E-11
  6    7     1.70551550078157E-06   2.21717015101604E-05
  7    7     1.66039380490244E-06   2.32455132686341E-05
  8    7     1.87813412327005E-07   2.81720118490507E-06
  9    7     2.13518646161342E-14   3.41629833858147E-13
 10    7     3.05180903452976E-12   5.18807535870059E-11
 11    7     2.29161458095654E-15   4.12490624572176E-14
 12    7     9.77847061368862E-16   1.85790941660084E-14
 13    7     5.86024292741431E-19   1.17204858548286E-17
 14    7     1.05785076808165E-19   2.22148661297147E-18
  5    8     1.26966381206725E-15   1.65056295568742E-14
  6    8     9.17100665538735E-06   1.28394093175423E-04
  7    8     4.33109802648845E-06   6.49664703973267E-05
  8    8     2.97104263060644E-05   4.75366820897030E-04
  9    8     3.56675896210267E-07   6.06349023557454E-06
 10    8     5.71846335140480E-10   1.02932340325286E-08
 11    8     4.71353782835999E-16   8.95572187388398E-15
 12    8     1.51383135476923E-16   3.02766270953845E-15
 13    8     4.89228732499590E-20   1.02738033824914E-18
 14    8     1.39285803849898E-20   3.06428768469776E-19
  5    9     5.23012368205437E-61   7.32217315487611E-60
  6    9     3.31414798663947E-20   4.97122197995921E-19
  7    9     2.27929655254514E-21   3.64687448407222E-20
  8    9     2.27284963493799E-07   3.86384437939459E-06
  9    9     1.15243440668877E-08   2.07438193203979E-07
 10    9     3.70698124955159E-10   7.04326437414802E-09
 11    9     1.95964769432783E-13   3.91929538865566E-12
 12    9     4.82163651902239E-15   1.01254366899470E-13
 13    9     1.73126841478213E-16   3.80879051252068E-15
 14    9     1.47494968051036E-19   3.39238426517382E-18
 15    9     3.01225025123900E-20   7.22940060297361E-19
 16    9     4.13855868385556E-21   1.03463967096389E-19
 17    9     1.66476392573032E-23   4.32838620689884E-22
  7   10     4.32400617916195E-15   7.35081050457531E-14
  8   10     2.94993171274534E-08   5.30987708294161E-07
  9   10     1.26347662907329E-09   2.40060559523925E-08
 10   10     1.65814838033395E-07   3.31629676066791E-06
 11   10     3.92863693477295E-10   8.25013756302320E-09
 12   10     3.62043179310263E-09   7.96494994482578E-08
 13   10     7.38297481059035E-14   1.69808420643578E-12
 14   10     1.02072737132983E-14   2.44974569119160E-13
 15   10     6.77076521344483E-16   1.69269130336121E-14
 16   10     1.06283002849275E-15   2.76335807408114E-14
 17   10     8.81145053974362E-20   2.37909164573078E-18
 18   10     7.23946117751163E-23   2.02704912970326E-21
 19   10     2.84301526292126E-26   8.24474426247165E-25
 20   10     5.21597179077319E-28   1.56479153723196E-26
 21   10     8.39051393848083E-33   2.60105932092906E-31
 22   10     9.29443065439899E-36   2.97421780940768E-34
 23   10     1.45582283529808E-38   4.80421535648367E-37
 24   10     3.14238564967761E-43   1.06841112089039E-41
 25   10     4.27143249111940E-87   1.49500137189179E-85
 26   10     4.03968835180945E-89   1.45428780665140E-87
 27   10     2.68819943199746E-87   9.94633789839061E-86
 28   10     6.74828903754573E-95   2.56434983426738E-93
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.04246091327149E-17   1.98067573521583E-16
  9   11     1.30586807168290E-10   2.61173614336581E-09
 10   11     5.21106795740190E-10   1.09432427105440E-08
 11   11     1.82343870500055E-09   4.01156515100122E-08
 12   11     4.94240115554201E-09   1.13675226577466E-07
 13   11     5.14112716054780E-12   1.23387051853147E-10
 14   11     1.24333248713232E-12   3.10833121783080E-11
 15   11     1.03356488328970E-13   2.68726869655322E-12
 16   11     4.76442316280471E-14   1.28639425395727E-12
 17   11     2.29530087306501E-17   6.42684244458203E-16
 18   11     3.89198497098579E-20   1.12867564158588E-18
 19   11     3.31646309573474E-22   9.94938928720423E-21
 20   11     1.94268153087820E-24   6.02231274572242E-23
 21   11     9.87247943617967E-29   3.15919341957749E-27
 22   11     1.64336820245445E-31   5.42311506809969E-30
 23   11     4.70714724587230E-35   1.60043006359658E-33
 24   11     1.05552583457861E-38   3.69434042102512E-37
 25   11     1.74617134987815E-42   6.28621685956135E-41
 26   11     4.42125080892186E-48   1.63586279930109E-46
 27   11     2.18321034042433E-77   8.29619929361245E-76
 28   11     2.00064627349943E-86   7.80252046664777E-85
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     2.14171809984518E-14   4.28343619969035E-13
  9   12     4.86661954154769E-11   1.02199010372501E-09
 10   12     1.76394743783339E-09   3.88068436323345E-08
 11   12     6.26941391871200E-10   1.44196520130376E-08
 12   12     1.25776251944517E-08   3.01863004666841E-07
 13   12     4.43487597847704E-08   1.10871899461926E-06
 14   12     4.28975283335264E-09   1.11533573667169E-07
 15   12     2.64326640679721E-12   7.13681929835246E-11
 16   12     5.32324749038625E-13   1.49050929730815E-11
 17   12     1.80289442154088E-14   5.22839382246856E-13
 18   12     1.05201930000555E-14   3.15605790001665E-13
 19   12     1.73273253306740E-18   5.37147085250895E-17
 20   12     8.26042710332338E-20   2.64333667306348E-18
 21   12     8.36498153024207E-24   2.76044390497988E-22
 22   12     6.41413904338883E-27   2.18080727475220E-25
 23   12     1.67582861843817E-30   5.86540016453358E-29
 24   12     2.56592620550172E-31   9.23733433980620E-30
 25   12     1.37122296128691E-38   5.07352495676157E-37
 26   12     4.44363774520196E-37   1.68858234317675E-35
 27   12     1.12865686240000E-45   4.40176176336001E-44
 28   12     3.51248472024676E-52   1.40499388809870E-50
 29   12     5.52344953560341E-84   2.26461430959740E-82
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     4.52759444921423E-17   9.50794834334989E-16
  9   13     3.21784611944180E-17   7.07926146277197E-16
 10   13     1.78082364445821E-14   4.09589438225389E-13
 11   13     1.77449448195555E-10   4.25878675669331E-09
 12   13     9.99508473902785E-09   2.49877118475696E-07
 13   13     2.61146451930952E-08   6.78980775020475E-07
 14   13     8.65179118444242E-08   2.33598361979945E-06
 15   13     2.49728837795816E-10   6.99240745828285E-09
 16   13     2.87817318626070E-11   8.34670224015604E-10
 17   13     1.19750861721841E-12   3.59252585165524E-11
 18   13     2.83706047432958E-13   8.79488747042169E-12
 19   13     3.68544379972437E-17   1.17934201591180E-15
 20   13     1.44481254784742E-16   4.76788140789649E-15
 21   13     9.82747260896811E-20   3.34134068704916E-18
 22   13     7.10899245723632E-23   2.48814736003271E-21
 23   13     3.80755605125971E-25   1.37072017845349E-23
 24   13     4.63884431807896E-28   1.71637239768921E-26
 25   13     6.41386226583465E-31   2.43726766101717E-29
 26   13     1.46853179005165E-33   5.72727398120143E-32
 27   13     7.43551909611805E-41   2.97420763844722E-39
 28   13     8.04155098502360E-42   3.29703590385968E-40
 29   13     1.49345631729021E-56   6.27251653261890E-55
 30   13     5.49379424116023E-66   2.36233152369890E-64
 31   13     1.87862162400228E-98   8.26593514561004E-97
 32   13     1.71885105726650E-92   7.73482975769924E-91
 33   13     3.94931933319146E-98   1.81668689326807E-96
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     5.96982924693612E-93   2.86551803852934E-91
 36   13     2.90592617863060E-94   1.42390382752900E-92
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     2.05161960334233E-19   4.51356312735313E-18
  9   14     5.93905578777279E-18   1.36598283118774E-16
 10   14     2.30043722504390E-15   5.52104934010537E-14
 11   14     1.46985491246661E-10   3.67463728116652E-09
 12   14     2.25171160827845E-09   5.85445018152398E-08
 13   14     1.80186231927424E-08   4.86502826204045E-07
 14   14     1.73524881813726E-06   4.85869669078433E-05
 15   14     4.58731777328103E-07   1.33032215425150E-05
 16   14     1.24138811217480E-06   3.72416433652439E-05
 17   14     2.59276459340312E-09   8.03757023954967E-08
 18   14     1.68320964319922E-11   5.38627085823750E-10
 19   14     5.69181872011703E-14   1.87830017763862E-12
 20   14     5.90868482180266E-14   2.00895283941290E-12
 21   14     2.11671217154082E-17   7.40849260039288E-16
 22   14     1.76776792780914E-19   6.36396454011291E-18
 23   14     4.88450011127234E-22   1.80726504117077E-20
 24   14     9.30183070082695E-24   3.53469566631424E-22
 25   14     1.61935476752785E-26   6.31548359335863E-25
 26   14     7.10739341410199E-28   2.84295736564079E-26
 27   14     6.26158629472398E-31   2.56725038083683E-29
 28   14     3.04356334396597E-34   1.27829660446571E-32
 29   14     2.05224653768353E-38   8.82466011203920E-37
 30   14     2.38976687466448E-43   1.05149742485237E-41
 31   14     3.29072262537954E-62   1.48082518142079E-60
 32   14     6.10638697304801E-68   2.80893800760209E-66
 33   14     2.46910149102566E-89   1.16047770078206E-87
 34   14     7.49107797170985E-88   3.59571742642073E-86
 35   14     1.82882865187596E-86   8.96126039419221E-85
 36   14     6.07251803116117E-90   3.03625901558058E-88
 37   14     3.74546549428206E-90   1.91018740208385E-88
 38   14     1.00000000000000E-99   1.00000000000000E-99
 39   14     1.00000000000000E-99   1.00000000000000E-99
 40   14     1.00000000000000E-99   1.00000000000000E-99
