    time    temp    dens
   1.29199791442728E-01   2.07405210139550E+00   3.30805310841114E+04
     nin     zin       y       x
  1    0     8.71073529387780E-11   8.71073529387780E-11
  0    1     3.16453733170475E-01   3.16453733170475E-01
  1    1     1.65670618937200E-11   3.31341237874400E-11
  2    1     8.15571724648973E-14   2.44671517394692E-13
  1    2     3.78564748468406E-07   1.13569424540522E-06
  2    2     1.68487972220128E-01   6.73951888880514E-01
  4    2     3.64349791337421E-31   2.18609874802452E-30
  3    3     3.70199667975084E-17   2.22119800785050E-16
  4    3     1.71343882560937E-16   1.19940717792656E-15
  5    3     3.90997718318098E-28   3.12798174654478E-27
  6    3     3.76885143387224E-35   3.39196629048501E-34
  3    4     4.53409390063543E-10   3.17386573044480E-09
  5    4     9.39847123822607E-21   8.45862411440346E-20
  6    4     4.43713745058136E-24   4.43713745058136E-23
  7    4     1.36567007849918E-38   1.50223708634910E-37
  8    4     8.92828156787717E-48   1.07139378814526E-46
  3    5     2.65212256580840E-16   2.12169805264672E-15
  5    5     2.95542128901337E-13   2.95542128901337E-12
  6    5     4.98183450826231E-21   5.48001795908854E-20
  7    5     1.64527917721137E-24   1.97433501265365E-23
  8    5     2.56927358406922E-31   3.34005565928998E-30
  9    5     3.97714835247549E-45   5.56800769346569E-44
  3    6     6.36468970782483E-20   5.72822073704235E-19
  4    6     5.60468174950866E-14   5.60468174950866E-13
  5    6     1.12939286479135E-11   1.24233215127049E-10
  6    6     4.62343812039657E-11   5.54812574447588E-10
  7    6     3.81244725260944E-13   4.95618142839228E-12
  8    6     1.56347467793975E-18   2.18886454911566E-17
  9    6     1.99803462783807E-30   2.99705194175710E-29
 10    6     2.51320202693744E-31   4.02112324309991E-30
 11    6     3.29522493557626E-45   5.60188239047963E-44
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.31657595943747E-23   1.44823355538122E-22
  5    7     4.97083172620113E-17   5.96499807144135E-16
  6    7     7.51074348397292E-13   9.76396652916480E-12
  7    7     5.11691777372465E-10   7.16368488321450E-09
  8    7     1.47485916248622E-16   2.21228874372933E-15
  9    7     2.22638809289407E-23   3.56222094863051E-22
 10    7     1.72408742091238E-17   2.93094861555105E-16
 11    7     1.55264036575802E-22   2.79475265836444E-21
 12    7     1.30854569353323E-20   2.48623681771314E-19
 13    7     5.48309137873765E-32   1.09661827574753E-30
 14    7     1.75224647639014E-23   3.67971760041930E-22
  5    8     6.43670401688597E-20   8.36771522195176E-19
  6    8     1.25698000503583E-10   1.75977200705017E-09
  7    8     6.49057704703263E-08   9.73586557054895E-07
  8    8     1.60477565043777E-07   2.56764104070044E-06
  9    8     2.66257260317195E-13   4.52637342539232E-12
 10    8     8.35372576175178E-23   1.50367063711532E-21
 11    8     4.13708352115957E-25   7.86045869020318E-24
 12    8     1.34010283580339E-22   2.68020567160678E-21
 13    8     3.82582059352581E-34   8.03422324640419E-33
 14    8     6.30195355960229E-37   1.38642978311250E-35
  5    9     9.78042094183673E-47   1.36925893185714E-45
