    time    temp    dens
   1.52347832201116E-01   9.99380757664982E-01   3.71281010081683E+03
     nin     zin       y       x
  1    0     2.03543833526940E-10   2.03543833526940E-10
  0    1     3.13350532134756E-01   3.13350532134756E-01
  1    1     1.09400103614197E-08   2.18800207228394E-08
  2    1     1.43650444052843E-11   4.30951332158528E-11
  1    2     5.48666148412463E-07   1.64599844523739E-06
  2    2     1.68170302743781E-01   6.72681210975125E-01
  4    2     4.19341581504383E-29   2.51604948902630E-28
  3    3     7.54265567087638E-17   4.52559340252583E-16
  4    3     9.54139608326996E-13   6.67897725828897E-12
  5    3     5.76573986596499E-22   4.61259189277199E-21
  6    3     1.47069555615516E-27   1.32362600053964E-26
  3    4     2.21642787499657E-07   1.55149951249760E-06
  5    4     4.27267214033868E-20   3.84540492630481E-19
  6    4     2.11712014735840E-23   2.11712014735840E-22
  7    4     5.14762101474709E-37   5.66238311622180E-36
  8    4     6.73755588455563E-43   8.08506706146675E-42
  3    5     9.82295174148562E-14   7.85836139318850E-13
  5    5     1.49678961043413E-13   1.49678961043413E-12
  6    5     4.83136981154160E-16   5.31450679269576E-15
  7    5     1.22159670155616E-21   1.46591604186739E-20
  8    5     3.74651011217175E-26   4.87046314582328E-25
  9    5     1.55125602168053E-37   2.17175843035274E-36
  3    6     1.88037767254251E-14   1.69233990528826E-13
  4    6     1.41503057511423E-12   1.41503057511423E-11
  5    6     1.06664082857895E-07   1.17330491143685E-06
  6    6     3.23865364089685E-09   3.88638436907622E-08
  7    6     8.34777599349388E-14   1.08521087915420E-12
  8    6     8.59416700575072E-15   1.20318338080510E-13
  9    6     1.21851731214902E-26   1.82777596822354E-25
 10    6     1.33718998367617E-26   2.13950397388187E-25
 11    6     1.14763314647703E-38   1.95097634901095E-37
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.55170142118539E-24   1.05068715633039E-22
  5    7     5.82214042747012E-12   6.98656851296415E-11
  6    7     2.82219017164016E-09   3.66884722313221E-08
  7    7     2.80085630247058E-08   3.92119882345882E-07
  8    7     5.98039547338617E-13   8.97059321007925E-12
  9    7     9.71305358135697E-20   1.55408857301712E-18
 10    7     1.78619006509906E-12   3.03652311066841E-11
 11    7     3.67384704297052E-17   6.61292467734694E-16
 12    7     9.76347545506700E-19   1.85506033646273E-17
 13    7     2.14271777719802E-25   4.28543555439604E-24
 14    7     1.46101136621804E-23   3.06812386905788E-22
  5    8     2.20009176774370E-11   2.86011929806681E-10
  6    8     2.73473267964757E-06   3.82862575150660E-05
  7    8     2.21972186074725E-05   3.32958279112087E-04
  8    8     2.77103977620704E-05   4.43366364193127E-04
  9    8     4.96636070613752E-14   8.44281320043378E-13
 10    8     4.35167356686092E-19   7.83301242034966E-18
 11    8     4.32415391324711E-22   8.21589243516950E-21
 12    8     1.50615477193233E-20   3.01230954386466E-19
 13    8     2.03329135975110E-31   4.26991185547732E-30
 14    8     2.71993614400117E-32   5.98385951680256E-31
  5    9     3.06115456386531E-55   4.28561638941144E-54
  6    9     1.23159701207186E-20   1.84739551810779E-19
  7    9     1.95758501063619E-15   3.13213601701790E-14
  8    9     1.16596346669451E-08   1.98213789338067E-07
  9    9     1.52311003655236E-12   2.74159806579425E-11
 10    9     4.67120097692365E-14   8.87528185615494E-13
 11    9     4.62128426477879E-20   9.24256852955758E-19
 12    9     9.28716763504980E-23   1.95030520336046E-21
 13    9     1.04281986004554E-22   2.29420369210018E-21
 14    9     4.28445734055246E-28   9.85425188327066E-27
 15    9     1.28283302776869E-31   3.07879926664484E-30
 16    9     2.31444427260351E-33   5.78611068150879E-32
 17    9     7.11925957001625E-35   1.85100748820422E-33
  7   10     4.87311090702878E-12   8.28428854194893E-11
  8   10     5.05989191148127E-07   9.10780544066628E-06
  9   10     3.41113073400793E-08   6.48114839461507E-07
 10   10     4.44949362400521E-08   8.89898724801041E-07
 11   10     2.26633419276467E-12   4.75930180480581E-11
 12   10     3.28309532059518E-13   7.22280970530939E-12
 13   10     1.34779370628988E-20   3.09992552446672E-19
 14   10     1.46680454463113E-21   3.52033090711472E-20
 15   10     4.14864177270069E-24   1.03716044317517E-22
 16   10     1.31065554153492E-25   3.40770440799078E-24
 17   10     1.12102245125742E-31   3.02676061839504E-30
 18   10     1.70216498336756E-34   4.76606195342917E-33
 19   10     3.52527870776457E-37   1.02233082525172E-35
 20   10     2.28084304831227E-40   6.84252914493681E-39
 21   10     1.33594416745192E-46   4.14142691910095E-45
 22   10     2.63746591994963E-49   8.43989094383882E-48
 23   10     1.26529113521684E-52   4.17546074621556E-51
 24   10     1.57364551553774E-55   5.35039475282830E-54
 25   10     3.11399553875007E-87   1.08989843856252E-85
 26   10     5.41372345517228E-96   1.94894044386202E-94
 27   10     1.31880762495562E-95   4.87958821233580E-94
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     5.73172914034073E-15   1.08902853666474E-13
  9   11     1.44774200538851E-08   2.89548401077701E-07
 10   11     1.33389972525902E-08   2.80118942304395E-07
 11   11     1.61129733276380E-09   3.54485413208037E-08
 12   11     1.08963333869366E-12   2.50615667899542E-11
 13   11     1.37397214348067E-18   3.29753314435362E-17
 14   11     3.66377948493981E-19   9.15944871234953E-18
 15   11     1.12928176263462E-20   2.93613258285000E-19
 16   11     2.71527536553889E-23   7.33124348695499E-22
