    time    temp    dens
   2.66102218260209E+01   1.00000000000000E-02   4.21516240488955E-05
     nin     zin       y       x
  1    0     1.22507554840054E-08   1.22507554840054E-08
  0    1     3.12069906657620E-01   3.12069906657620E-01
  1    1     8.34884552922189E-06   1.66976910584438E-05
  2    1     1.21938982411897E-06   3.65816947235691E-06
  1    2     4.76952611055239E-06   1.43085783316572E-05
  2    2     1.68385801154196E-01   6.73543204616783E-01
  4    2     3.46218784455218E-23   2.07731270673131E-22
  3    3     2.00606289311438E-13   1.20363773586863E-12
  4    3     1.70031132785226E-09   1.19021792949658E-08
  5    3     7.58032789881530E-18   6.06426231905224E-17
  6    3     7.24657890300837E-27   6.52192101270753E-26
  3    4     4.72876719665233E-11   3.31013703765663E-10
  5    4     9.59118518661201E-13   8.63206666795081E-12
  6    4     1.63439292638615E-13   1.63439292638615E-12
  7    4     7.16109662693381E-21   7.87720628962719E-20
  8    4     4.09896572000768E-32   4.91875886400922E-31
  3    5     8.26094322163934E-24   6.60875457731147E-23
  5    5     4.28069296012889E-08   4.28069296012889E-07
  6    5     4.41843772401407E-07   4.86028149641548E-06
  7    5     1.27383365433597E-17   1.52860038520316E-16
  8    5     1.42327465510390E-21   1.85025705163507E-20
  9    5     6.57883607998047E-36   9.21037051197265E-35
  3    6     3.59734240244808E-12   3.23760816220327E-11
  4    6     2.86767913778500E-08   2.86767913778500E-07
  5    6     2.87334169924382E-06   3.16067586916820E-05
  6    6     5.83276595083280E-06   6.99931914099936E-05
  7    6     1.29368649533560E-06   1.68179244393628E-05
  8    6     2.77906015758244E-09   3.89068422061541E-08
  9    6     1.23190699807374E-18   1.84786049711061E-17
 10    6     1.91406988320757E-20   3.06251181313211E-19
 11    6     1.05343559443010E-32   1.79084051053117E-31
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.79206361287563E-67   3.07126997416320E-66
  5    7     1.66463517439656E-18   1.99756220927587E-17
  6    7     1.41303193886049E-06   1.83694152051864E-05
  7    7     3.54488878794166E-06   4.96284430311833E-05
  8    7     1.35858931761181E-06   2.03788397641771E-05
  9    7     1.64893619736249E-14   2.63829791577999E-13
 10    7     3.94953364345668E-14   6.71420719387636E-13
 11    7     5.93389183476184E-19   1.06810053025713E-17
 12    7     1.53671573854794E-19   2.91975990324109E-18
 13    7     1.38328995440438E-22   2.76657990880876E-21
 14    7     8.42114538928685E-24   1.76844053175024E-22
  5    8     5.37898015168769E-23   6.99267419719399E-22
  6    8     6.02176197893553E-06   8.43046677050974E-05
  7    8     2.86046550781064E-06   4.29069826171597E-05
  8    8     2.97097872715458E-05   4.75356596344732E-04
  9    8     4.34285439809945E-07   7.38285247676907E-06
 10    8     4.77542942366224E-09   8.59577296259204E-08
 11    8     1.54000063526084E-15   2.92600120699560E-14
 12    8     1.21195530944735E-16   2.42391061889470E-15
 13    8     2.37017972269294E-21   4.97737741765517E-20
 14    8     7.14179112652407E-23   1.57119404783530E-21
  5    9     1.85003444300116E-61   2.59004822020162E-60
  6    9     9.45530783426710E-16   1.41829617514007E-14
  7    9     2.37540973847459E-16   3.80065558155934E-15
  8    9     7.99429901925315E-08   1.35903083327303E-06
  9    9     2.67982893690090E-08   4.82369208642163E-07
 10    9     1.17684081226556E-09   2.23599754330456E-08
 11    9     7.00041725394300E-14   1.40008345078860E-12
 12    9     1.97216408532237E-16   4.14154457917698E-15
 13    9     3.64572264137304E-18   8.02058981102068E-17
 14    9     3.45797967852186E-22   7.95335326060029E-21
 15    9     1.10705835674040E-23   2.65694005617697E-22
 16    9     4.92552355328898E-25   1.23138088832224E-23
 17    9     1.45186677399945E-29   3.77485361239858E-28
  7   10     2.40522891753624E-21   4.08888915981160E-20
  8   10     4.06127312273092E-13   7.31029162091566E-12
  9   10     3.55808004543278E-10   6.76035208632229E-09
 10   10     1.66007784780937E-07   3.32015569561873E-06
 11   10     7.60480953207441E-10   1.59701000173562E-08
 12   10     4.63944453178545E-09   1.02067779699280E-07
 13   10     8.79235999567171E-14   2.02224279900449E-12
 14   10     1.57297357537126E-14   3.77513658089103E-13
