    time    temp    dens
   7.83136064431069E-01   7.54978832815304E-02   1.65366724438138E+00
     nin     zin       y       x
  1    0     7.90223056417388E-10   7.90223056417388E-10
  0    1     3.12092294633510E-01   3.12092294633510E-01
  1    1     2.51758107371029E-06   5.03516214742059E-06
  2    1     6.45038808741219E-08   1.93511642622366E-07
  1    2     5.79647133636876E-06   1.73894140091063E-05
  2    2     1.68383011220915E-01   6.73532044883660E-01
  4    2     6.49468732448863E-22   3.89681239469318E-21
  3    3     1.19725302416628E-14   7.18351814499766E-14
  4    3     1.87513531389249E-10   1.31259471972475E-09
  5    3     1.56696682676489E-17   1.25357346141191E-16
  6    3     5.32479518854974E-24   4.79231566969476E-23
  3    4     2.43452886738005E-10   1.70417020716604E-09
  5    4     3.92718477885984E-14   3.53446630097386E-13
  6    4     1.32392831144635E-14   1.32392831144635E-13
  7    4     4.71398788716260E-22   5.18538667587886E-21
  8    4     5.41801644930493E-30   6.50161973916592E-29
  3    5     1.36296927896001E-13   1.09037542316801E-12
  5    5     3.00258612054883E-10   3.00258612054883E-09
  6    5     7.93424111104010E-08   8.72766522214411E-07
  7    5     2.72719208343629E-14   3.27263050012355E-13
  8    5     1.59124511917617E-18   2.06861865492902E-17
  9    5     1.60426085446669E-28   2.24596519625336E-27
  3    6     3.59734238742210E-12   3.23760814867989E-11
  4    6     7.25045248296679E-08   7.25045248296680E-07
  5    6     3.16855407703585E-06   3.48540948473944E-05
  6    6     5.74449098237915E-06   6.89338917885498E-05
  7    6     1.16809335599697E-06   1.51852136279606E-05
  8    6     2.36289807007244E-09   3.30805729810141E-08
  9    6     7.16005350832059E-16   1.07400802624809E-14
 10    6     7.94010702958349E-18   1.27041712473336E-16
 11    6     9.92697300832532E-26   1.68758541141530E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.52179258804646E-27   1.67397184685111E-26
  5    7     4.47551299138514E-15   5.37061558966216E-14
  6    7     1.53964437435186E-06   2.00153768665741E-05
  7    7     1.76979459119165E-06   2.47771242766831E-05
  8    7     6.37409943620845E-07   9.56114915431267E-06
  9    7     1.30625277298815E-13   2.09000443678104E-12
 10    7     2.88345093101775E-12   4.90186658273018E-11
 11    7     2.24495260745197E-15   4.04091469341355E-14
 12    7     7.57287821582582E-16   1.43884686100691E-14
 13    7     3.49177005150714E-19   6.98354010301428E-18
 14    7     3.52458726310739E-20   7.40163325252551E-19
  5    8     1.36847873795706E-19   1.77902235934417E-18
  6    8     8.21807282547990E-06   1.15053019556719E-04
  7    8     3.66581826288551E-06   5.49872739432827E-05
  8    8     2.97100565071389E-05   4.75360904114222E-04
  9    8     3.93102201678698E-07   6.68273742853787E-06
 10    8     2.62825922087851E-09   4.73086659758132E-08
 11    8     1.70900895855300E-15   3.24711702125071E-14
 12    8     3.11062583879248E-16   6.22125167758495E-15
 13    8     1.25912588502797E-19   2.64416435855875E-18
 14    8     2.90328695720023E-20   6.38723130584050E-19
  5    9     2.98939986474285E-61   4.18515981063999E-60
  6    9     7.60843654871310E-19   1.14126548230696E-17
  7    9     3.52833757315385E-20   5.64534011704615E-19
  8    9     1.43170414049246E-07   2.43389703883718E-06
  9    9     1.27098618032599E-08   2.28777512458678E-07
 10    9     4.95222198647295E-10   9.40922177429860E-09
 11    9     3.28270720233055E-13   6.56541440466110E-12
 12    9     8.02581975639097E-15   1.68542214884210E-13
 13    9     2.45958022956605E-16   5.41107650504532E-15
 14    9     2.03289879147313E-19   4.67566722038819E-18
 15    9     3.45251338215565E-20   8.28603211717355E-19
 16    9     1.48613119556490E-21   3.71532798891226E-20
 17    9     3.18126254210289E-24   8.27128260946751E-23
