    time    temp    dens
   9.83532013219928E-01   5.98761548766806E-02   8.34822788119708E-01
     nin     zin       y       x
  1    0     8.64956289525658E-10   8.64956289525658E-10
  0    1     3.12086310841665E-01   3.12086310841665E-01
  1    1     3.34617631006771E-06   6.69235262013541E-06
  2    1     1.08957861706155E-07   3.26873585118465E-07
  1    2     5.73220238173826E-06   1.71966071452148E-05
  2    2     1.68384238354047E-01   6.73536953416187E-01
  4    2     1.57749680716640E-21   9.46498084299838E-21
  3    3     2.41542022320326E-14   1.44925213392196E-13
  4    3     3.18128354661113E-10   2.22689848262779E-09
  5    3     9.67598384591009E-17   7.74078707672807E-16
  6    3     2.83643446077679E-23   2.55279101469911E-22
  3    4     1.78684639111879E-10   1.25079247378315E-09
  5    4     1.39733735578180E-13   1.25760362020362E-12
  6    4     3.62695280261186E-14   3.62695280261186E-13
  7    4     2.07892089619559E-21   2.28681298581515E-20
  8    4     1.52478311670987E-29   1.82973974005184E-28
  3    5     1.05498998445325E-13   8.43991987562602E-13
  5    5     7.15879606558506E-10   7.15879606558506E-09
  6    5     1.57993784048479E-07   1.73793162453327E-06
  7    5     2.13115653314915E-14   2.55738783977899E-13
  8    5     1.04650456917809E-18   1.36045593993152E-17
  9    5     4.50351592336744E-29   6.30492229271441E-28
  3    6     3.59734240161974E-12   3.23760816145777E-11
  4    6     7.19845879921044E-08   7.19845879921044E-07
  5    6     3.11120797864715E-06   3.42232877651187E-05
  6    6     5.77057818679053E-06   6.92469382414864E-05
  7    6     1.19388463838453E-06   1.55205002989989E-05
  8    6     2.46338391814479E-09   3.44873748540270E-08
  9    6     8.08187606930447E-16   1.21228141039567E-14
 10    6     9.14287775038540E-18   1.46286044006166E-16
 11    6     7.67591252677866E-26   1.30490512955237E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.45910146610332E-29   1.04050116127137E-27
  5    7     1.06256798548950E-15   1.27508158258740E-14
  6    7     1.51353595110068E-06   1.96759673643088E-05
  7    7     1.79626643674541E-06   2.51477301144358E-05
  8    7     7.20855960486937E-07   1.08128394073041E-05
  9    7     1.51597275033138E-13   2.42555640053020E-12
 10    7     2.78996060636286E-12   4.74293303081686E-11
 11    7     1.94490636460989E-15   3.50083145629780E-14
 12    7     5.68295845606244E-16   1.07976210665186E-14
 13    7     2.15706965313021E-19   4.31413930626041E-18
 14    7     1.84602321005989E-20   3.87664874112578E-19
  5    8     7.42983145051297E-20   9.65878088566686E-19
  6    8     8.05519324949934E-06   1.12772705492991E-04
