    time    temp    dens
   1.39263735184067E-01   1.44293171540610E+00   1.11497235872802E+04
     nin     zin       y       x
  1    0     1.60264306667642E-10   1.60264306667642E-10
  0    1     3.14474938937550E-01   3.14474938937550E-01
  1    1     2.32860212369298E-09   4.65720424738597E-09
  2    1     7.73733002475839E-13   2.32119900742752E-12
  1    2     5.43439491151241E-07   1.63031847345372E-06
  2    2     1.68363774819805E-01   6.73455099279222E-01
  4    2     3.92811258842712E-30   2.35686755305627E-29
  3    3     3.12530128244638E-17   1.87518076946783E-16
  4    3     2.29327600325799E-14   1.60529320228059E-13
  5    3     5.37971105994404E-24   4.30376884795523E-23
  6    3     4.18901735357086E-30   3.77011561821377E-29
  3    4     1.62186974964766E-08   1.13530882475336E-07
  5    4     1.55819513174665E-19   1.40237561857199E-18
  6    4     1.52984448082167E-24   1.52984448082167E-23
  7    4     1.66600149769748E-38   1.83260164746723E-37
  8    4     1.22527207513090E-44   1.47032649015709E-43
  3    5     7.65719725646398E-15   6.12575780517118E-14
  5    5     6.49478211427979E-13   6.49478211427979E-12
  6    5     2.41112443731213E-18   2.65223688104335E-17
  7    5     8.18416147415976E-23   9.82099376899171E-22
  8    5     1.72359650082957E-28   2.24067545107844E-27
  9    5     3.05694235893806E-41   4.27971930251329E-40
  3    6     2.53160302994026E-17   2.27844272694623E-16
  4    6     5.61317272349808E-14   5.61317272349808E-13
  5    6     1.82816461022818E-09   2.01098107125100E-08
  6    6     2.03226515686346E-10   2.43871818823615E-09
  7    6     2.70307675594282E-13   3.51399978272566E-12
  8    6     1.90440942674916E-16   2.66617319744883E-15
  9    6     7.82389810167187E-29   1.17358471525078E-27
 10    6     2.28043724348967E-28   3.64869958958347E-27
 11    6     1.93243568764169E-41   3.28514066899088E-40
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.14513029058630E-23   1.25964331964494E-22
  5    7     2.02545482942808E-14   2.43054579531369E-13
  6    7     5.91063578362442E-11   7.68382651871174E-10
  7    7     7.36212026530418E-09   1.03069683714258E-07
  8    7     2.74852884640578E-14   4.12279326960866E-13
  9    7     4.54319839561306E-21   7.26911743298090E-20
 10    7     4.07867469181498E-14   6.93374697608547E-13
 11    7     7.99184281350084E-19   1.43853170643015E-17
 12    7     2.13927827305205E-19   4.06462871879889E-18
 13    7     8.46287820547643E-29   1.69257564109529E-27
