    time    temp    dens
   1.23117335548581E-01   2.68811240384064E+00   7.20542124864396E+04
     nin     zin       y       x
  1    0     1.08960247905841E-10   1.08960247905841E-10
  0    1     3.19233512563818E-01   3.19233512563818E-01
  1    1     1.83728739491058E-12   3.67457478982116E-12
  2    1     2.37258176647788E-14   7.11774529943363E-14
  1    2     2.47166790408509E-07   7.41500371225526E-07
  2    2     1.68547728437600E-01   6.74190913750402E-01
  4    2     2.25469308037143E-31   1.35281584822286E-30
  3    3     4.03636247985883E-15   2.42181748791530E-14
  4    3     1.45906231275960E-17   1.02134361893172E-16
  5    3     4.17776028319848E-30   3.34220822655879E-29
  6    3     1.12177700375775E-38   1.00959930338197E-37
  3    4     5.77556572449432E-11   4.04289600714603E-10
  5    4     6.37816320180729E-20   5.74034688162656E-19
  6    4     9.91983996644541E-24   9.91983996644541E-23
  7    4     2.67889398040683E-38   2.94678337844752E-37
  8    4     5.63873691288946E-49   6.76648429546735E-48
  3    5     4.22251080755061E-17   3.37800864604049E-16
  5    5     1.59330659371609E-13   1.59330659371609E-12
  6    5     4.97957235105501E-22   5.47752958616051E-21
  7    5     1.48263466401199E-25   1.77916159681439E-24
  8    5     4.38380693688076E-32   5.69894901794499E-31
  9    5     3.62992296894816E-46   5.08189215652743E-45
  3    6     2.87748926963782E-21   2.58974034267404E-20
  4    6     5.59983636614067E-14   5.59983636614068E-13
  5    6     4.82541351829994E-13   5.30795487012993E-12
  6    6     1.97075363810579E-10   2.36490436572694E-09
  7    6     3.37511025923424E-13   4.38764333700452E-12
  8    6     1.81455194752043E-19   2.54037272652860E-18
  9    6     5.63291996665510E-31   8.44937994998265E-30
 10    6     1.15455897531528E-33   1.84729436050444E-32
 11    6     1.09201050325646E-47   1.85641785553597E-46
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.43240549298042E-23   1.57564604227847E-22
  5    7     1.46429624228216E-18   1.75715549073859E-17
  6    7     4.83160544456835E-13   6.28108707793885E-12
  7    7     1.06712238732849E-10   1.49397134225989E-09
  8    7     1.35339213966545E-17   2.03008820949817E-16
  9    7     5.20686624847358E-24   8.33098599755772E-23
 10    7     8.94515386680417E-19   1.52067615735671E-17
 11    7     1.11705033735104E-24   2.01069060723186E-23
 12    7     3.29526473909565E-21   6.26100300428173E-20
 13    7     2.54477631671402E-33   5.08955263342804E-32
 14    7     1.84345588380510E-23   3.87125735599070E-22
  5    8     4.06732701657907E-22   5.28752512155279E-21
  6    8     2.26959432650612E-11   3.17743205710857E-10
  7    8     7.41648836013426E-09   1.11247325402014E-07
  8    8     1.15670755400714E-07   1.85073208641142E-06
  9    8     2.51675957738866E-13   4.27849128156072E-12
 10    8     8.73834824768735E-23   1.57290268458372E-21
 11    8     2.32027605728599E-26   4.40852450884338E-25
 12    8     3.21252829334926E-23   6.42505658669851E-22
 13    8     8.11010414784020E-35   1.70312187104644E-33
 14    8     1.91136761219546E-37   4.20500874683001E-36
  5    9     8.01353713452575E-42   1.12189519883360E-40
  6    9     3.71454459331144E-20   5.57181688996715E-19
  7    9     1.04890090340869E-15   1.67824144545391E-14
  8    9     3.29184436720317E-12   5.59613542424539E-11
  9    9     2.66125464134774E-14   4.79025835442593E-13
 10    9     3.47147114172385E-19   6.59579516927532E-18
 11    9     3.10876065183806E-23   6.21752130367613E-22
 12    9     3.36991070018018E-23   7.07681247037837E-22
 13    9     1.39289483260613E-27   3.06436863173348E-26
 14    9     2.76574982028984E-31   6.36122458666664E-30
 15    9     1.23986694275796E-34   2.97568066261911E-33
 16    9     9.18367665320509E-38   2.29591916330127E-36
 17    9     5.11637240160422E-43   1.33025682441710E-41
  7   10     1.20887993766691E-21   2.05509589403375E-20
  8   10     6.60326735762977E-14   1.18858812437336E-12
  9   10     1.91469970991706E-11   3.63792944884241E-10
 10   10     1.16987781915906E-09   2.33975563831811E-08
 11   10     6.51972628516433E-15   1.36914251988451E-13
 12   10     2.42338269716660E-17   5.33144193376652E-16
 13   10     2.52039499628251E-25   5.79690849144977E-24
 14   10     2.91136549973735E-24   6.98727719936964E-23
