    time    temp    dens
   9.81313979381528E-01   6.00582361831392E-02   8.40496365529173E-01
     nin     zin       y       x
  1    0     6.09379529572002E-10   6.09379529572002E-10
  0    1     2.17848210773478E-01   2.17848210773478E-01
  1    1     1.90770061055467E-06   3.81540122110933E-06
  2    1     1.11513302893416E-07   3.34539908680249E-07
  1    2     4.27733391175868E-06   1.28320017352760E-05
  2    2     1.90858350248503E-01   7.63433400994010E-01
  4    2     3.18102009057092E-21   1.90861205434255E-20
  3    3     2.54294854446752E-14   1.52576912668051E-13
  4    3     2.92303455499988E-10   2.04612418849992E-09
  5    3     8.01556381392071E-17   6.41245105113657E-16
  6    3     1.89302977360838E-23   1.70372679624754E-22
  3    4     1.80933782925824E-10   1.26653648048077E-09
  5    4     1.53557727867753E-13   1.38201955080978E-12
  6    4     6.25432831180957E-14   6.25432831180957E-13
  7    4     2.85605440668004E-21   3.14165984734805E-20
  8    4     1.51017505560070E-29   1.81221006672084E-28
  3    5     1.38962749851956E-13   1.11170199881565E-12
  5    5     2.73449330290352E-10   2.73449330290352E-09
  6    5     1.65921056685984E-07   1.82513162354582E-06
  7    5     1.69081731341310E-14   2.02898077609572E-13
  8    5     1.88822589636746E-18   2.45469366527770E-17
  9    5     5.78555306614195E-29   8.09977429259873E-28
  3    6     2.15535150408839E-12   1.93981635367955E-11
  4    6     2.50188799956321E-08   2.50188799956321E-07
  5    6     4.12563670871652E-06   4.53820037958817E-05
  6    6     6.77907067480266E-06   8.13488480976319E-05
  7    6     1.01374981466837E-06   1.31787475906888E-05
  8    6     1.26244603659159E-09   1.76742445122823E-08
  9    6     3.62562873913053E-16   5.43844310869579E-15
 10    6     1.67964537380728E-17   2.68743259809164E-16
 11    6     1.03698283746914E-25   1.76287082369753E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     4.90307078532660E-29   5.39337786385926E-28
  5    7     9.92452925881051E-16   1.19094351105726E-14
  6    7     1.85734077286550E-06   2.41454300472515E-05
  7    7     1.32744801876915E-06   1.85842722627680E-05
  8    7     1.00769210612737E-06   1.51153815919105E-05
  9    7     3.21941478575334E-13   5.15106365720535E-12
 10    7     9.89607303254062E-12   1.68233241553191E-10
 11    7     4.84737672358702E-14   8.72527810245663E-13
 12    7     1.45622147139300E-14   2.76682079564671E-13
 13    7     3.18042378024866E-18   6.36084756049732E-17
 14    7     1.49705006232879E-19   3.14380513089046E-18
  5    8     1.65254063906116E-19   2.14830283077951E-18
  6    8     1.15861044925545E-05   1.62205462895763E-04
  7    8     6.66688337627521E-06   1.00003250644128E-04
  8    8     1.80130107266819E-05   2.88208171626911E-04
  9    8     2.81864404355794E-07   4.79169487404850E-06
 10    8     4.42765732067821E-09   7.96978317722078E-08
 11    8     3.88284824782699E-14   7.37741167087128E-13
 12    8     9.08332283766261E-15   1.81666456753252E-13
 13    8     2.27943067455260E-18   4.78680441656046E-17
 14    8     2.58410618351621E-19   5.68503360373566E-18
  5    9     6.63390852972031E-52   9.28747194160843E-51
  6    9     1.53494232516638E-17   2.30241348774956E-16
  7    9     9.82318295980349E-19   1.57170927356856E-17
  8    9     1.73654275584827E-07   2.95212268494206E-06
  9    9     2.79424522087177E-08   5.02964139756918E-07
 10    9     9.80250821451218E-09   1.86247656075731E-07
 11    9     4.84588847121412E-12   9.69177694242825E-11
 12    9     1.91363680992826E-13   4.01863730084935E-12
 13    9     4.61689187197705E-15   1.01571621183495E-13
 14    9     2.53870863727808E-18   5.83902986573959E-17
 15    9     2.46544235083834E-19   5.91706164201202E-18
 16    9     3.15924437878336E-21   7.89811094695841E-20
 17    9     5.61865003744987E-24   1.46084900973697E-22
  7   10     9.50202689805617E-15   1.61534457266955E-13
  8   10     3.88130757659392E-08   6.98635363786906E-07
  9   10     2.92837999059145E-08   5.56392198212375E-07
 10   10     1.03074699293587E-06   2.06149398587175E-05
 11   10     1.46893682983354E-08   3.08476734265044E-07
 12   10     8.61906445626600E-08   1.89619418037852E-06
 13   10     1.67836668729520E-12   3.86024338077895E-11
 14   10     1.05787973057035E-13   2.53891135336885E-12
 15   10     4.13667103662080E-15   1.03416775915520E-13
 16   10     1.38082320494252E-15   3.59014033285056E-14
 17   10     3.80607106099099E-20   1.02763918646757E-18
 18   10     5.09023899401473E-23   1.42526691832412E-21
 19   10     7.11265692563705E-27   2.06267050843474E-25
 20   10     9.44184993387699E-29   2.83255498016310E-27
 21   10     8.73522093174607E-34   2.70791848884128E-32
 22   10     5.88948175960364E-37   1.88463416307317E-35
 23   10     3.36516592401385E-40   1.11050475492457E-38
 24   10     9.82064667171345E-45   3.33901986838257E-43
 25   10     7.73195111580606E-92   2.70618289053212E-90
 26   10     1.20591193998467E-90   4.34128298394481E-89
